Round,Date,Time,Home_Team,Home_Score,Away_Score,Away_Team,Home_Score_AET,Away_Score_AET,Home_Penalties,Away_Penalties,Home_Points,Away_Points,season
second-round,20/09/2006,20:30,PENA SPORT,2,0,BARBASTRO,,,,,3.0,0.0,2006
second-round,20/09/2006,21:00,BADALONA,3,0,RACING DE FERROL,,,,,3.0,0.0,2006
second-round,20/09/2006,21:15,GIMNASTICA SEGOVIANA,3,1,CARTAGENA,,,,,3.0,0.0,2006
second-round,20/09/2006,21:30,EIBAR,1,0,AGUILAS,,,,,3.0,0.0,2006
second-round,20/09/2006,21:30,BURGOS,3,2,ORIHUELA,,,,,3.0,0.0,2006
second-round,20/09/2006,21:30,NUMANCIA,1,1,EJIDO,1,1,2,4,0.0,3.0,2006
second-round,20/09/2006,21:45,PUERTOLLANO,0,0,LLEIDA ESPORTIU,0,0,4,3,3.0,0.0,2006
second-round,20/09/2006,21:45,SALAMANCA,0,1,ALMERIA,,,,,0.0,3.0,2006
second-round,20/09/2006,22:00,ELCHE,1,0,PONFERRADINA,,,,,3.0,0.0,2006
second-round,20/09/2006,22:00,LUGO,1,1,RAYO VALLECANO,1,1,0,3,0.0,3.0,2006
second-round,20/09/2006,22:00,ALCOYANO,2,1,BENIDORM,,,,,3.0,0.0,2006
second-round,20/09/2006,22:00,CF LORCA DEPORTIVA,0,1,VALLADOLID,,,,,0.0,3.0,2006
second-round,20/09/2006,22:00,XEREZ,3,0,ALBACETE,,,,,3.0,0.0,2006
second-round,20/09/2006,22:00,BADAJOZ,1,5,LINARES,,,,,0.0,3.0,2006
second-round,20/09/2006,22:00,MALAGA,2,1,CIUDAD DE MURCIA,,,,,3.0,0.0,2006
second-round,20/09/2006,22:00,PORTUENSE,2,0,FUENLABRADA,,,,,3.0,0.0,2006
second-round,20/09/2006,22:30,CADIZ,3,2,SPORTING GIJON,,,,,3.0,0.0,2006
second-round,20/09/2006,22:30,ECIJA BALOMPIE,3,0,REAL UNION,,,,,3.0,0.0,2006
second-round,20/09/2006,22:30,UNIV. LAS PALMAS,1,0,SANTA EULALIA,,,,,3.0,0.0,2006
second-round,20/09/2006,23:00,MURCIA,0,1,LAS PALMAS,,,,,0.0,3.0,2006
second-round,20/09/2006,23:00,VECINDARIO,0,0,HERCULES,0,1,,,0.0,3.0,2006
second-round,20/09/2006,23:00,TENERIFE,1,2,ALAVES,,,,,0.0,3.0,2006
third-round,04/10/2006,20:30,PENA SPORT,2,0,ALCOYANO,,,,,3.0,0.0,2006
third-round,04/10/2006,21:00,BADALONA,0,0,UNIV. LAS PALMAS,1,1,7,6,3.0,0.0,2006
third-round,04/10/2006,21:30,BURGOS,1,1,GIMNASTICA SEGOVIANA,2,2,5,6,0.0,3.0,2006
third-round,04/10/2006,21:45,CASTELLON,1,0,CADIZ,,,,,3.0,0.0,2006
third-round,04/10/2006,22:00,EJIDO,1,1,ALAVES,1,1,4,5,0.0,3.0,2006
third-round,04/10/2006,22:00,RAYO VALLECANO,0,0,PUERTOLLANO,0,0,5,4,3.0,0.0,2006
third-round,04/10/2006,22:00,ELCHE,0,1,VALLADOLID,,,,,0.0,3.0,2006
third-round,04/10/2006,22:30,PORTUENSE,0,0,LINARES,1,0,,,3.0,0.0,2006
third-round,04/10/2006,22:30,ALMERIA,0,0,MALAGA,0,0,4,5,0.0,3.0,2006
third-round,04/10/2006,22:30,ECIJA BALOMPIE,0,0,EIBAR,0,0,5,4,3.0,0.0,2006
third-round,04/10/2006,23:00,HERCULES,2,0,LAS PALMAS,,,,,3.0,0.0,2006
round-16,09/01/2007,22:00,ATLETICO MADRID,1,1,OSASUNA,,,,,1.0,1.0,2006
round-16,10/01/2007,21:00,MALAGA,0,3,ZARAGOZA,,,,,0.0,3.0,2006
round-16,10/01/2007,21:00,VALLADOLID,2,1,VILLARREAL,,,,,3.0,0.0,2006
round-16,10/01/2007,21:00,MALLORCA,1,2,DEPORTIVO LA CORUNA,,,,,0.0,3.0,2006
round-16,10/01/2007,21:00,RAYO VALLECANO,0,0,SEVILLA,,,,,1.0,1.0,2006
round-16,10/01/2007,22:30,ALAVES,0,2,BARCELONA,,,,,0.0,3.0,2006
round-16,10/01/2007,23:00,GETAFE,1,1,VALENCIA,,,,,1.0,1.0,2006
round-16,11/01/2007,22:00,BETIS,0,0,REAL MADRID,,,,,1.0,1.0,2006
round-16,16/01/2007,22:00,BARCELONA,3,2,ALAVES,,,,,3.0,0.0,2006
round-16,17/01/2007,22:00,VILLARREAL,0,1,VALLADOLID,,,,,0.0,3.0,2006
round-16,17/01/2007,22:00,OSASUNA,2,0,ATLETICO MADRID,,,,,3.0,0.0,2006
round-16,17/01/2007,22:00,ZARAGOZA,0,1,MALAGA,,,,,0.0,3.0,2006
round-16,17/01/2007,22:00,DEPORTIVO LA CORUNA,1,1,MALLORCA,,,,,1.0,1.0,2006
round-16,17/01/2007,22:00,SEVILLA,3,1,RAYO VALLECANO,,,,,3.0,0.0,2006
round-16,17/01/2007,22:30,VALENCIA,2,4,GETAFE,,,,,0.0,3.0,2006
round-16,18/01/2007,22:00,REAL MADRID,1,1,BETIS,,,,,1.0,1.0,2006
quarter-finals,31/01/2007,21:00,DEPORTIVO LA CORUNA,4,1,VALLADOLID,,,,,3.0,0.0,2006
quarter-finals,31/01/2007,21:00,GETAFE,3,0,OSASUNA,,,,,3.0,0.0,2006
quarter-finals,31/01/2007,23:00,BARCELONA,0,1,ZARAGOZA,,,,,0.0,3.0,2006
quarter-finals,01/02/2007,22:00,SEVILLA,0,0,BETIS,,,,,1.0,1.0,2006
