Round,Date,Time,Home_Team,Home_Score,Away_Score,Away_Team,Home_Score_AET,Away_Score_AET,Home_Penalties,Away_Penalties,Home_Points,Away_Points,season
ROUND 1,18/08/2017,21:15,LEGANES,1,0,ALAVES,,,,,3.0,0.0,2017
ROUND 1,18/08/2017,23:15,VALENCIA,1,0,LAS PALMAS,,,,,3.0,0.0,2017
ROUND 1,19/08/2017,19:15,CELTA VIGO,2,3,REAL SOCIEDAD,,,,,0.0,3.0,2017
ROUND 1,19/08/2017,21:15,GIRONA,2,2,ATLETICO MADRID,,,,,1.0,1.0,2017
ROUND 1,19/08/2017,23:15,SEVILLA,1,1,ESPANYOL,,,,,1.0,1.0,2017
ROUND 1,20/08/2017,19:15,ATHLETIC BILBAO,0,0,GETAFE,,,,,1.0,1.0,2017
ROUND 1,20/08/2017,21:15,BARCELONA,2,0,BETIS,,,,,3.0,0.0,2017
ROUND 1,20/08/2017,23:15,DEPORTIVO LA CORUNA,0,3,REAL MADRID,,,,,0.0,3.0,2017
ROUND 1,21/08/2017,21:15,LEVANTE,1,0,VILLARREAL,,,,,3.0,0.0,2017
ROUND 1,21/08/2017,23:00,MALAGA,0,1,EIBAR,,,,,0.0,3.0,2017
ROUND 2,25/08/2017,21:15,REAL SOCIEDAD,3,0,VILLARREAL,,,,,3.0,0.0,2017
ROUND 2,25/08/2017,23:00,BETIS,2,1,CELTA VIGO,,,,,3.0,0.0,2017
ROUND 2,26/08/2017,19:15,ALAVES,0,2,BARCELONA,,,,,0.0,3.0,2017
ROUND 2,26/08/2017,21:15,GIRONA,1,0,MALAGA,,,,,3.0,0.0,2017
ROUND 2,26/08/2017,21:15,LEVANTE,2,2,DEPORTIVO LA CORUNA,,,,,1.0,1.0,2017
ROUND 2,26/08/2017,23:15,LAS PALMAS,1,5,ATLETICO MADRID,,,,,0.0,3.0,2017
ROUND 2,27/08/2017,19:15,ESPANYOL,0,1,LEGANES,,,,,0.0,3.0,2017
ROUND 2,27/08/2017,19:15,EIBAR,0,1,ATHLETIC BILBAO,,,,,0.0,3.0,2017
ROUND 2,27/08/2017,21:15,GETAFE,0,1,SEVILLA,,,,,0.0,3.0,2017
ROUND 2,27/08/2017,23:15,REAL MADRID,2,2,VALENCIA,,,,,1.0,1.0,2017
ROUND 3,08/09/2017,22:00,LEGANES,1,2,GETAFE,,,,,0.0,3.0,2017
ROUND 3,09/09/2017,14:00,REAL MADRID,1,1,LEVANTE,,,,,1.0,1.0,2017
ROUND 3,09/09/2017,17:15,VALENCIA,0,0,ATLETICO MADRID,,,,,1.0,1.0,2017
ROUND 3,09/09/2017,19:30,SEVILLA,3,0,EIBAR,,,,,3.0,0.0,2017
ROUND 3,09/09/2017,21:45,BARCELONA,5,0,ESPANYOL,,,,,3.0,0.0,2017
ROUND 3,10/09/2017,13:00,DEPORTIVO LA CORUNA,2,4,REAL SOCIEDAD,,,,,0.0,3.0,2017
ROUND 3,10/09/2017,17:15,ATHLETIC BILBAO,2,0,GIRONA,,,,,3.0,0.0,2017
ROUND 3,10/09/2017,19:30,CELTA VIGO,1,0,ALAVES,,,,,3.0,0.0,2017
ROUND 3,10/09/2017,21:45,VILLARREAL,3,1,BETIS,,,,,3.0,0.0,2017
ROUND 3,11/09/2017,22:00,MALAGA,1,3,LAS PALMAS,,,,,0.0,3.0,2017
ROUND 4,15/09/2017,22:00,EIBAR,1,0,LEGANES,,,,,3.0,0.0,2017
ROUND 4,16/09/2017,14:00,LEVANTE,1,1,VALENCIA,,,,,1.0,1.0,2017
ROUND 4,16/09/2017,17:15,GETAFE,1,2,BARCELONA,,,,,0.0,3.0,2017
ROUND 4,16/09/2017,19:30,BETIS,2,1,DEPORTIVO LA CORUNA,,,,,3.0,0.0,2017
ROUND 4,16/09/2017,21:45,ATLETICO MADRID,1,0,MALAGA,,,,,3.0,0.0,2017
ROUND 4,17/09/2017,13:00,ALAVES,0,3,VILLARREAL,,,,,0.0,3.0,2017
ROUND 4,17/09/2017,17:15,GIRONA,0,1,SEVILLA,,,,,0.0,3.0,2017
ROUND 4,17/09/2017,19:30,LAS PALMAS,1,0,ATHLETIC BILBAO,,,,,3.0,0.0,2017
ROUND 4,17/09/2017,21:45,REAL SOCIEDAD,1,3,REAL MADRID,,,,,0.0,3.0,2017
ROUND 4,18/09/2017,22:00,ESPANYOL,2,1,CELTA VIGO,,,,,3.0,0.0,2017
ROUND 5,19/09/2017,21:00,VALENCIA,5,0,MALAGA,,,,,3.0,0.0,2017
ROUND 5,19/09/2017,23:00,BARCELONA,6,1,EIBAR,,,,,3.0,0.0,2017
ROUND 5,20/09/2017,21:00,ATHLETIC BILBAO,1,2,ATLETICO MADRID,,,,,0.0,3.0,2017
ROUND 5,20/09/2017,21:00,LEGANES,0,0,GIRONA,,,,,1.0,1.0,2017
ROUND 5,20/09/2017,22:00,DEPORTIVO LA CORUNA,1,0,ALAVES,,,,,3.0,0.0,2017
ROUND 5,20/09/2017,23:00,SEVILLA,1,0,LAS PALMAS,,,,,3.0,0.0,2017
ROUND 5,20/09/2017,23:00,REAL MADRID,0,1,BETIS,,,,,0.0,3.0,2017
ROUND 5,21/09/2017,21:00,VILLARREAL,0,0,ESPANYOL,,,,,1.0,1.0,2017
ROUND 5,21/09/2017,22:00,CELTA VIGO,1,1,GETAFE,,,,,1.0,1.0,2017
ROUND 5,21/09/2017,23:00,LEVANTE,3,0,REAL SOCIEDAD,,,,,3.0,0.0,2017
ROUND 6,23/09/2017,14:00,ATLETICO MADRID,2,0,SEVILLA,,,,,3.0,0.0,2017
ROUND 6,23/09/2017,17:15,ALAVES,1,2,REAL MADRID,,,,,0.0,3.0,2017
ROUND 6,23/09/2017,19:30,MALAGA,3,3,ATHLETIC BILBAO,,,,,1.0,1.0,2017
ROUND 6,23/09/2017,21:45,GIRONA,0,3,BARCELONA,,,,,0.0,3.0,2017
ROUND 6,24/09/2017,13:00,ESPANYOL,4,1,DEPORTIVO LA CORUNA,,,,,3.0,0.0,2017
ROUND 6,24/09/2017,17:15,GETAFE,4,0,VILLARREAL,,,,,3.0,0.0,2017
ROUND 6,24/09/2017,19:30,EIBAR,0,4,CELTA VIGO,,,,,0.0,3.0,2017
ROUND 6,24/09/2017,19:30,LAS PALMAS,0,2,LEGANES,,,,,0.0,3.0,2017
ROUND 6,24/09/2017,21:45,REAL SOCIEDAD,2,3,VALENCIA,,,,,0.0,3.0,2017
ROUND 6,25/09/2017,22:00,BETIS,4,0,LEVANTE,,,,,3.0,0.0,2017
ROUND 7,29/09/2017,22:00,CELTA VIGO,3,3,GIRONA,,,,,1.0,1.0,2017
ROUND 7,30/09/2017,14:00,DEPORTIVO LA CORUNA,2,1,GETAFE,,,,,3.0,0.0,2017
ROUND 7,30/09/2017,17:15,SEVILLA,2,0,MALAGA,,,,,3.0,0.0,2017
ROUND 7,30/09/2017,19:30,LEVANTE,0,2,ALAVES,,,,,0.0,3.0,2017
ROUND 7,30/09/2017,21:45,LEGANES,0,0,ATLETICO MADRID,,,,,1.0,1.0,2017
ROUND 7,01/10/2017,13:00,REAL SOCIEDAD,4,4,BETIS,,,,,1.0,1.0,2017
ROUND 7,01/10/2017,17:15,BARCELONA,3,0,LAS PALMAS,,,,,3.0,0.0,2017
ROUND 7,01/10/2017,19:30,VALENCIA,3,2,ATHLETIC BILBAO,,,,,3.0,0.0,2017
ROUND 7,01/10/2017,19:30,VILLARREAL,3,0,EIBAR,,,,,3.0,0.0,2017
ROUND 7,01/10/2017,21:45,REAL MADRID,2,0,ESPANYOL,,,,,3.0,0.0,2017
ROUND 8,13/10/2017,22:00,ESPANYOL,0,0,LEVANTE,,,,,1.0,1.0,2017
ROUND 8,14/10/2017,14:00,ATHLETIC BILBAO,1,0,SEVILLA,,,,,3.0,0.0,2017
ROUND 8,14/10/2017,17:15,GETAFE,1,2,REAL MADRID,,,,,0.0,3.0,2017
ROUND 8,14/10/2017,19:30,ALAVES,0,2,REAL SOCIEDAD,,,,,0.0,3.0,2017
ROUND 8,14/10/2017,21:45,ATLETICO MADRID,1,1,BARCELONA,,,,,1.0,1.0,2017
ROUND 8,15/10/2017,13:00,EIBAR,0,0,DEPORTIVO LA CORUNA,,,,,1.0,1.0,2017
ROUND 8,15/10/2017,17:15,GIRONA,1,2,VILLARREAL,,,,,0.0,3.0,2017
ROUND 8,15/10/2017,19:30,MALAGA,0,2,LEGANES,,,,,0.0,3.0,2017
ROUND 8,15/10/2017,21:45,BETIS,3,6,VALENCIA,,,,,0.0,3.0,2017
ROUND 8,16/10/2017,22:00,LAS PALMAS,2,5,CELTA VIGO,,,,,0.0,3.0,2017
ROUND 9,21/10/2017,14:00,LEVANTE,1,1,GETAFE,,,,,1.0,1.0,2017
ROUND 9,21/10/2017,17:15,BETIS,2,0,ALAVES,,,,,3.0,0.0,2017
ROUND 9,21/10/2017,19:30,VALENCIA,4,0,SEVILLA,,,,,3.0,0.0,2017
ROUND 9,21/10/2017,21:45,BARCELONA,2,0,MALAGA,,,,,3.0,0.0,2017
ROUND 9,22/10/2017,13:00,VILLARREAL,4,0,LAS PALMAS,,,,,3.0,0.0,2017
ROUND 9,22/10/2017,17:15,CELTA VIGO,0,1,ATLETICO MADRID,,,,,0.0,3.0,2017
ROUND 9,22/10/2017,19:30,LEGANES,1,0,ATHLETIC BILBAO,,,,,3.0,0.0,2017
ROUND 9,22/10/2017,21:45,REAL MADRID,3,0,EIBAR,,,,,3.0,0.0,2017
ROUND 9,23/10/2017,21:00,REAL SOCIEDAD,1,1,ESPANYOL,,,,,1.0,1.0,2017
ROUND 9,23/10/2017,22:00,DEPORTIVO LA CORUNA,1,2,GIRONA,,,,,0.0,3.0,2017
ROUND 10,28/10/2017,14:00,ALAVES,1,2,VALENCIA,,,,,0.0,3.0,2017
ROUND 10,28/10/2017,19:30,ATLETICO MADRID,1,1,VILLARREAL,,,,,1.0,1.0,2017
ROUND 10,28/10/2017,21:45,ATHLETIC BILBAO,0,2,BARCELONA,,,,,0.0,3.0,2017
ROUND 10,28/10/2017,23:30,SEVILLA,2,1,LEGANES,,,,,3.0,0.0,2017
ROUND 10,29/10/2017,13:00,GETAFE,2,1,REAL SOCIEDAD,,,,,3.0,0.0,2017
ROUND 10,29/10/2017,17:15,GIRONA,2,1,REAL MADRID,,,,,3.0,0.0,2017
ROUND 10,29/10/2017,19:30,EIBAR,2,2,LEVANTE,,,,,1.0,1.0,2017
ROUND 10,29/10/2017,21:45,MALAGA,2,1,CELTA VIGO,,,,,3.0,0.0,2017
ROUND 10,30/10/2017,22:00,ESPANYOL,1,0,BETIS,,,,,3.0,0.0,2017
ROUND 10,30/10/2017,22:00,LAS PALMAS,1,3,DEPORTIVO LA CORUNA,,,,,0.0,3.0,2017
ROUND 11,03/11/2017,22:00,BETIS,2,2,GETAFE,,,,,1.0,1.0,2017
ROUND 11,04/11/2017,14:00,VALENCIA,3,0,LEGANES,,,,,3.0,0.0,2017
ROUND 11,04/11/2017,17:15,DEPORTIVO LA CORUNA,0,1,ATLETICO MADRID,,,,,0.0,3.0,2017
ROUND 11,04/11/2017,19:30,ALAVES,1,0,ESPANYOL,,,,,3.0,0.0,2017
ROUND 11,04/11/2017,21:45,BARCELONA,2,1,SEVILLA,,,,,3.0,0.0,2017
ROUND 11,05/11/2017,13:00,LEVANTE,1,2,GIRONA,,,,,0.0,3.0,2017
ROUND 11,05/11/2017,17:15,CELTA VIGO,3,1,ATHLETIC BILBAO,,,,,3.0,0.0,2017
ROUND 11,05/11/2017,19:30,REAL SOCIEDAD,3,1,EIBAR,,,,,3.0,0.0,2017
