Round,Date,Time,Home_Team,Home_Score,Away_Score,Away_Team,Home_Score_AET,Away_Score_AET,Home_Penalties,Away_Penalties,Home_Points,Away_Points,season
ROUND 1,30/08/2008,21:00,ESPANYOL,1,0,VALLADOLID,,,,,3.0,0.0,2008
ROUND 1,30/08/2008,23:00,VALENCIA,3,0,MALLORCA,,,,,3.0,0.0,2008
ROUND 1,31/08/2008,20:00,SPORTING GIJON,1,2,GETAFE,,,,,0.0,3.0,2008
ROUND 1,31/08/2008,20:00,OSASUNA,1,1,VILLARREAL,,,,,1.0,1.0,2008
ROUND 1,31/08/2008,20:00,NUMANCIA,1,0,BARCELONA,,,,,3.0,0.0,2008
ROUND 1,31/08/2008,20:00,BETIS,0,1,RECREATIVO HUELVA,,,,,0.0,3.0,2008
ROUND 1,31/08/2008,20:00,RACING SANTANDER,1,1,SEVILLA,,,,,1.0,1.0,2008
ROUND 1,31/08/2008,20:00,ATHLETIC BILBAO,1,3,ALMERIA,,,,,0.0,3.0,2008
ROUND 1,31/08/2008,20:00,ATLETICO MADRID,4,0,MALAGA,,,,,3.0,0.0,2008
ROUND 1,31/08/2008,22:00,DEPORTIVO LA CORUNA,2,1,REAL MADRID,,,,,3.0,0.0,2008
ROUND 2,13/09/2008,21:00,VALLADOLID,2,1,ATLETICO MADRID,,,,,3.0,0.0,2008
ROUND 2,13/09/2008,21:00,BARCELONA,1,1,RACING SANTANDER,,,,,1.0,1.0,2008
ROUND 2,13/09/2008,23:00,SEVILLA,4,3,SPORTING GIJON,,,,,3.0,0.0,2008
ROUND 2,14/09/2008,18:00,VILLARREAL,1,0,DEPORTIVO LA CORUNA,,,,,3.0,0.0,2008
ROUND 2,14/09/2008,18:00,MALAGA,0,0,ATHLETIC BILBAO,,,,,1.0,1.0,2008
ROUND 2,14/09/2008,18:00,RECREATIVO HUELVA,0,1,ESPANYOL,,,,,0.0,3.0,2008
ROUND 2,14/09/2008,18:00,GETAFE,0,0,BETIS,,,,,1.0,1.0,2008
ROUND 2,14/09/2008,18:00,MALLORCA,1,1,OSASUNA,,,,,1.0,1.0,2008
ROUND 2,14/09/2008,20:00,REAL MADRID,4,3,NUMANCIA,,,,,3.0,0.0,2008
ROUND 2,14/09/2008,22:00,ALMERIA,2,2,VALENCIA,,,,,1.0,1.0,2008
ROUND 3,20/09/2008,21:00,ATLETICO MADRID,4,0,RECREATIVO HUELVA,,,,,3.0,0.0,2008
ROUND 3,20/09/2008,23:00,ESPANYOL,1,1,GETAFE,,,,,1.0,1.0,2008
ROUND 3,21/09/2008,18:00,ATHLETIC BILBAO,2,0,VALLADOLID,,,,,3.0,0.0,2008
ROUND 3,21/09/2008,18:00,BETIS,0,0,SEVILLA,,,,,1.0,1.0,2008
ROUND 3,21/09/2008,18:00,DEPORTIVO LA CORUNA,0,0,MALLORCA,,,,,1.0,1.0,2008
ROUND 3,21/09/2008,18:00,ALMERIA,1,0,MALAGA,,,,,3.0,0.0,2008
ROUND 3,21/09/2008,18:00,NUMANCIA,1,2,VILLARREAL,,,,,0.0,3.0,2008
ROUND 3,21/09/2008,18:00,VALENCIA,1,0,OSASUNA,,,,,3.0,0.0,2008
ROUND 3,21/09/2008,20:00,RACING SANTANDER,0,2,REAL MADRID,,,,,0.0,3.0,2008
ROUND 3,21/09/2008,22:00,SPORTING GIJON,1,6,BARCELONA,,,,,0.0,3.0,2008
ROUND 4,24/09/2008,21:00,OSASUNA,0,0,DEPORTIVO LA CORUNA,,,,,1.0,1.0,2008
ROUND 4,24/09/2008,21:00,VILLARREAL,2,0,RACING SANTANDER,,,,,3.0,0.0,2008
ROUND 4,24/09/2008,21:00,BARCELONA,3,2,BETIS,,,,,3.0,0.0,2008
ROUND 4,24/09/2008,22:00,GETAFE,1,2,ATLETICO MADRID,,,,,0.0,3.0,2008
ROUND 4,24/09/2008,23:00,SEVILLA,2,0,ESPANYOL,,,,,3.0,0.0,2008
ROUND 4,24/09/2008,23:00,REAL MADRID,7,1,SPORTING GIJON,,,,,3.0,0.0,2008
ROUND 4,25/09/2008,21:00,MALAGA,0,2,VALENCIA,,,,,0.0,3.0,2008
ROUND 4,25/09/2008,21:00,VALLADOLID,2,0,ALMERIA,,,,,3.0,0.0,2008
ROUND 4,25/09/2008,21:00,MALLORCA,2,0,NUMANCIA,,,,,3.0,0.0,2008
ROUND 4,25/09/2008,21:00,RECREATIVO HUELVA,1,1,ATHLETIC BILBAO,,,,,1.0,1.0,2008
ROUND 5,27/09/2008,21:00,BETIS,1,2,REAL MADRID,,,,,0.0,3.0,2008
ROUND 5,27/09/2008,21:00,SPORTING GIJON,0,1,VILLARREAL,,,,,0.0,3.0,2008
ROUND 5,27/09/2008,23:00,ESPANYOL,1,2,BARCELONA,,,,,0.0,3.0,2008
ROUND 5,28/09/2008,18:00,ATHLETIC BILBAO,0,1,GETAFE,,,,,0.0,3.0,2008
ROUND 5,28/09/2008,18:00,ALMERIA,1,0,RECREATIVO HUELVA,,,,,3.0,0.0,2008
ROUND 5,28/09/2008,18:00,NUMANCIA,0,0,OSASUNA,,,,,1.0,1.0,2008
