Round,Date,Time,Home_Team,Home_Score,Away_Score,Away_Team,Home_Score_AET,Away_Score_AET,Home_Penalties,Away_Penalties,Home_Points,Away_Points,season
second-round,06/09/2011,21:00,ALCORCON,2,1,SABADELL,,,,,3.0,0.0,2011
second-round,06/09/2011,23:00,MURCIA,0,1,CORDOBA,,,,,0.0,3.0,2011
second-round,07/09/2011,18:00,ALBACETE,1,0,REAL JAEN,,,,,3.0,0.0,2011
second-round,07/09/2011,19:00,UCAM MURCIA,0,1,ALAVES,,,,,0.0,3.0,2011
second-round,07/09/2011,19:00,NOJA,0,2,SD LOGRONES,,,,,0.0,3.0,2011
second-round,07/09/2011,20:00,L HOSPITALET,3,2,LEGANES,,,,,3.0,0.0,2011
second-round,07/09/2011,21:00,DEPORTIVO LA CORUNA,5,1,GIRONA,,,,,3.0,0.0,2011
second-round,07/09/2011,21:00,SANT ANDREU,0,1,ORIHUELA,,,,,0.0,3.0,2011
second-round,07/09/2011,21:00,RECREATIVO HUELVA,0,2,ELCHE,,,,,0.0,3.0,2011
second-round,07/09/2011,21:00,SAN MARINO DE LUANCO,2,2,ANDORRA CF,2,2,2,4,0.0,3.0,2011
second-round,07/09/2011,21:30,PONFERRADINA,3,0,ROQUETAS,,,,,3.0,0.0,2011
second-round,07/09/2011,21:30,LLAGOSTERA-COSTA BRAVA,1,1,CERCEDA,2,1,,,3.0,0.0,2011
second-round,07/09/2011,21:30,MIRANDES,3,1,REAL LINENSE,,,,,3.0,0.0,2011
second-round,07/09/2011,21:30,OVIEDO,1,1,SALAMANCA,1,1,3,2,3.0,0.0,2011
second-round,07/09/2011,21:30,EIBAR,4,0,LANZAROTE,,,,,3.0,0.0,2011
second-round,07/09/2011,22:00,HUESCA,1,0,XEREZ,,,,,3.0,0.0,2011
second-round,07/09/2011,22:00,CARTAGENA,0,0,NUMANCIA,0,0,3,5,0.0,3.0,2011
second-round,07/09/2011,22:00,ALMERIA,0,0,GUADALAJARA,2,0,,,3.0,0.0,2011
second-round,07/09/2011,22:00,SAN ROQUE,2,0,VILLANOVENSE,,,,,3.0,0.0,2011
second-round,07/09/2011,22:00,CADIZ,3,1,ALCALA,,,,,3.0,0.0,2011
second-round,07/09/2011,23:00,HERCULES,1,1,ALCOYANO,3,2,,,3.0,0.0,2011
second-round,08/09/2011,21:00,VALLADOLID,6,0,GIMNASTIC,,,,,3.0,0.0,2011
second-round,08/09/2011,23:00,CELTA VIGO,0,0,LAS PALMAS,2,0,,,3.0,0.0,2011
third-round,12/10/2011,13:00,CELTA VIGO,4,1,VALLADOLID,,,,,3.0,0.0,2011
third-round,12/10/2011,17:00,ALCORCON,2,1,NUMANCIA,,,,,3.0,0.0,2011
third-round,12/10/2011,19:00,ANDORRA CF,1,3,SAN ROQUE,,,,,0.0,3.0,2011
third-round,12/10/2011,19:00,CORDOBA,1,1,HUESCA,1,1,3,2,3.0,0.0,2011
third-round,12/10/2011,19:00,ORIHUELA,1,3,CADIZ,,,,,0.0,3.0,2011
third-round,12/10/2011,19:00,MIRANDES,3,1,SD LOGRONES,,,,,3.0,0.0,2011
third-round,12/10/2011,20:00,ALBACETE,1,0,ALAVES,,,,,3.0,0.0,2011
third-round,12/10/2011,20:30,LLAGOSTERA-COSTA BRAVA,0,1,L HOSPITALET,,,,,0.0,3.0,2011
third-round,12/10/2011,21:00,EIBAR,0,1,PONFERRADINA,,,,,0.0,3.0,2011
third-round,12/10/2011,21:00,ALMERIA,1,0,ELCHE,,,,,3.0,0.0,2011
third-round,12/10/2011,23:00,DEPORTIVO LA CORUNA,2,1,ALCOYANO,,,,,3.0,0.0,2011
round-32,09/11/2011,23:00,L HOSPITALET,0,1,BARCELONA,,,,,0.0,3.0,2011
round-32,08/12/2011,21:00,ALBACETE,2,1,ATLETICO MADRID,,,,,3.0,0.0,2011
round-32,08/12/2011,23:00,OVIEDO,0,1,ATHLETIC BILBAO,,,,,0.0,3.0,2011
round-32,13/12/2011,21:00,CADIZ,0,0,VALENCIA,,,,,1.0,1.0,2011
round-32,13/12/2011,21:00,PONFERRADINA,0,2,REAL MADRID,,,,,0.0,3.0,2011
round-32,13/12/2011,22:00,ALMERIA,1,3,OSASUNA,,,,,0.0,3.0,2011
round-32,13/12/2011,22:00,ALCORCON,1,1,ZARAGOZA,,,,,1.0,1.0,2011
round-32,13/12/2011,22:00,CELTA VIGO,0,0,ESPANYOL,,,,,1.0,1.0,2011
round-32,13/12/2011,22:00,MIRANDES,1,1,VILLARREAL,,,,,1.0,1.0,2011
round-32,13/12/2011,22:00,CORDOBA,1,0,BETIS,,,,,3.0,0.0,2011
round-32,13/12/2011,22:00,DEPORTIVO LA CORUNA,3,1,LEVANTE,,,,,3.0,0.0,2011
round-32,13/12/2011,22:00,MALLORCA,0,1,SPORTING GIJON,,,,,0.0,3.0,2011
round-32,13/12/2011,22:00,RACING SANTANDER,3,2,RAYO VALLECANO,,,,,3.0,0.0,2011
round-32,13/12/2011,22:00,GETAFE,0,1,MALAGA,,,,,0.0,3.0,2011
round-32,13/12/2011,22:00,REAL SOCIEDAD,4,1,GRANADA CF,,,,,3.0,0.0,2011
round-32,13/12/2011,23:00,SAN ROQUE,0,1,SEVILLA,,,,,0.0,3.0,2011
round-32,20/12/2011,21:00,SPORTING GIJON,0,2,MALLORCA,,,,,0.0,3.0,2011
round-32,20/12/2011,21:00,ESPANYOL,4,2,CELTA VIGO,,,,,3.0,0.0,2011
round-32,20/12/2011,21:00,REAL MADRID,5,1,PONFERRADINA,,,,,3.0,0.0,2011
round-32,20/12/2011,23:00,SEVILLA,2,1,SAN ROQUE,,,,,3.0,0.0,2011
round-32,21/12/2011,21:00,ATLETICO MADRID,0,1,ALBACETE,,,,,0.0,3.0,2011
round-32,21/12/2011,22:00,BETIS,2,1,CORDOBA,,,,,3.0,0.0,2011
round-32,21/12/2011,22:00,LEVANTE,3,1,DEPORTIVO LA CORUNA,4,1,,,3.0,0.0,2011
round-32,21/12/2011,22:00,RAYO VALLECANO,4,3,RACING SANTANDER,,,,,3.0,0.0,2011
round-32,21/12/2011,22:00,MALAGA,2,2,GETAFE,,,,,1.0,1.0,2011
round-32,21/12/2011,22:00,GRANADA CF,2,1,REAL SOCIEDAD,,,,,3.0,0.0,2011
round-32,21/12/2011,22:00,VILLARREAL,0,2,MIRANDES,,,,,0.0,3.0,2011
round-32,21/12/2011,22:00,OSASUNA,1,1,ALMERIA,,,,,1.0,1.0,2011
round-32,21/12/2011,22:00,ZARAGOZA,0,2,ALCORCON,,,,,0.0,3.0,2011
round-32,21/12/2011,23:00,ATHLETIC BILBAO,1,0,OVIEDO,,,,,3.0,0.0,2011
