Round,Date,Time,Home_Team,Home_Score,Away_Score,Away_Team,Home_Score_AET,Away_Score_AET,Home_Penalties,Away_Penalties,Home_Points,Away_Points,season
ROUND 1,23/08/2014,20:00,MALAGA,1,0,ATHLETIC BILBAO,,,,,3.0,0.0,2014
ROUND 1,23/08/2014,22:00,SEVILLA,1,1,VALENCIA,,,,,1.0,1.0,2014
ROUND 1,23/08/2014,22:00,GRANADA CF,2,1,DEPORTIVO LA CORUNA,,,,,3.0,0.0,2014
ROUND 1,24/08/2014,00:00,ALMERIA,1,1,ESPANYOL,,,,,1.0,1.0,2014
ROUND 1,24/08/2014,20:00,EIBAR,1,0,REAL SOCIEDAD,,,,,3.0,0.0,2014
ROUND 1,24/08/2014,22:00,CELTA VIGO,3,1,GETAFE,,,,,3.0,0.0,2014
ROUND 1,24/08/2014,22:00,BARCELONA,3,0,ELCHE,,,,,3.0,0.0,2014
ROUND 1,25/08/2014,00:00,LEVANTE,0,2,VILLARREAL,,,,,0.0,3.0,2014
ROUND 1,25/08/2014,21:00,REAL MADRID,2,0,CORDOBA,,,,,3.0,0.0,2014
ROUND 1,25/08/2014,23:00,RAYO VALLECANO,0,0,ATLETICO MADRID,,,,,1.0,1.0,2014
ROUND 2,29/08/2014,21:00,GETAFE,1,0,ALMERIA,,,,,3.0,0.0,2014
ROUND 2,29/08/2014,23:00,VALENCIA,3,0,MALAGA,,,,,3.0,0.0,2014
ROUND 2,30/08/2014,20:00,CORDOBA,1,1,CELTA VIGO,,,,,1.0,1.0,2014
ROUND 2,30/08/2014,20:00,ATHLETIC BILBAO,3,0,LEVANTE,,,,,3.0,0.0,2014
ROUND 2,30/08/2014,22:00,ATLETICO MADRID,2,1,EIBAR,,,,,3.0,0.0,2014
ROUND 2,31/08/2014,00:00,ESPANYOL,1,2,SEVILLA,,,,,0.0,3.0,2014
ROUND 2,31/08/2014,20:00,VILLARREAL,0,1,BARCELONA,,,,,0.0,3.0,2014
ROUND 2,31/08/2014,22:00,REAL SOCIEDAD,4,2,REAL MADRID,,,,,3.0,0.0,2014
ROUND 2,31/08/2014,22:00,DEPORTIVO LA CORUNA,2,2,RAYO VALLECANO,,,,,1.0,1.0,2014
ROUND 2,01/09/2014,00:00,ELCHE,1,1,GRANADA CF,,,,,1.0,1.0,2014
ROUND 3,12/09/2014,22:00,ALMERIA,1,1,CORDOBA,,,,,1.0,1.0,2014
ROUND 3,13/09/2014,17:00,BARCELONA,2,0,ATHLETIC BILBAO,,,,,3.0,0.0,2014
ROUND 3,13/09/2014,19:00,MALAGA,0,0,LEVANTE,,,,,1.0,1.0,2014
ROUND 3,13/09/2014,21:00,REAL MADRID,1,2,ATLETICO MADRID,,,,,0.0,3.0,2014
ROUND 3,13/09/2014,23:00,CELTA VIGO,2,2,REAL SOCIEDAD,,,,,1.0,1.0,2014
ROUND 3,14/09/2014,13:00,RAYO VALLECANO,2,3,ELCHE,,,,,0.0,3.0,2014
ROUND 3,14/09/2014,18:00,VALENCIA,3,1,ESPANYOL,,,,,3.0,0.0,2014
ROUND 3,14/09/2014,20:00,SEVILLA,2,0,GETAFE,,,,,3.0,0.0,2014
ROUND 3,14/09/2014,22:00,GRANADA CF,0,0,VILLARREAL,,,,,1.0,1.0,2014
ROUND 3,15/09/2014,21:45,EIBAR,0,1,DEPORTIVO LA CORUNA,,,,,0.0,3.0,2014
ROUND 4,19/09/2014,22:00,ELCHE,0,2,EIBAR,,,,,0.0,3.0,2014
ROUND 4,20/09/2014,17:00,DEPORTIVO LA CORUNA,2,8,REAL MADRID,,,,,0.0,3.0,2014
ROUND 4,20/09/2014,19:00,ATHLETIC BILBAO,0,1,GRANADA CF,,,,,0.0,3.0,2014
ROUND 4,20/09/2014,21:00,ATLETICO MADRID,2,2,CELTA VIGO,,,,,1.0,1.0,2014
ROUND 4,20/09/2014,23:00,ESPANYOL,2,2,MALAGA,,,,,1.0,1.0,2014
ROUND 4,21/09/2014,13:00,REAL SOCIEDAD,1,2,ALMERIA,,,,,0.0,3.0,2014
ROUND 4,21/09/2014,18:00,VILLARREAL,4,2,RAYO VALLECANO,,,,,3.0,0.0,2014
ROUND 4,21/09/2014,20:00,CORDOBA,1,3,SEVILLA,,,,,0.0,3.0,2014
ROUND 4,21/09/2014,22:00,LEVANTE,0,5,BARCELONA,,,,,0.0,3.0,2014
ROUND 4,22/09/2014,21:45,GETAFE,0,3,VALENCIA,,,,,0.0,3.0,2014
ROUND 5,23/09/2014,21:00,REAL MADRID,5,1,ELCHE,,,,,3.0,0.0,2014
ROUND 5,23/09/2014,23:00,CELTA VIGO,2,1,DEPORTIVO LA CORUNA,,,,,3.0,0.0,2014
ROUND 5,24/09/2014,21:00,RAYO VALLECANO,2,1,ATHLETIC BILBAO,,,,,3.0,0.0,2014
ROUND 5,24/09/2014,21:00,EIBAR,1,1,VILLARREAL,,,,,1.0,1.0,2014
ROUND 5,24/09/2014,21:00,ALMERIA,0,1,ATLETICO MADRID,,,,,0.0,3.0,2014
