Round,Date,Time,Home_Team,Home_Score,Away_Score,Away_Team,Home_Score_AET,Away_Score_AET,Home_Penalties,Away_Penalties,Home_Points,Away_Points,season
second-round,01/09/2009,22:00,CELTA VIGO,2,1,REAL UNION,,,,,3.0,0.0,2009
second-round,02/09/2009,20:30,LAGUN ONAK,2,1,CERRO REYES,,,,,3.0,0.0,2009
second-round,02/09/2009,21:30,CULTURAL LEONESA,4,0,ESTEPONA,,,,,3.0,0.0,2009
second-round,02/09/2009,21:30,SANT ANDREU,3,1,MELILLA,,,,,3.0,0.0,2009
second-round,02/09/2009,21:45,SALAMANCA,1,1,CASTELLON,1,1,4,3,3.0,0.0,2009
second-round,02/09/2009,21:45,SABADELL,0,0,MARBELLA,0,0,1,3,0.0,3.0,2009
second-round,02/09/2009,22:00,EJIDO,0,0,PONFERRADINA,0,0,8,7,3.0,0.0,2009
second-round,02/09/2009,22:00,GIRONA,1,0,GIMNASTIC,,,,,3.0,0.0,2009
second-round,02/09/2009,22:00,CIUDAD DE LORQUI,3,2,OVIEDO,,,,,3.0,0.0,2009
second-round,02/09/2009,22:00,LEVANTE,0,0,HUESCA,0,0,3,4,0.0,3.0,2009
second-round,02/09/2009,22:00,PUERTOLLANO,3,0,ZAMORA,,,,,3.0,0.0,2009
second-round,02/09/2009,22:00,ALCORCON,2,0,PALENCIA,,,,,3.0,0.0,2009
second-round,02/09/2009,22:00,ONTINYENT,2,1,CONQUENSE,,,,,3.0,0.0,2009
second-round,02/09/2009,22:00,BETIS,1,2,CORDOBA,,,,,0.0,3.0,2009
second-round,02/09/2009,22:00,ALCOYANO,2,0,VILLAJOYOSA,,,,,3.0,0.0,2009
second-round,02/09/2009,22:00,REAL SOCIEDAD,0,2,RAYO VALLECANO,,,,,0.0,3.0,2009
second-round,02/09/2009,22:30,ALBACETE,0,1,HERCULES,,,,,0.0,3.0,2009
second-round,02/09/2009,22:30,CARTAGENA,2,2,ELCHE,3,2,,,3.0,0.0,2009
second-round,02/09/2009,23:00,LAS PALMAS,2,1,CADIZ,,,,,3.0,0.0,2009
second-round,03/09/2009,22:00,NUMANCIA,2,3,MURCIA,,,,,0.0,3.0,2009
second-round,09/09/2009,22:30,CEUTA,2,2,ALICANTE,2,2,4,5,0.0,3.0,2009
second-round,16/09/2009,22:00,AD MERIDA,1,1,REUS DEPORTIU,1,1,5,4,3.0,0.0,2009
third-round,07/10/2009,20:30,LAGUN ONAK,1,2,ALCORCON,,,,,0.0,3.0,2009
third-round,07/10/2009,21:45,PUERTOLLANO,2,1,SANT ANDREU,,,,,3.0,0.0,2009
third-round,07/10/2009,21:45,SALAMANCA,2,0,CARTAGENA,,,,,3.0,0.0,2009
third-round,07/10/2009,22:00,CIUDAD DE LORQUI,0,0,EJIDO,0,0,5,4,3.0,0.0,2009
third-round,07/10/2009,22:00,AD MERIDA,1,3,ALCOYANO,,,,,0.0,3.0,2009
third-round,07/10/2009,22:00,MARBELLA,1,1,ALICANTE,2,1,,,3.0,0.0,2009
third-round,07/10/2009,22:00,ONTINYENT,0,0,CULTURAL LEONESA,0,0,3,5,0.0,3.0,2009
third-round,07/10/2009,22:00,HERCULES,2,0,HUESCA,,,,,3.0,0.0,2009
third-round,07/10/2009,22:00,GIRONA,1,3,CELTA VIGO,,,,,0.0,3.0,2009
third-round,07/10/2009,22:00,RECREATIVO HUELVA,2,1,LAS PALMAS,,,,,3.0,0.0,2009
