Round,Date,Time,Home_Team,Home_Score,Away_Score,Away_Team,Home_Score_AET,Away_Score_AET,Home_Penalties,Away_Penalties,Home_Points,Away_Points,season
ROUND 1,17/08/2018,21:15,GIRONA,0,0,VALLADOLID,,,,,1.0,1.0,2018
ROUND 1,17/08/2018,23:15,BETIS,0,3,LEVANTE,,,,,0.0,3.0,2018
ROUND 1,18/08/2018,19:15,CELTA VIGO,1,1,ESPANYOL,,,,,1.0,1.0,2018
ROUND 1,18/08/2018,21:15,VILLARREAL,1,2,REAL SOCIEDAD,,,,,0.0,3.0,2018
ROUND 1,18/08/2018,23:15,BARCELONA,3,0,ALAVES,,,,,3.0,0.0,2018
ROUND 1,19/08/2018,19:15,EIBAR,1,2,HUESCA,,,,,0.0,3.0,2018
ROUND 1,19/08/2018,21:15,RAYO VALLECANO,1,4,SEVILLA,,,,,0.0,3.0,2018
ROUND 1,19/08/2018,23:15,REAL MADRID,2,0,GETAFE,,,,,3.0,0.0,2018
ROUND 1,20/08/2018,21:00,VALENCIA,1,1,ATLETICO MADRID,,,,,1.0,1.0,2018
ROUND 1,20/08/2018,23:00,ATHLETIC BILBAO,2,1,LEGANES,,,,,3.0,0.0,2018
ROUND 2,24/08/2018,21:15,GETAFE,2,0,EIBAR,,,,,3.0,0.0,2018
ROUND 2,24/08/2018,23:15,LEGANES,2,2,REAL SOCIEDAD,,,,,1.0,1.0,2018
ROUND 2,25/08/2018,19:15,ALAVES,0,0,BETIS,,,,,1.0,1.0,2018
ROUND 2,25/08/2018,21:15,ATLETICO MADRID,1,0,RAYO VALLECANO,,,,,3.0,0.0,2018
ROUND 2,25/08/2018,23:15,VALLADOLID,0,1,BARCELONA,,,,,0.0,3.0,2018
ROUND 2,26/08/2018,19:15,ESPANYOL,2,0,VALENCIA,,,,,3.0,0.0,2018
ROUND 2,26/08/2018,23:15,SEVILLA,0,0,VILLARREAL,,,,,1.0,1.0,2018
ROUND 2,26/08/2018,23:15,GIRONA,1,4,REAL MADRID,,,,,0.0,3.0,2018
ROUND 2,27/08/2018,21:15,LEVANTE,1,2,CELTA VIGO,,,,,0.0,3.0,2018
ROUND 2,27/08/2018,23:00,ATHLETIC BILBAO,2,2,HUESCA,,,,,1.0,1.0,2018
ROUND 3,31/08/2018,21:00,GETAFE,0,0,VALLADOLID,,,,,1.0,1.0,2018
ROUND 3,31/08/2018,23:00,VILLARREAL,0,1,GIRONA,,,,,0.0,3.0,2018
ROUND 3,31/08/2018,23:00,EIBAR,2,1,REAL SOCIEDAD,,,,,3.0,0.0,2018
ROUND 3,01/09/2018,19:30,CELTA VIGO,2,0,ATLETICO MADRID,,,,,3.0,0.0,2018
ROUND 3,01/09/2018,21:45,REAL MADRID,4,1,LEGANES,,,,,3.0,0.0,2018
ROUND 3,02/09/2018,13:00,LEVANTE,2,2,VALENCIA,,,,,1.0,1.0,2018
ROUND 3,02/09/2018,17:15,ALAVES,2,1,ESPANYOL,,,,,3.0,0.0,2018
ROUND 3,02/09/2018,19:30,BARCELONA,8,2,HUESCA,,,,,3.0,0.0,2018
ROUND 3,02/09/2018,21:45,BETIS,1,0,SEVILLA,,,,,3.0,0.0,2018
ROUND 4,14/09/2018,22:00,HUESCA,0,1,RAYO VALLECANO,,,,,0.0,3.0,2018
ROUND 4,15/09/2018,14:00,ATLETICO MADRID,1,1,EIBAR,,,,,1.0,1.0,2018
ROUND 4,15/09/2018,17:15,REAL SOCIEDAD,1,2,BARCELONA,,,,,0.0,3.0,2018
ROUND 4,15/09/2018,19:30,VALENCIA,0,0,BETIS,,,,,1.0,1.0,2018
ROUND 4,15/09/2018,21:45,ATHLETIC BILBAO,1,1,REAL MADRID,,,,,1.0,1.0,2018
ROUND 4,16/09/2018,13:00,LEGANES,0,1,VILLARREAL,,,,,0.0,3.0,2018
ROUND 4,16/09/2018,17:15,ESPANYOL,1,0,LEVANTE,,,,,3.0,0.0,2018
ROUND 4,16/09/2018,19:30,VALLADOLID,0,1,ALAVES,,,,,0.0,3.0,2018
ROUND 4,16/09/2018,21:45,SEVILLA,0,2,GETAFE,,,,,0.0,3.0,2018
ROUND 4,17/09/2018,22:00,GIRONA,3,2,CELTA VIGO,,,,,3.0,0.0,2018
ROUND 5,21/09/2018,22:00,HUESCA,0,1,REAL SOCIEDAD,,,,,0.0,3.0,2018
ROUND 5,22/09/2018,14:00,RAYO VALLECANO,1,5,ALAVES,,,,,0.0,3.0,2018
ROUND 5,22/09/2018,17:15,EIBAR,1,0,LEGANES,,,,,3.0,0.0,2018
ROUND 5,22/09/2018,17:15,CELTA VIGO,3,3,VALLADOLID,,,,,1.0,1.0,2018
ROUND 5,22/09/2018,19:30,GETAFE,0,2,ATLETICO MADRID,,,,,0.0,3.0,2018
ROUND 5,22/09/2018,21:45,REAL MADRID,1,0,ESPANYOL,,,,,3.0,0.0,2018
ROUND 5,23/09/2018,13:00,LEVANTE,2,6,SEVILLA,,,,,0.0,3.0,2018
ROUND 5,23/09/2018,17:15,VILLARREAL,0,0,VALENCIA,,,,,1.0,1.0,2018
ROUND 5,23/09/2018,21:00,BETIS,2,2,ATHLETIC BILBAO,,,,,1.0,1.0,2018
ROUND 5,23/09/2018,21:45,BARCELONA,2,2,GIRONA,,,,,1.0,1.0,2018
ROUND 6,25/09/2018,21:00,ESPANYOL,1,0,EIBAR,,,,,3.0,0.0,2018
