Round,Date,Time,Home_Team,Home_Score,Away_Score,Away_Team,Home_Score_AET,Away_Score_AET,Home_Penalties,Away_Penalties,Home_Points,Away_Points,season
second-round,06/09/2016,20:00,MIRANDES,2,2,ELCHE,2,2,3,4,0.0,3.0,2016
second-round,06/09/2016,21:00,LUGO,1,2,TENERIFE,,,,,0.0,3.0,2016
second-round,06/09/2016,23:00,ALMERIA,0,2,RAYO VALLECANO,,,,,0.0,3.0,2016
second-round,07/09/2016,18:00,ALBACETE,2,0,ARENAS CLUB,,,,,3.0,0.0,2016
second-round,07/09/2016,18:00,TUDELANO,1,0,ATLETICO SANLUQUENO,,,,,3.0,0.0,2016
second-round,07/09/2016,18:45,CAUDAL DEPORTIVO,1,0,LLEIDA ESPORTIU,,,,,3.0,0.0,2016
second-round,07/09/2016,20:00,GIMNASTIC,0,0,NUMANCIA,1,0,,,3.0,0.0,2016
second-round,07/09/2016,20:30,FORMENTERA,2,2,CF LORCA DEPORTIVA,2,2,9,8,3.0,0.0,2016
second-round,07/09/2016,21:00,CADIZ,1,1,LEVANTE,1,1,3,2,3.0,0.0,2016
second-round,07/09/2016,21:15,GUIJUELO,1,0,SESTAO RIVER,,,,,3.0,0.0,2016
second-round,07/09/2016,21:30,BARAKALDO,3,3,AMOREBIETA,3,3,2,3,0.0,3.0,2016
second-round,07/09/2016,21:30,CULTURAL LEONESA,3,1,CD CALAHORRA,,,,,3.0,0.0,2016
second-round,07/09/2016,21:30,CD TOLEDO,4,0,ALCOYANO,,,,,3.0,0.0,2016
second-round,07/09/2016,21:30,RACING DE FERROL,0,0,ATLETICO CIRBONERO,0,0,4,5,0.0,3.0,2016
second-round,07/09/2016,21:30,RACING SANTANDER,2,1,LLAGOSTERA-COSTA BRAVA,,,,,3.0,0.0,2016
second-round,07/09/2016,21:45,UE CORNELLA,1,1,EXTREMADURA,3,1,,,3.0,0.0,2016
second-round,07/09/2016,22:30,CARTAGENA,1,1,HERCULES,1,1,5,6,0.0,3.0,2016
second-round,07/09/2016,23:00,ZARAGOZA,1,2,VALLADOLID,,,,,0.0,3.0,2016
second-round,07/09/2016,23:00,MALLORCA,0,0,REUS,1,0,,,3.0,0.0,2016
second-round,08/09/2016,20:00,HUESCA,1,0,GIRONA,,,,,3.0,0.0,2016
second-round,08/09/2016,21:00,UCAM MURCIA,3,3,OVIEDO,4,3,,,3.0,0.0,2016
second-round,08/09/2016,23:00,ALCORCON,1,0,GETAFE,,,,,3.0,0.0,2016
third-round,11/10/2016,22:00,ELCHE,0,1,ALCORCON,,,,,0.0,3.0,2016
third-round,12/10/2016,13:00,TUDELANO,0,0,FORMENTERA,0,0,3,4,0.0,3.0,2016
third-round,12/10/2016,13:00,MALLORCA,1,2,UCAM MURCIA,,,,,0.0,3.0,2016
third-round,12/10/2016,18:00,ATLETICO CIRBONERO,0,0,GUIJUELO,1,2,,,0.0,3.0,2016
third-round,12/10/2016,18:00,RAYO VALLECANO,1,1,GIMNASTIC,1,1,4,5,0.0,3.0,2016
third-round,12/10/2016,19:00,RACING SANTANDER,2,0,AMOREBIETA,,,,,3.0,0.0,2016
