Round,Date,Time,Home_Team,Home_Score,Away_Score,Away_Team,Home_Score_AET,Away_Score_AET,Home_Penalties,Away_Penalties,Home_Points,Away_Points,season
ROUND 1,26/08/2006,23:00,VALENCIA,2,1,BETIS,,,,,3.0,0.0,2006
ROUND 1,27/08/2006,20:00,RACING SANTANDER,0,1,ATLETICO MADRID,,,,,0.0,3.0,2006
ROUND 1,27/08/2006,20:00,OSASUNA,0,2,GETAFE,,,,,0.0,3.0,2006
ROUND 1,27/08/2006,20:00,REAL MADRID,0,0,VILLARREAL,,,,,1.0,1.0,2006
ROUND 1,27/08/2006,20:00,DEPORTIVO LA CORUNA,3,2,ZARAGOZA,,,,,3.0,0.0,2006
ROUND 1,27/08/2006,20:00,RECREATIVO HUELVA,1,1,MALLORCA,,,,,1.0,1.0,2006
ROUND 1,27/08/2006,20:00,ESPANYOL,0,1,GIMNASTIC,,,,,0.0,3.0,2006
ROUND 1,27/08/2006,22:00,ATHLETIC BILBAO,1,1,REAL SOCIEDAD,,,,,1.0,1.0,2006
ROUND 1,28/08/2006,22:00,CELTA VIGO,2,3,BARCELONA,,,,,0.0,3.0,2006
ROUND 1,29/08/2006,22:00,SEVILLA,4,0,LEVANTE,,,,,3.0,0.0,2006
ROUND 2,09/09/2006,21:00,BARCELONA,3,0,OSASUNA,,,,,3.0,0.0,2006
ROUND 2,09/09/2006,23:00,ATLETICO MADRID,0,1,VALENCIA,,,,,0.0,3.0,2006
ROUND 2,10/09/2006,20:00,MALLORCA,0,0,DEPORTIVO LA CORUNA,,,,,1.0,1.0,2006
ROUND 2,10/09/2006,20:00,GETAFE,1,0,RACING SANTANDER,,,,,3.0,0.0,2006
ROUND 2,10/09/2006,20:00,BETIS,3,0,ATHLETIC BILBAO,,,,,3.0,0.0,2006
ROUND 2,10/09/2006,20:00,LEVANTE,1,4,REAL MADRID,,,,,0.0,3.0,2006
ROUND 2,10/09/2006,20:00,REAL SOCIEDAD,1,3,SEVILLA,,,,,0.0,3.0,2006
ROUND 2,10/09/2006,20:00,VILLARREAL,0,1,RECREATIVO HUELVA,,,,,0.0,3.0,2006
ROUND 2,10/09/2006,20:00,GIMNASTIC,1,2,CELTA VIGO,,,,,0.0,3.0,2006
ROUND 2,10/09/2006,22:00,ZARAGOZA,3,0,ESPANYOL,,,,,3.0,0.0,2006
ROUND 3,16/09/2006,23:00,DEPORTIVO LA CORUNA,2,0,VILLARREAL,,,,,3.0,0.0,2006
ROUND 3,17/09/2006,20:00,SEVILLA,3,2,BETIS,,,,,3.0,0.0,2006
ROUND 3,17/09/2006,21:00,RECREATIVO HUELVA,0,1,LEVANTE,,,,,0.0,3.0,2006
ROUND 3,17/09/2006,21:00,ZARAGOZA,2,0,MALLORCA,,,,,3.0,0.0,2006
ROUND 3,17/09/2006,21:00,OSASUNA,2,0,GIMNASTIC,,,,,3.0,0.0,2006
ROUND 3,17/09/2006,21:00,ESPANYOL,2,1,CELTA VIGO,,,,,3.0,0.0,2006
ROUND 3,17/09/2006,21:00,RACING SANTANDER,0,3,BARCELONA,,,,,0.0,3.0,2006
ROUND 3,17/09/2006,21:00,ATHLETIC BILBAO,1,4,ATLETICO MADRID,,,,,0.0,3.0,2006
ROUND 3,17/09/2006,21:00,VALENCIA,2,0,GETAFE,,,,,3.0,0.0,2006
ROUND 3,17/09/2006,22:00,REAL MADRID,2,0,REAL SOCIEDAD,,,,,3.0,0.0,2006
ROUND 4,23/09/2006,23:00,BETIS,0,1,REAL MADRID,,,,,0.0,3.0,2006
ROUND 4,24/09/2006,20:00,ATLETICO MADRID,2,1,SEVILLA,,,,,3.0,0.0,2006
ROUND 4,24/09/2006,21:00,GIMNASTIC,2,2,RACING SANTANDER,,,,,1.0,1.0,2006
ROUND 4,24/09/2006,21:00,CELTA VIGO,0,2,OSASUNA,,,,,0.0,3.0,2006
ROUND 4,24/09/2006,21:00,GETAFE,0,0,ATHLETIC BILBAO,,,,,1.0,1.0,2006
ROUND 4,24/09/2006,21:00,LEVANTE,2,0,DEPORTIVO LA CORUNA,,,,,3.0,0.0,2006
ROUND 4,24/09/2006,21:00,REAL SOCIEDAD,2,3,RECREATIVO HUELVA,,,,,0.0,3.0,2006
ROUND 4,24/09/2006,21:00,MALLORCA,1,0,ESPANYOL,,,,,3.0,0.0,2006
ROUND 4,24/09/2006,21:00,VILLARREAL,3,2,ZARAGOZA,,,,,3.0,0.0,2006
ROUND 4,24/09/2006,22:00,BARCELONA,1,1,VALENCIA,,,,,1.0,1.0,2006
ROUND 5,30/09/2006,23:00,ATHLETIC BILBAO,1,3,BARCELONA,,,,,0.0,3.0,2006
ROUND 5,01/10/2006,19:00,MALLORCA,1,2,VILLARREAL,,,,,0.0,3.0,2006
ROUND 5,01/10/2006,19:00,REAL MADRID,1,1,ATLETICO MADRID,,,,,1.0,1.0,2006
ROUND 5,01/10/2006,19:00,DEPORTIVO LA CORUNA,2,0,REAL SOCIEDAD,,,,,3.0,0.0,2006
ROUND 5,01/10/2006,19:00,RECREATIVO HUELVA,2,0,BETIS,,,,,3.0,0.0,2006
ROUND 5,01/10/2006,19:00,ZARAGOZA,2,2,LEVANTE,,,,,1.0,1.0,2006
ROUND 5,01/10/2006,19:00,SEVILLA,1,0,GETAFE,,,,,3.0,0.0,2006
ROUND 5,01/10/2006,19:00,ESPANYOL,0,0,OSASUNA,,,,,1.0,1.0,2006
ROUND 5,01/10/2006,19:00,RACING SANTANDER,1,1,CELTA VIGO,,,,,1.0,1.0,2006
ROUND 5,01/10/2006,22:00,VALENCIA,4,0,GIMNASTIC,,,,,3.0,0.0,2006
ROUND 6,14/10/2006,21:00,GETAFE,1,0,REAL MADRID,,,,,3.0,0.0,2006
ROUND 6,14/10/2006,23:00,ATLETICO MADRID,2,1,RECREATIVO HUELVA,,,,,3.0,0.0,2006
ROUND 6,15/10/2006,18:00,REAL SOCIEDAD,1,3,ZARAGOZA,,,,,0.0,3.0,2006
ROUND 6,15/10/2006,18:00,VILLARREAL,0,0,ESPANYOL,,,,,1.0,1.0,2006
ROUND 6,15/10/2006,18:00,LEVANTE,0,1,MALLORCA,,,,,0.0,3.0,2006
ROUND 6,15/10/2006,18:00,GIMNASTIC,2,3,ATHLETIC BILBAO,,,,,0.0,3.0,2006
ROUND 6,15/10/2006,18:00,CELTA VIGO,3,2,VALENCIA,,,,,3.0,0.0,2006
ROUND 6,15/10/2006,18:00,OSASUNA,0,1,RACING SANTANDER,,,,,0.0,3.0,2006
ROUND 6,15/10/2006,20:00,BARCELONA,3,1,SEVILLA,,,,,3.0,0.0,2006
ROUND 6,15/10/2006,22:00,BETIS,1,1,DEPORTIVO LA CORUNA,,,,,1.0,1.0,2006
ROUND 7,21/10/2006,21:00,ZARAGOZA,2,1,BETIS,,,,,3.0,0.0,2006
ROUND 7,21/10/2006,21:00,VILLARREAL,1,1,LEVANTE,,,,,1.0,1.0,2006
ROUND 7,21/10/2006,23:00,DEPORTIVO LA CORUNA,1,0,ATLETICO MADRID,,,,,3.0,0.0,2006
ROUND 7,22/10/2006,18:00,ATHLETIC BILBAO,0,1,CELTA VIGO,,,,,0.0,3.0,2006
ROUND 7,22/10/2006,18:00,VALENCIA,1,0,OSASUNA,,,,,3.0,0.0,2006
ROUND 7,22/10/2006,18:00,SEVILLA,2,1,GIMNASTIC,,,,,3.0,0.0,2006
ROUND 7,22/10/2006,18:00,RECREATIVO HUELVA,1,2,GETAFE,,,,,0.0,3.0,2006
ROUND 7,22/10/2006,18:00,ESPANYOL,2,2,RACING SANTANDER,,,,,1.0,1.0,2006
ROUND 7,22/10/2006,18:00,MALLORCA,0,0,REAL SOCIEDAD,,,,,1.0,1.0,2006
ROUND 7,22/10/2006,22:00,REAL MADRID,2,0,BARCELONA,,,,,3.0,0.0,2006
ROUND 8,28/10/2006,21:00,BARCELONA,3,0,RECREATIVO HUELVA,,,,,3.0,0.0,2006
ROUND 8,28/10/2006,21:00,RACING SANTANDER,1,0,VALENCIA,,,,,3.0,0.0,2006
ROUND 8,28/10/2006,23:00,GIMNASTIC,1,3,REAL MADRID,,,,,0.0,3.0,2006
ROUND 8,29/10/2006,18:00,LEVANTE,0,0,ESPANYOL,,,,,1.0,1.0,2006
ROUND 8,29/10/2006,18:00,REAL SOCIEDAD,0,1,VILLARREAL,,,,,0.0,3.0,2006
ROUND 8,29/10/2006,18:00,CELTA VIGO,1,2,SEVILLA,,,,,0.0,3.0,2006
ROUND 8,29/10/2006,18:00,GETAFE,2,0,DEPORTIVO LA CORUNA,,,,,3.0,0.0,2006
ROUND 8,29/10/2006,18:00,BETIS,0,1,MALLORCA,,,,,0.0,3.0,2006
ROUND 8,29/10/2006,20:00,OSASUNA,1,1,ATHLETIC BILBAO,,,,,1.0,1.0,2006
ROUND 8,29/10/2006,22:00,ATLETICO MADRID,0,1,ZARAGOZA,,,,,0.0,3.0,2006
ROUND 9,04/11/2006,21:00,MALLORCA,0,0,ATLETICO MADRID,,,,,1.0,1.0,2006
ROUND 9,04/11/2006,21:00,LEVANTE,2,0,REAL SOCIEDAD,,,,,3.0,0.0,2006
ROUND 9,04/11/2006,23:00,DEPORTIVO LA CORUNA,1,1,BARCELONA,,,,,1.0,1.0,2006
ROUND 9,05/11/2006,18:00,SEVILLA,2,0,OSASUNA,,,,,3.0,0.0,2006
ROUND 9,05/11/2006,18:00,ATHLETIC BILBAO,0,0,RACING SANTANDER,,,,,1.0,1.0,2006
ROUND 9,05/11/2006,18:00,RECREATIVO HUELVA,2,1,GIMNASTIC,,,,,3.0,0.0,2006
ROUND 9,05/11/2006,18:00,ZARAGOZA,3,1,GETAFE,,,,,3.0,0.0,2006
ROUND 9,05/11/2006,18:00,VILLARREAL,3,2,BETIS,,,,,3.0,0.0,2006
ROUND 9,05/11/2006,20:00,REAL MADRID,1,2,CELTA VIGO,,,,,0.0,3.0,2006
ROUND 9,05/11/2006,22:00,ESPANYOL,1,1,VALENCIA,,,,,1.0,1.0,2006
ROUND 10,11/11/2006,21:00,ATLETICO MADRID,3,1,VILLARREAL,,,,,3.0,0.0,2006
ROUND 10,11/11/2006,23:00,VALENCIA,1,1,ATHLETIC BILBAO,,,,,1.0,1.0,2006
ROUND 10,12/11/2006,18:00,RACING SANTANDER,0,0,SEVILLA,,,,,1.0,1.0,2006
ROUND 10,12/11/2006,18:00,CELTA VIGO,1,2,RECREATIVO HUELVA,,,,,0.0,3.0,2006
ROUND 10,12/11/2006,18:00,GIMNASTIC,0,0,DEPORTIVO LA CORUNA,,,,,1.0,1.0,2006
ROUND 10,12/11/2006,18:00,GETAFE,1,0,MALLORCA,,,,,3.0,0.0,2006
ROUND 10,12/11/2006,18:00,BETIS,2,1,LEVANTE,,,,,3.0,0.0,2006
ROUND 10,12/11/2006,18:00,REAL SOCIEDAD,1,1,ESPANYOL,,,,,1.0,1.0,2006
