Round,Date,Time,Home_Team,Home_Score,Away_Score,Away_Team,Home_Score_AET,Away_Score_AET,Home_Penalties,Away_Penalties,Home_Points,Away_Points,season
second-round,03/09/2008,21:00,REAL SOCIEDAD,1,0,ZARAGOZA,,,,,3.0,0.0,2008
second-round,03/09/2008,21:15,HUESCA,1,0,RAYO VALLECANO,1,3,,,0.0,3.0,2008
second-round,03/09/2008,21:15,OVIEDO,1,1,PONFERRADINA,2,3,,,0.0,3.0,2008
second-round,03/09/2008,21:15,REAL UNION,2,1,SANT ANDREU,,,,,3.0,0.0,2008
second-round,03/09/2008,21:30,CD TOLEDO,1,0,ZAMORA,,,,,3.0,0.0,2008
second-round,03/09/2008,21:30,BARAKALDO,0,0,ROQUETAS,1,0,,,3.0,0.0,2008
second-round,03/09/2008,21:30,ORIHUELA,1,0,FUERTEVENTURA,,,,,3.0,0.0,2008
second-round,03/09/2008,21:45,SALAMANCA,2,1,LAS PALMAS,,,,,3.0,0.0,2008
second-round,03/09/2008,22:00,XEREZ,1,1,MURCIA,1,1,1,3,0.0,3.0,2008
second-round,03/09/2008,22:00,BENIDORM,2,2,LEMONA,4,2,,,3.0,0.0,2008
second-round,03/09/2008,22:00,ELCHE,2,0,ALAVES,,,,,3.0,0.0,2008
second-round,03/09/2008,22:00,ALFARO,1,2,DON BENITO,,,,,0.0,3.0,2008
second-round,03/09/2008,22:00,CASTELLON,1,0,EIBAR,,,,,3.0,0.0,2008
second-round,03/09/2008,22:00,GIMNASTIC,0,2,GIRONA,,,,,0.0,3.0,2008
second-round,03/09/2008,22:00,ALZIRA,0,0,GRANADA 74,0,0,1,4,0.0,3.0,2008
second-round,03/09/2008,22:30,HERCULES,1,1,LEVANTE,2,1,,,3.0,0.0,2008
second-round,03/09/2008,22:30,ECIJA BALOMPIE,0,1,PORTUGALETE,,,,,0.0,3.0,2008
second-round,03/09/2008,22:30,EJIDO,2,0,CONQUENSE,,,,,3.0,0.0,2008
second-round,03/09/2008,22:45,MELILLA,5,2,AD MERIDA,,,,,3.0,0.0,2008
second-round,03/09/2008,23:00,TENERIFE,2,1,CORDOBA,,,,,3.0,0.0,2008
second-round,04/09/2008,21:30,ALICANTE,0,1,CELTA VIGO,,,,,0.0,3.0,2008
second-round,11/09/2008,13:00,GAVA,0,0,UNIV. LAS PALMAS,1,3,,,0.0,3.0,2008
third-round,08/10/2008,21:00,PORTUGALETE,2,0,DON BENITO,,,,,3.0,0.0,2008
third-round,08/10/2008,21:15,REAL UNION,2,1,BARAKALDO,,,,,3.0,0.0,2008
third-round,08/10/2008,21:30,CELTA VIGO,2,0,REAL SOCIEDAD,,,,,3.0,0.0,2008
