Round,Date,Time,Home_Team,Home_Score,Away_Score,Away_Team,Home_Score_AET,Away_Score_AET,Home_Penalties,Away_Penalties,Home_Points,Away_Points,season
first-round,09/08/2019,21:45,FC INGOLSTADT 04,0,1,FC NURNBERG,,,,,0.0,3.0,2019
first-round,09/08/2019,21:45,KFC UERDINGEN 05,0,2,BORUSSIA DORTMUND,,,,,0.0,3.0,2019
first-round,09/08/2019,21:45,SV SANDHAUSEN,0,1,BORUSSIA MONCHENGLADBACH,,,,,0.0,3.0,2019
first-round,10/08/2019,16:30,SV DROCHTERSEN-ASSEL,0,5,FC SCHALKE 04,,,,,0.0,3.0,2019
first-round,10/08/2019,16:30,VIKTORIA BERLIN,0,1,ARMINIA BIELEFELD,,,,,0.0,3.0,2019
first-round,10/08/2019,16:30,FC KAISERSLAUTERN,2,0,FSV MAINZ 05,,,,,3.0,0.0,2019
first-round,10/08/2019,16:30,SC VERL,2,1,FC AUGSBURG,,,,,3.0,0.0,2019
first-round,10/08/2019,16:30,ALEMANNIA AACHEN,1,4,BAYER LEVERKUSEN,,,,,0.0,3.0,2019
first-round,10/08/2019,16:30,TUS DASSENDORF,0,3,DYNAMO DRESDEN,,,,,0.0,3.0,2019
first-round,10/08/2019,16:30,WACKER NORDHAUSEN,1,4,ERZGEBIRGE AUE,,,,,0.0,3.0,2019
first-round,10/08/2019,16:30,FC MAGDEBURG,0,0,SC FREIBURG,0,1,,,0.0,3.0,2019
first-round,10/08/2019,16:30,FC 08 VILLINGEN,1,1,FORTUNA DUSSELDORF,1,3,,,0.0,3.0,2019
first-round,10/08/2019,19:30,FC WURZBURGER KICKERS,2,2,1899 HOFFENHEIM,3,3,4,5,0.0,3.0,2019
first-round,10/08/2019,19:30,SSV ULM 1846,0,2,FC HEIDENHEIM,,,,,0.0,3.0,2019
first-round,10/08/2019,19:30,KSV BAUNATAL,2,3,VfL BOCHUM,,,,,0.0,3.0,2019
first-round,10/08/2019,21:45,SV ATLAS DELMENHORST,1,6,WERDER BREMEN,,,,,0.0,3.0,2019
first-round,11/08/2019,16:30,FC SAARBRUCKEN,3,2,JAHN REGENSBURG,,,,,3.0,0.0,2019
first-round,11/08/2019,16:30,FSV SALMROHR,0,6,HOLSTEIN KIEL,,,,,0.0,3.0,2019
first-round,11/08/2019,16:30,GERMANIA HALBERSTADT,0,6,UNION BERLIN,,,,,0.0,3.0,2019
first-round,11/08/2019,16:30,FC OBERNEULAND,1,6,SV DARMSTADT 98,,,,,0.0,3.0,2019
first-round,11/08/2019,16:30,SV RODINGHAUSEN,3,3,SC PADERBORN 07,3,3,2,4,0.0,3.0,2019
first-round,11/08/2019,16:30,VfB LUBECK,2,2,FC ST. PAULI,3,3,3,4,0.0,3.0,2019
first-round,11/08/2019,16:30,WALDHOF MANNHEIM,3,5,EINTRACHT FRANKFURT,,,,,0.0,3.0,2019
first-round,11/08/2019,16:30,VfB EICHSTATT,1,5,HERTHA BERLIN,,,,,0.0,3.0,2019
first-round,11/08/2019,16:30,VfL OSNABRUCK,2,3,RB LEIPZIG,,,,,0.0,3.0,2019
first-round,11/08/2019,19:30,MSV DUISBURG,2,0,SpVgg GREUTHER FURTH,,,,,3.0,0.0,2019
first-round,11/08/2019,19:30,SV WEHEN,2,2,FC KOLN,3,3,2,3,0.0,3.0,2019
first-round,11/08/2019,19:30,CHEMNITZER FC,2,2,HAMBURGER SV,2,2,5,6,0.0,3.0,2019
first-round,12/08/2019,19:30,HANSA ROSTOCK,0,1,VfB STUTTGART,,,,,0.0,3.0,2019
first-round,12/08/2019,19:30,HALLESCHER FC,3,3,VfL WOLFSBURG,3,5,,,0.0,3.0,2019
first-round,12/08/2019,19:30,KARLSRUHER SC,2,0,HANNOVER 96,,,,,3.0,0.0,2019
first-round,12/08/2019,21:45,ENERGIE COTTBUS,1,3,BAYERN MUNICH,,,,,0.0,3.0,2019
second-round,29/10/2019,19:30,MSV DUISBURG,0,2,1899 HOFFENHEIM,,,,,0.0,3.0,2019
second-round,29/10/2019,19:30,FC SAARBRUCKEN,3,2,FC KOLN,,,,,3.0,0.0,2019
second-round,29/10/2019,19:30,HAMBURGER SV,1,1,VfB STUTTGART,1,2,,,0.0,3.0,2019
second-round,29/10/2019,19:30,SC FREIBURG,1,3,UNION BERLIN,,,,,0.0,3.0,2019
