Round,Date,Time,Home_Team,Home_Score,Away_Score,Away_Team,Home_Score_AET,Away_Score_AET,Home_Penalties,Away_Penalties,Home_Points,Away_Points,season
first-round,29/07/2011,21:30,SV WEHEN,1,2,VfB STUTTGART,,,,,0.0,3.0,2011
first-round,29/07/2011,21:30,VfL OSNABRUCK,2,2,TSV 1860 MUNICH,2,3,,,0.0,3.0,2011
first-round,29/07/2011,21:30,FC SAARBRUCKEN,1,1,ERZGEBIRGE AUE,1,3,,,0.0,3.0,2011
first-round,29/07/2011,21:30,ROT-WEISS ESSEN,2,2,UNION BERLIN,2,2,4,3,3.0,0.0,2011
first-round,29/07/2011,21:30,JAHN REGENSBURG,1,3,BORUSSIA MONCHENGLADBACH,,,,,0.0,3.0,2011
first-round,29/07/2011,21:30,RB LEIPZIG,3,2,VfL WOLFSBURG,,,,,3.0,0.0,2011
first-round,30/07/2011,16:30,VfB OLDENBURG,1,2,HAMBURGER SV,,,,,0.0,3.0,2011
first-round,30/07/2011,16:30,HALLESCHER FC,0,2,EINTRACHT FRANKFURT,,,,,0.0,3.0,2011
first-round,30/07/2011,16:30,BFC DYNAMO,0,3,FC KAISERSLAUTERN,,,,,0.0,3.0,2011
first-round,30/07/2011,16:30,SV BABELSBERG 03,0,2,MSV DUISBURG,,,,,0.0,3.0,2011
first-round,30/07/2011,16:30,ARMINIA BIELEFELD,1,5,FC NURNBERG,,,,,0.0,3.0,2011
first-round,30/07/2011,16:30,ROT-WEISS AHLEN,0,10,SC PADERBORN 07,,,,,0.0,3.0,2011
first-round,30/07/2011,16:30,FC HEIDENHEIM,2,1,WERDER BREMEN,,,,,3.0,0.0,2011
first-round,30/07/2011,16:30,DYNAMO DRESDEN,3,3,BAYER LEVERKUSEN,4,3,,,3.0,0.0,2011
first-round,30/07/2011,16:30,EINTRACHT TRIER,2,1,FC ST. PAULI,,,,,3.0,0.0,2011
first-round,30/07/2011,20:30,HOLSTEIN KIEL,3,0,ENERGIE COTTBUS,,,,,3.0,0.0,2011
first-round,30/07/2011,20:30,KICKERS EMDEN,1,1,FSV FRANKFURT,1,5,,,0.0,3.0,2011
first-round,30/07/2011,20:30,HANSA ROSTOCK,2,2,VfL BOCHUM,2,2,3,5,0.0,3.0,2011
first-round,30/07/2011,20:30,ROT-WEISS OBERHAUSEN,1,1,FC AUGSBURG,1,2,,,0.0,3.0,2011
first-round,30/07/2011,20:30,SV SANDHAUSEN,0,3,BORUSSIA DORTMUND,,,,,0.0,3.0,2011
first-round,31/07/2011,15:30,KARLSRUHER SC,3,1,ALEMANNIA AACHEN,,,,,3.0,0.0,2011
first-round,31/07/2011,15:30,EIMSBUTTELER TV,0,10,SpVgg GREUTHER FURTH,,,,,0.0,3.0,2011
first-round,31/07/2011,15:30,ANKER WISMAR,0,6,HANNOVER 96,,,,,0.0,3.0,2011
first-round,31/07/2011,15:30,FC OBERNEULAND,1,4,FC INGOLSTADT 04,,,,,0.0,3.0,2011
first-round,31/07/2011,15:30,SpVgg UNTERHACHING,3,2,SC FREIBURG,,,,,3.0,0.0,2011
first-round,31/07/2011,17:00,ZFC MEUSELWITZ,0,4,HERTHA BERLIN,,,,,0.0,3.0,2011
first-round,31/07/2011,17:00,TSV GERMANIA WINDECK,1,1,1899 HOFFENHEIM,1,3,,,0.0,3.0,2011
first-round,31/07/2011,18:30,SC WIEDENBRUCK 2000,0,3,FC KOLN,,,,,0.0,3.0,2011
first-round,31/07/2011,18:30,KSV HESSEN KASSEL,0,3,FORTUNA DUSSELDORF,,,,,0.0,3.0,2011
first-round,31/07/2011,18:30,SVN ZWEIBRUCKEN,0,0,FSV MAINZ 05,1,2,,,0.0,3.0,2011
first-round,31/07/2011,18:30,FC TENINGEN,1,11,FC SCHALKE 04,,,,,0.0,3.0,2011
first-round,01/08/2011,21:30,EINTRACHT BRAUNSCHWEIG,0,3,BAYERN MUNICH,,,,,0.0,3.0,2011
second-round,25/10/2011,20:00,FORTUNA DUSSELDORF,3,0,TSV 1860 MUNICH,,,,,3.0,0.0,2011
second-round,25/10/2011,20:00,RB LEIPZIG,0,1,FC AUGSBURG,,,,,0.0,3.0,2011
second-round,25/10/2011,20:00,FC HEIDENHEIM,0,0,BORUSSIA MONCHENGLADBACH,0,0,3,4,0.0,3.0,2011
second-round,25/10/2011,20:00,SpVgg UNTERHACHING,1,4,VfL BOCHUM,,,,,0.0,3.0,2011
second-round,25/10/2011,21:30,1899 HOFFENHEIM,2,1,FC KOLN,,,,,3.0,0.0,2011
second-round,25/10/2011,21:30,EINTRACHT TRIER,1,1,HAMBURGER SV,1,2,,,0.0,3.0,2011
second-round,25/10/2011,21:30,SpVgg GREUTHER FURTH,4,0,SC PADERBORN 07,,,,,3.0,0.0,2011
second-round,25/10/2011,21:30,BORUSSIA DORTMUND,2,0,DYNAMO DRESDEN,,,,,3.0,0.0,2011
second-round,26/10/2011,20:00,HOLSTEIN KIEL,2,0,MSV DUISBURG,,,,,3.0,0.0,2011
second-round,26/10/2011,20:00,HANNOVER 96,0,0,FSV MAINZ 05,0,1,,,0.0,3.0,2011
second-round,26/10/2011,20:00,KARLSRUHER SC,0,2,FC SCHALKE 04,,,,,0.0,3.0,2011
second-round,26/10/2011,20:00,ROT-WEISS ESSEN,0,3,HERTHA BERLIN,,,,,0.0,3.0,2011
second-round,26/10/2011,21:30,BAYERN MUNICH,6,0,FC INGOLSTADT 04,,,,,3.0,0.0,2011
second-round,26/10/2011,21:30,VfB STUTTGART,3,0,FSV FRANKFURT,,,,,3.0,0.0,2011
second-round,26/10/2011,21:30,EINTRACHT FRANKFURT,0,0,FC KAISERSLAUTERN,0,1,,,0.0,3.0,2011
second-round,26/10/2011,21:30,ERZGEBIRGE AUE,1,2,FC NURNBERG,,,,,0.0,3.0,2011
round-16,20/12/2011,20:00,FC NURNBERG,0,1,SpVgg GREUTHER FURTH,,,,,0.0,3.0,2011
