Round,Date,Time,Home_Team,Home_Score,Away_Score,Away_Team,Home_Score_AET,Away_Score_AET,Home_Penalties,Away_Penalties,Home_Points,Away_Points,season
first-round,31/07/2009,21:30,EINTRACHT BRAUNSCHWEIG,0,1,FC KAISERSLAUTERN,,,,,0.0,3.0,2009
first-round,31/07/2009,21:30,SV WEHEN,1,4,VfL WOLFSBURG,,,,,0.0,3.0,2009
first-round,31/07/2009,21:30,VfL OSNABRUCK,2,1,HANSA ROSTOCK,,,,,3.0,0.0,2009
first-round,31/07/2009,21:30,SV BABELSBERG 03,0,1,BAYER LEVERKUSEN,,,,,0.0,3.0,2009
first-round,31/07/2009,21:30,FC INGOLSTADT 04,1,2,FC AUGSBURG,,,,,0.0,3.0,2009
first-round,31/07/2009,21:30,VfB LUBECK,1,1,FSV MAINZ 05,2,1,,,3.0,0.0,2009
first-round,01/08/2009,16:30,SpVgg UNTERHACHING,0,3,ARMINIA BIELEFELD,,,,,0.0,3.0,2009
first-round,01/08/2009,16:30,DYNAMO DRESDEN,0,3,FC NURNBERG,,,,,0.0,3.0,2009
first-round,01/08/2009,16:30,SpVgg WEIDEN,1,3,BORUSSIA DORTMUND,,,,,0.0,3.0,2009
first-round,01/08/2009,16:30,SG SONN. GROSSASPACH,1,4,VfB STUTTGART,,,,,0.0,3.0,2009
first-round,01/08/2009,16:30,SC PADERBORN 07,0,1,TSV 1860 MUNICH,,,,,0.0,3.0,2009
first-round,01/08/2009,16:30,SV ELVERSBERG,0,2,SC FREIBURG,,,,,0.0,3.0,2009
first-round,01/08/2009,16:30,KICKERS EMDEN,0,3,FC KOLN,,,,,0.0,3.0,2009
first-round,01/08/2009,16:30,FSV FRANKFURT,1,2,BORUSSIA MONCHENGLADBACH,,,,,0.0,3.0,2009
first-round,01/08/2009,20:30,TENNIS BOR. BERLIN,0,2,KARLSRUHER SC,,,,,0.0,3.0,2009
first-round,01/08/2009,20:30,TSV GERMANIA WINDECK,0,4,FC SCHALKE 04,,,,,0.0,3.0,2009
first-round,01/08/2009,20:30,FC MAGDEBURG,1,3,ENERGIE COTTBUS,,,,,0.0,3.0,2009
first-round,01/08/2009,20:30,WACKER BURGHAUSEN,0,0,ROT-WEISS AHLEN,1,1,4,5,0.0,3.0,2009
first-round,01/08/2009,20:30,PREUSSEN MUNSTER,1,1,HERTHA BERLIN,1,3,,,0.0,3.0,2009
first-round,02/08/2009,15:30,FC 08 VILLINGEN,0,0,FC ST. PAULI,0,2,,,0.0,3.0,2009
first-round,02/08/2009,15:30,FC OBERNEULAND,0,2,1899 HOFFENHEIM,,,,,0.0,3.0,2009
first-round,02/08/2009,15:30,SC CONCORDIA HAMBURG,0,4,TUS KOBLENZ,,,,,0.0,3.0,2009
first-round,02/08/2009,15:30,UNION BERLIN,0,5,WERDER BREMEN,,,,,0.0,3.0,2009
first-round,02/08/2009,15:30,VfB SPELDORF,0,3,ROT-WEISS OBERHAUSEN,,,,,0.0,3.0,2009
first-round,02/08/2009,17:00,ROT-WEISS ERFURT,1,2,MSV DUISBURG,,,,,0.0,3.0,2009
first-round,02/08/2009,17:00,WORMATIA WORMS,0,0,SpVgg GREUTHER FURTH,0,1,,,0.0,3.0,2009
first-round,02/08/2009,17:00,TORGELOWER SV GREIF,1,4,ALEMANNIA AACHEN,,,,,0.0,3.0,2009
first-round,02/08/2009,18:30,KICKERS OFFENBACH,0,3,EINTRACHT FRANKFURT,,,,,0.0,3.0,2009
first-round,02/08/2009,18:30,EINTRACHT TRIER,3,1,HANNOVER 96,,,,,3.0,0.0,2009
first-round,02/08/2009,18:30,SPORTFREUNDE LOTTE,0,1,VfL BOCHUM,,,,,0.0,3.0,2009
first-round,02/08/2009,18:30,SpVgg NECKARELZ,1,3,BAYERN MUNICH,,,,,0.0,3.0,2009
first-round,03/08/2009,21:30,FORTUNA DUSSELDORF,2,2,HAMBURGER SV,3,3,1,4,0.0,3.0,2009
second-round,22/09/2009,20:00,BORUSSIA MONCHENGLADBACH,0,1,MSV DUISBURG,,,,,0.0,3.0,2009
second-round,22/09/2009,20:00,FC NURNBERG,0,1,1899 HOFFENHEIM,,,,,0.0,3.0,2009
second-round,22/09/2009,20:00,BAYERN MUNICH,5,0,ROT-WEISS OBERHAUSEN,,,,,3.0,0.0,2009
second-round,22/09/2009,20:00,EINTRACHT TRIER,2,2,ARMINIA BIELEFELD,4,2,,,3.0,0.0,2009
