Round,Date,Time,Home_Team,Home_Score,Away_Score,Away_Team,Home_Score_AET,Away_Score_AET,Home_Penalties,Away_Penalties,Home_Points,Away_Points,season
first-round,02/08/2013,20:00,FC HEIDENHEIM,1,1,TSV 1860 MUNICH,1,1,3,4,0.0,3.0,2013
first-round,02/08/2013,20:00,VfL OSNABRUCK,3,0,ERZGEBIRGE AUE,,,,,3.0,0.0,2013
first-round,02/08/2013,21:00,RB LEIPZIG,0,2,FC AUGSBURG,,,,,0.0,3.0,2013
first-round,03/08/2013,16:30,NECKARSULMER SU,0,7,FC KAISERSLAUTERN,,,,,0.0,3.0,2013
first-round,03/08/2013,16:30,FC MAGDEBURG,0,1,ENERGIE COTTBUS,,,,,0.0,3.0,2013
first-round,03/08/2013,16:30,SV WILHELMSHAVEN,0,3,BORUSSIA DORTMUND,,,,,0.0,3.0,2013
first-round,03/08/2013,16:30,SPORTFREUNDE BAUMBERG,1,4,FC INGOLSTADT 04,,,,,0.0,3.0,2013
first-round,03/08/2013,16:30,BAHLINGER SC,1,3,VfL BOCHUM,,,,,0.0,3.0,2013
first-round,03/08/2013,16:30,FORTUNA KOLN,1,2,FSV MAINZ 05,,,,,0.0,3.0,2013
first-round,03/08/2013,16:30,TSG NEUSTRELITZ,0,0,SC FREIBURG,0,2,,,0.0,3.0,2013
first-round,03/08/2013,16:30,SG AUMUND-VEGESACK,0,9,1899 HOFFENHEIM,,,,,0.0,3.0,2013
first-round,03/08/2013,16:30,SV LIPPSTADT 08,1,6,BAYER LEVERKUSEN,,,,,0.0,3.0,2013
first-round,03/08/2013,19:00,TSV 1860 ROSENHEIM,0,2,VfR AALEN,,,,,0.0,3.0,2013
first-round,03/08/2013,21:30,KARLSRUHER SC,1,3,VfL WOLFSBURG,,,,,0.0,3.0,2013
first-round,03/08/2013,21:30,EINTRACHT TRIER,0,2,FC KOLN,,,,,0.0,3.0,2013
first-round,04/08/2013,15:30,SC VICTORIA HAMBURG,0,2,HANNOVER 96,,,,,0.0,3.0,2013
first-round,04/08/2013,15:30,TSG PFEDDERSHEIM,0,2,SpVgg GREUTHER FURTH,,,,,0.0,3.0,2013
first-round,04/08/2013,15:30,SV DARMSTADT 98,0,0,BORUSSIA MONCHENGLADBACH,0,0,5,4,3.0,0.0,2013
first-round,04/08/2013,15:30,ARMINIA BIELEFELD,2,1,EINTRACHT BRAUNSCHWEIG,,,,,3.0,0.0,2013
first-round,04/08/2013,15:30,FC SAARBRUCKEN,1,1,WERDER BREMEN,3,1,,,3.0,0.0,2013
first-round,04/08/2013,17:00,SCHOTT JENA,0,4,HAMBURGER SV,,,,,0.0,3.0,2013
first-round,04/08/2013,17:00,BFC DYNAMO,0,2,VfB STUTTGART,,,,,0.0,3.0,2013
first-round,04/08/2013,17:00,VFR NEUMUNSTER,2,2,HERTHA BERLIN,2,3,,,0.0,3.0,2013
first-round,04/08/2013,17:00,SC WIEDENBRUCK 2000,1,0,FORTUNA DUSSELDORF,,,,,3.0,0.0,2013
first-round,04/08/2013,17:00,OPTIK RATHENOW,1,1,FSV FRANKFURT,1,3,,,0.0,3.0,2013
first-round,04/08/2013,19:30,FV ILLERTISSEN,0,2,EINTRACHT FRANKFURT,,,,,0.0,3.0,2013
first-round,04/08/2013,19:30,PREUSSEN MUNSTER,1,0,FC ST. PAULI,,,,,3.0,0.0,2013
first-round,04/08/2013,21:30,SV SANDHAUSEN,1,1,FC NURNBERG,1,1,4,3,3.0,0.0,2013
first-round,05/08/2013,19:30,JAHN REGENSBURG,1,2,UNION BERLIN,,,,,0.0,3.0,2013
first-round,05/08/2013,19:30,MSV DUISBURG,2,3,SC PADERBORN 07,,,,,0.0,3.0,2013
first-round,05/08/2013,19:30,FC NOTTINGEN,0,2,FC SCHALKE 04,,,,,0.0,3.0,2013
first-round,05/08/2013,21:30,BSV SW REHDEN,0,5,BAYERN MUNICH,,,,,0.0,3.0,2013
second-round,24/09/2013,20:00,VfL WOLFSBURG,2,0,VfR AALEN,,,,,3.0,0.0,2013
