Round,Date,Time,Home_Team,Home_Score,Away_Score,Away_Team,Home_Score_AET,Away_Score_AET,Home_Penalties,Away_Penalties,Home_Points,Away_Points,season
first-round,11/08/2017,20:00,TUS KOBLENZ,2,3,DYNAMO DRESDEN,,,,,0.0,3.0,2017
first-round,11/08/2017,21:45,KARLSRUHER SC,0,0,BAYER LEVERKUSEN,0,3,,,0.0,3.0,2017
first-round,11/08/2017,21:45,ROT-WEISS ESSEN,1,2,BORUSSIA MONCHENGLADBACH,,,,,0.0,3.0,2017
first-round,11/08/2017,21:45,HOLSTEIN KIEL,2,1,EINTRACHT BRAUNSCHWEIG,,,,,3.0,0.0,2017
first-round,12/08/2017,16:30,CHEMNITZER FC,0,5,BAYERN MUNICH,,,,,0.0,3.0,2017
first-round,12/08/2017,16:30,SV EICHEDE,0,4,FC KAISERSLAUTERN,,,,,0.0,3.0,2017
first-round,12/08/2017,16:30,GERMANIA HALBERSTADT,1,2,SC FREIBURG,,,,,0.0,3.0,2017
first-round,12/08/2017,16:30,SpVgg UNTERHACHING,0,4,FC HEIDENHEIM,,,,,0.0,3.0,2017
first-round,12/08/2017,16:30,TUS ERNDTEBRUCK,0,3,EINTRACHT FRANKFURT,,,,,0.0,3.0,2017
first-round,12/08/2017,16:30,FC RIELASINGEN-ARLEN,0,4,BORUSSIA DORTMUND,,,,,0.0,3.0,2017
first-round,12/08/2017,16:30,LUNEBURGER SK HANSA,1,3,FSV MAINZ 05,,,,,0.0,3.0,2017
first-round,12/08/2017,16:30,LEHER TURNERSCHAFT,0,5,FC KOLN,,,,,0.0,3.0,2017
first-round,12/08/2017,19:30,JAHN REGENSBURG,3,1,SV DARMSTADT 98,,,,,3.0,0.0,2017
first-round,12/08/2017,19:30,ARMINIA BIELEFELD,1,1,FORTUNA DUSSELDORF,1,3,,,0.0,3.0,2017
first-round,12/08/2017,19:30,ROT-WEISS ERFURT,0,1,1899 HOFFENHEIM,,,,,0.0,3.0,2017
first-round,12/08/2017,21:45,FC WURZBURGER KICKERS,0,3,WERDER BREMEN,,,,,0.0,3.0,2017
first-round,13/08/2017,16:30,VfL OSNABRUCK,3,1,HAMBURGER SV,,,,,3.0,0.0,2017
first-round,13/08/2017,16:30,BONNER SC,2,6,HANNOVER 96,,,,,0.0,3.0,2017
first-round,13/08/2017,16:30,EINTRACHT NORDERSTEDT,0,1,VfL WOLFSBURG,,,,,0.0,3.0,2017
first-round,13/08/2017,16:30,TSV 1860 MUNICH,1,2,FC INGOLSTADT 04,,,,,0.0,3.0,2017
first-round,13/08/2017,16:30,SV MORLAUTERN,0,5,SpVgg GREUTHER FURTH,,,,,0.0,3.0,2017
first-round,13/08/2017,16:30,FC SAARBRUCKEN,1,1,UNION BERLIN,1,2,,,0.0,3.0,2017
first-round,13/08/2017,16:30,FC NOTTINGEN,2,5,VfL BOCHUM,,,,,0.0,3.0,2017
