Round,Date,Time,Home_Team,Home_Score,Away_Score,Away_Team,Home_Score_AET,Away_Score_AET,Home_Penalties,Away_Penalties,Home_Points,Away_Points,season
first-round,17/08/2018,21:45,FC SCHWEINFURT 05,0,2,FC SCHALKE 04,,,,,0.0,3.0,2018
first-round,17/08/2018,21:45,FC MAGDEBURG,0,1,SV DARMSTADT 98,,,,,0.0,3.0,2018
first-round,17/08/2018,21:45,SV WEHEN,1,1,FC ST. PAULI,3,2,,,3.0,0.0,2018
first-round,18/08/2018,16:30,SV ELVERSBERG,0,1,VfL WOLFSBURG,,,,,0.0,3.0,2018
first-round,18/08/2018,16:30,SV LINX,1,2,FC NURNBERG,,,,,0.0,3.0,2018
first-round,18/08/2018,16:30,FC KAISERSLAUTERN,1,6,1899 HOFFENHEIM,,,,,0.0,3.0,2018
first-round,18/08/2018,16:30,SV DROCHTERSEN-ASSEL,0,1,BAYERN MUNICH,,,,,0.0,3.0,2018
first-round,18/08/2018,16:30,WORMATIA WORMS,1,6,WERDER BREMEN,,,,,0.0,3.0,2018
first-round,18/08/2018,16:30,TUS DASSENDORF,0,1,MSV DUISBURG,,,,,0.0,3.0,2018
first-round,18/08/2018,16:30,SV RODINGHAUSEN,2,2,DYNAMO DRESDEN,3,2,,,3.0,0.0,2018
first-round,18/08/2018,16:30,SSV ULM 1846,2,1,EINTRACHT FRANKFURT,,,,,3.0,0.0,2018
first-round,18/08/2018,16:30,CFR PFORZHEIM,0,1,BAYER LEVERKUSEN,,,,,0.0,3.0,2018
first-round,18/08/2018,19:30,ERZGEBIRGE AUE,1,3,FSV MAINZ 05,,,,,0.0,3.0,2018
first-round,18/08/2018,19:30,ROT-WEISS OBERHAUSEN,0,6,SV SANDHAUSEN,,,,,0.0,3.0,2018
first-round,18/08/2018,19:30,TUS ERNDTEBRUCK,3,5,HAMBURGER SV,,,,,0.0,3.0,2018
first-round,18/08/2018,21:45,HANSA ROSTOCK,2,0,VfB STUTTGART,,,,,3.0,0.0,2018
first-round,19/08/2018,16:30,FC VIKTORIA KOLN,1,3,RB LEIPZIG,,,,,0.0,3.0,2018
first-round,19/08/2018,16:30,SSV JEDDELOH,2,5,FC HEIDENHEIM,,,,,0.0,3.0,2018
first-round,19/08/2018,16:30,BFC DYNAMO,1,9,FC KOLN,,,,,0.0,3.0,2018
first-round,19/08/2018,16:30,TUS ROT-WEISS KOBLENZ,0,5,FORTUNA DUSSELDORF,,,,,0.0,3.0,2018
first-round,19/08/2018,16:30,TSV STEINBACH,1,2,FC AUGSBURG,,,,,0.0,3.0,2018
first-round,19/08/2018,16:30,KARLSRUHER SC,0,6,HANNOVER 96,,,,,0.0,3.0,2018
first-round,19/08/2018,16:30,FC LOK STENDAL,0,5,ARMINIA BIELEFELD,,,,,0.0,3.0,2018
first-round,19/08/2018,16:30,BSG CHEMIE LEIPZIG,2,1,JAHN REGENSBURG,,,,,3.0,0.0,2018
first-round,19/08/2018,16:30,WEICHE FLENSBURG,1,0,VfL BOCHUM,,,,,3.0,0.0,2018
first-round,19/08/2018,19:30,CARL ZEISS JENA,2,4,UNION BERLIN,,,,,0.0,3.0,2018
first-round,19/08/2018,19:30,BSC HASTEDT,1,11,BORUSSIA MONCHENGLADBACH,,,,,0.0,3.0,2018
first-round,19/08/2018,19:30,TSV 1860 MUNICH,1,3,HOLSTEIN KIEL,,,,,0.0,3.0,2018
first-round,20/08/2018,19:30,SC PADERBORN 07,2,1,FC INGOLSTADT 04,,,,,3.0,0.0,2018
first-round,20/08/2018,19:30,EINTRACHT BRAUNSCHWEIG,1,2,HERTHA BERLIN,,,,,0.0,3.0,2018
first-round,20/08/2018,19:30,ENERGIE COTTBUS,1,1,SC FREIBURG,2,2,3,5,0.0,3.0,2018
first-round,20/08/2018,21:45,SpVgg GREUTHER FURTH,1,1,BORUSSIA DORTMUND,1,2,,,0.0,3.0,2018
second-round,30/10/2018,19:30,SSV ULM 1846,1,5,FORTUNA DUSSELDORF,,,,,0.0,3.0,2018
second-round,30/10/2018,19:30,BSG CHEMIE LEIPZIG,0,3,SC PADERBORN 07,,,,,0.0,3.0,2018
second-round,30/10/2018,19:30,SV DARMSTADT 98,0,2,HERTHA BERLIN,,,,,0.0,3.0,2018
second-round,30/10/2018,19:30,HANNOVER 96,0,2,VfL WOLFSBURG,,,,,0.0,3.0,2018
second-round,30/10/2018,21:45,FC AUGSBURG,2,2,FSV MAINZ 05,3,2,,,3.0,0.0,2018
second-round,30/10/2018,21:45,SV RODINGHAUSEN,1,2,BAYERN MUNICH,,,,,0.0,3.0,2018
second-round,30/10/2018,21:45,SV WEHEN,0,3,HAMBURGER SV,,,,,0.0,3.0,2018
second-round,30/10/2018,21:45,FC HEIDENHEIM,3,0,SV SANDHAUSEN,,,,,3.0,0.0,2018
second-round,31/10/2018,19:30,BORUSSIA DORTMUND,2,2,UNION BERLIN,3,2,,,3.0,0.0,2018
second-round,31/10/2018,19:30,FC KOLN,1,1,FC SCHALKE 04,1,1,5,6,0.0,3.0,2018
second-round,31/10/2018,19:30,WEICHE FLENSBURG,1,5,WERDER BREMEN,,,,,0.0,3.0,2018
second-round,31/10/2018,19:30,HANSA ROSTOCK,1,1,FC NURNBERG,2,2,2,4,0.0,3.0,2018
second-round,31/10/2018,21:45,ARMINIA BIELEFELD,0,3,MSV DUISBURG,,,,,0.0,3.0,2018
second-round,31/10/2018,21:45,HOLSTEIN KIEL,2,1,SC FREIBURG,,,,,3.0,0.0,2018
second-round,31/10/2018,21:45,BORUSSIA MONCHENGLADBACH,0,5,BAYER LEVERKUSEN,,,,,0.0,3.0,2018
second-round,31/10/2018,21:45,RB LEIPZIG,2,0,1899 HOFFENHEIM,,,,,3.0,0.0,2018
round-16,05/02/2019,19:30,HAMBURGER SV,1,0,FC NURNBERG,,,,,3.0,0.0,2018
round-16,05/02/2019,19:30,FC HEIDENHEIM,2,1,BAYER LEVERKUSEN,,,,,3.0,0.0,2018
round-16,05/02/2019,21:45,MSV DUISBURG,1,3,SC PADERBORN 07,,,,,0.0,3.0,2018
round-16,05/02/2019,21:45,BORUSSIA DORTMUND,1,1,WERDER BREMEN,3,3,2,4,0.0,3.0,2018
round-16,06/02/2019,19:30,RB LEIPZIG,1,0,VfL WOLFSBURG,,,,,3.0,0.0,2018
round-16,06/02/2019,19:30,HOLSTEIN KIEL,0,1,FC AUGSBURG,,,,,0.0,3.0,2018
round-16,06/02/2019,21:45,HERTHA BERLIN,2,2,BAYERN MUNICH,2,3,,,0.0,3.0,2018
round-16,06/02/2019,21:45,FC SCHALKE 04,4,1,FORTUNA DUSSELDORF,,,,,3.0,0.0,2018
quarter-finals,02/04/2019,19:30,SC PADERBORN 07,0,2,HAMBURGER SV,,,,,0.0,3.0,2018
quarter-finals,02/04/2019,21:45,FC AUGSBURG,1,1,RB LEIPZIG,1,2,,,0.0,3.0,2018
quarter-finals,03/04/2019,19:30,BAYERN MUNICH,5,4,FC HEIDENHEIM,,,,,3.0,0.0,2018
quarter-finals,03/04/2019,21:45,FC SCHALKE 04,0,2,WERDER BREMEN,,,,,0.0,3.0,2018
semi-finals,23/04/2019,21:45,HAMBURGER SV,1,3,RB LEIPZIG,,,,,0.0,3.0,2018
