Round,Date,Time,Home_Team,Home_Score,Away_Score,Away_Team,Home_Score_AET,Away_Score_AET,Home_Penalties,Away_Penalties,Home_Points,Away_Points,season
first-round,07/08/2015,20:00,BFC DYNAMO,0,2,FSV FRANKFURT,,,,,0.0,3.0,2015
first-round,07/08/2015,20:00,TUS ERNDTEBRUCK,0,5,SV DARMSTADT 98,,,,,0.0,3.0,2015
first-round,07/08/2015,21:00,SV ELVERSBERG,1,1,FC AUGSBURG,1,3,,,0.0,3.0,2015
first-round,08/08/2015,16:30,FC VIKTORIA KOLN,2,1,UNION BERLIN,,,,,3.0,0.0,2015
first-round,08/08/2015,16:30,SV MEPPEN,0,4,FC KOLN,,,,,0.0,3.0,2015
first-round,08/08/2015,16:30,SPORTFREUNDE LOTTE,0,3,BAYER LEVERKUSEN,,,,,0.0,3.0,2015
first-round,08/08/2015,16:30,HALLESCHER FC,0,1,EINTRACHT BRAUNSCHWEIG,,,,,0.0,3.0,2015
first-round,08/08/2015,16:30,MSV DUISBURG,0,5,FC SCHALKE 04,,,,,0.0,3.0,2015
first-round,08/08/2015,16:30,SV BREMER,0,3,EINTRACHT FRANKFURT,,,,,0.0,3.0,2015
first-round,08/08/2015,16:30,FC WURZBURGER KICKERS,0,0,WERDER BREMEN,0,2,,,0.0,3.0,2015
first-round,08/08/2015,16:30,STUTTGARTER KICKERS,1,4,VfL WOLFSBURG,,,,,0.0,3.0,2015
first-round,08/08/2015,16:30,ERZGEBIRGE AUE,1,0,SpVgg GREUTHER FURTH,,,,,3.0,0.0,2015
first-round,08/08/2015,19:00,TSV 1860 MUNICH,2,0,1899 HOFFENHEIM,,,,,3.0,0.0,2015
first-round,08/08/2015,21:30,SSV REUTLINGEN,3,1,KARLSRUHER SC,,,,,3.0,0.0,2015
first-round,08/08/2015,21:30,HOLSTEIN KIEL,1,2,VfB STUTTGART,,,,,0.0,3.0,2015
first-round,09/08/2015,15:30,BAHLINGER SC,0,0,SV SANDHAUSEN,0,0,3,5,0.0,3.0,2015
first-round,09/08/2015,15:30,FSV SALMROHR,0,5,VfL BOCHUM,,,,,0.0,3.0,2015
first-round,09/08/2015,15:30,BARMBEK-UHLENHORST,0,5,SC FREIBURG,,,,,0.0,3.0,2015
first-round,09/08/2015,15:30,CHEMNITZER FC,0,2,BORUSSIA DORTMUND,,,,,0.0,3.0,2015
first-round,09/08/2015,15:30,CARL ZEISS JENA,2,2,HAMBURGER SV,3,2,,,3.0,0.0,2015
first-round,09/08/2015,17:00,VfB LUBECK,1,2,SC PADERBORN 07,,,,,0.0,3.0,2015
first-round,09/08/2015,17:00,FC NOTTINGEN,1,3,BAYERN MUNICH,,,,,0.0,3.0,2015
first-round,09/08/2015,17:00,ROT-WEISS ESSEN,0,0,FORTUNA DUSSELDORF,0,0,1,3,0.0,3.0,2015
first-round,09/08/2015,17:00,FK PIRMASENS,1,4,FC HEIDENHEIM,,,,,0.0,3.0,2015
first-round,09/08/2015,17:00,SpVgg UNTERHACHING,2,1,FC INGOLSTADT 04,,,,,3.0,0.0,2015
first-round,09/08/2015,19:30,HANSA ROSTOCK,0,0,FC KAISERSLAUTERN,0,0,4,5,0.0,3.0,2015
first-round,09/08/2015,19:30,KSV HESSEN KASSEL,0,2,HANNOVER 96,,,,,0.0,3.0,2015
first-round,09/08/2015,21:30,ENERGIE COTTBUS,0,3,FSV MAINZ 05,,,,,0.0,3.0,2015
first-round,10/08/2015,19:30,ARMINIA BIELEFELD,0,2,HERTHA BERLIN,,,,,0.0,3.0,2015
first-round,10/08/2015,19:30,VfL OSNABRUCK,0,2,RB LEIPZIG,,,,,0.0,3.0,2015
first-round,10/08/2015,19:30,VfR AALEN,0,0,FC NURNBERG,0,0,1,2,0.0,3.0,2015
first-round,10/08/2015,21:30,FC ST. PAULI,1,4,BORUSSIA MONCHENGLADBACH,,,,,0.0,3.0,2015
second-round,27/10/2015,20:00,FSV FRANKFURT,1,1,HERTHA BERLIN,1,2,,,0.0,3.0,2015
second-round,27/10/2015,20:00,FSV MAINZ 05,1,2,TSV 1860 MUNICH,,,,,0.0,3.0,2015
second-round,27/10/2015,20:00,FC NURNBERG,5,1,FORTUNA DUSSELDORF,,,,,3.0,0.0,2015
second-round,27/10/2015,20:00,ERZGEBIRGE AUE,1,0,EINTRACHT FRANKFURT,,,,,3.0,0.0,2015
second-round,27/10/2015,21:30,SV DARMSTADT 98,2,1,HANNOVER 96,,,,,3.0,0.0,2015
second-round,27/10/2015,21:30,SpVgg UNTERHACHING,3,0,RB LEIPZIG,,,,,3.0,0.0,2015
second-round,27/10/2015,21:30,VfL BOCHUM,1,0,FC KAISERSLAUTERN,,,,,3.0,0.0,2015
second-round,27/10/2015,21:30,VfL WOLFSBURG,1,3,BAYERN MUNICH,,,,,0.0,3.0,2015
second-round,28/10/2015,20:00,SV SANDHAUSEN,0,0,FC HEIDENHEIM,0,0,3,4,0.0,3.0,2015
second-round,28/10/2015,20:00,FC VIKTORIA KOLN,0,6,BAYER LEVERKUSEN,,,,,0.0,3.0,2015
second-round,28/10/2015,20:00,SC FREIBURG,0,3,FC AUGSBURG,,,,,0.0,3.0,2015
second-round,28/10/2015,20:00,BORUSSIA DORTMUND,7,1,SC PADERBORN 07,,,,,3.0,0.0,2015
second-round,28/10/2015,21:30,FC SCHALKE 04,0,2,BORUSSIA MONCHENGLADBACH,,,,,0.0,3.0,2015
second-round,28/10/2015,21:30,CARL ZEISS JENA,0,2,VfB STUTTGART,,,,,0.0,3.0,2015
second-round,28/10/2015,21:30,WERDER BREMEN,1,0,FC KOLN,,,,,3.0,0.0,2015
second-round,28/10/2015,21:30,SSV REUTLINGEN,0,4,EINTRACHT BRAUNSCHWEIG,,,,,0.0,3.0,2015
round-16,15/12/2015,20:00,BORUSSIA MONCHENGLADBACH,3,4,WERDER BREMEN,,,,,0.0,3.0,2015
round-16,15/12/2015,20:00,SpVgg UNTERHACHING,1,3,BAYER LEVERKUSEN,,,,,0.0,3.0,2015
round-16,15/12/2015,21:30,BAYERN MUNICH,1,0,SV DARMSTADT 98,,,,,3.0,0.0,2015
round-16,15/12/2015,21:30,ERZGEBIRGE AUE,0,2,FC HEIDENHEIM,,,,,0.0,3.0,2015
round-16,16/12/2015,20:00,VfB STUTTGART,1,1,EINTRACHT BRAUNSCHWEIG,3,2,,,3.0,0.0,2015
round-16,16/12/2015,20:00,FC NURNBERG,0,2,HERTHA BERLIN,,,,,0.0,3.0,2015
round-16,16/12/2015,21:30,TSV 1860 MUNICH,0,2,VfL BOCHUM,,,,,0.0,3.0,2015
round-16,16/12/2015,21:30,FC AUGSBURG,0,2,BORUSSIA DORTMUND,,,,,0.0,3.0,2015
quarter-finals,09/02/2016,20:00,BAYER LEVERKUSEN,1,3,WERDER BREMEN,,,,,0.0,3.0,2015
quarter-finals,09/02/2016,21:30,VfB STUTTGART,1,3,BORUSSIA DORTMUND,,,,,0.0,3.0,2015
quarter-finals,10/02/2016,20:00,FC HEIDENHEIM,2,3,HERTHA BERLIN,,,,,0.0,3.0,2015
quarter-finals,10/02/2016,21:30,VfL BOCHUM,0,3,BAYERN MUNICH,,,,,0.0,3.0,2015
