Round,Date,Time,Home_Team,Home_Score,Away_Score,Away_Team,Home_Score_AET,Away_Score_AET,Home_Penalties,Away_Penalties,Home_Points,Away_Points,season
ROUND 1,01/08/2003,22:40,BAYERN MUNICH,3,1,EINTRACHT FRANKFURT,,,,,3.0,0.0,2003
ROUND 1,02/08/2003,17:30,HAMBURGER SV,0,3,HANNOVER 96,,,,,0.0,3.0,2003
ROUND 1,02/08/2003,17:30,FC SCHALKE 04,2,2,BORUSSIA DORTMUND,,,,,1.0,1.0,2003
ROUND 1,02/08/2003,17:30,BAYER LEVERKUSEN,4,1,SC FREIBURG,,,,,3.0,0.0,2003
ROUND 1,02/08/2003,17:30,VfL WOLFSBURG,3,2,VfL BOCHUM,,,,,3.0,0.0,2003
ROUND 1,02/08/2003,17:30,FC KAISERSLAUTERN,0,1,TSV 1860 MUNICH,,,,,0.0,3.0,2003
ROUND 1,02/08/2003,17:30,HERTHA BERLIN,0,3,WERDER BREMEN,,,,,0.0,3.0,2003
ROUND 1,03/08/2003,19:30,HANSA ROSTOCK,0,2,VfB STUTTGART,,,,,0.0,3.0,2003
ROUND 1,03/08/2003,19:30,BORUSSIA MONCHENGLADBACH,1,0,FC KOLN,,,,,3.0,0.0,2003
ROUND 2,09/08/2003,17:30,WERDER BREMEN,1,1,BORUSSIA MONCHENGLADBACH,,,,,1.0,1.0,2003
ROUND 2,09/08/2003,17:30,FC KOLN,1,2,FC KAISERSLAUTERN,,,,,0.0,3.0,2003
ROUND 2,09/08/2003,17:30,TSV 1860 MUNICH,1,1,FC SCHALKE 04,,,,,1.0,1.0,2003
ROUND 2,09/08/2003,17:30,BORUSSIA DORTMUND,4,0,VfL WOLFSBURG,,,,,3.0,0.0,2003
ROUND 2,09/08/2003,17:30,HANNOVER 96,3,3,BAYERN MUNICH,,,,,1.0,1.0,2003
ROUND 2,09/08/2003,17:30,SC FREIBURG,2,2,HANSA ROSTOCK,,,,,1.0,1.0,2003
ROUND 2,09/08/2003,17:30,VfL BOCHUM,1,1,HAMBURGER SV,,,,,1.0,1.0,2003
ROUND 2,10/08/2003,19:30,EINTRACHT FRANKFURT,1,2,BAYER LEVERKUSEN,,,,,0.0,3.0,2003
ROUND 2,10/08/2003,19:30,VfB STUTTGART,0,0,HERTHA BERLIN,,,,,1.0,1.0,2003
ROUND 3,16/08/2003,17:30,BAYER LEVERKUSEN,4,0,HANNOVER 96,,,,,3.0,0.0,2003
ROUND 3,16/08/2003,17:30,BAYERN MUNICH,2,0,VfL BOCHUM,,,,,3.0,0.0,2003
ROUND 3,16/08/2003,17:30,BORUSSIA DORTMUND,3,1,TSV 1860 MUNICH,,,,,3.0,0.0,2003
ROUND 3,16/08/2003,17:30,FC KAISERSLAUTERN,0,1,WERDER BREMEN,,,,,0.0,3.0,2003
ROUND 3,16/08/2003,17:30,BORUSSIA MONCHENGLADBACH,0,1,VfB STUTTGART,,,,,0.0,3.0,2003
ROUND 3,16/08/2003,17:30,HERTHA BERLIN,0,0,SC FREIBURG,,,,,1.0,1.0,2003
ROUND 3,16/08/2003,17:30,HANSA ROSTOCK,3,0,EINTRACHT FRANKFURT,,,,,3.0,0.0,2003
ROUND 3,17/08/2003,19:30,FC SCHALKE 04,2,1,FC KOLN,,,,,3.0,0.0,2003
ROUND 3,17/08/2003,19:30,VfL WOLFSBURG,5,1,HAMBURGER SV,,,,,3.0,0.0,2003
ROUND 4,23/08/2003,17:30,VfL BOCHUM,1,0,BAYER LEVERKUSEN,,,,,3.0,0.0,2003
ROUND 4,23/08/2003,17:30,VfB STUTTGART,2,0,FC KAISERSLAUTERN,,,,,3.0,0.0,2003
ROUND 4,23/08/2003,17:30,WERDER BREMEN,4,1,FC SCHALKE 04,,,,,3.0,0.0,2003
ROUND 4,23/08/2003,17:30,FC KOLN,1,0,BORUSSIA DORTMUND,,,,,3.0,0.0,2003
ROUND 4,23/08/2003,17:30,TSV 1860 MUNICH,1,0,VfL WOLFSBURG,,,,,3.0,0.0,2003
ROUND 4,23/08/2003,17:30,EINTRACHT FRANKFURT,0,0,HERTHA BERLIN,,,,,1.0,1.0,2003
ROUND 4,23/08/2003,17:30,SC FREIBURG,4,1,BORUSSIA MONCHENGLADBACH,,,,,3.0,0.0,2003
ROUND 4,24/08/2003,19:00,HAMBURGER SV,0,2,BAYERN MUNICH,,,,,0.0,3.0,2003
ROUND 4,27/08/2003,20:45,HANNOVER 96,3,3,HANSA ROSTOCK,,,,,1.0,1.0,2003
ROUND 5,13/09/2003,17:30,HANSA ROSTOCK,0,2,VfL BOCHUM,,,,,0.0,3.0,2003
ROUND 5,13/09/2003,17:30,BAYER LEVERKUSEN,1,0,HAMBURGER SV,,,,,3.0,0.0,2003
ROUND 5,13/09/2003,17:30,TSV 1860 MUNICH,2,1,FC KOLN,,,,,3.0,0.0,2003
ROUND 5,13/09/2003,17:30,HERTHA BERLIN,2,3,HANNOVER 96,,,,,0.0,3.0,2003
ROUND 5,13/09/2003,17:30,BORUSSIA DORTMUND,2,1,WERDER BREMEN,,,,,3.0,0.0,2003
ROUND 5,13/09/2003,17:30,FC SCHALKE 04,0,0,VfB STUTTGART,,,,,1.0,1.0,2003
ROUND 5,13/09/2003,17:30,VfL WOLFSBURG,3,2,BAYERN MUNICH,,,,,3.0,0.0,2003
ROUND 5,14/09/2003,19:30,BORUSSIA MONCHENGLADBACH,0,2,EINTRACHT FRANKFURT,,,,,0.0,3.0,2003
ROUND 5,14/09/2003,19:30,FC KAISERSLAUTERN,2,2,SC FREIBURG,,,,,1.0,1.0,2003
ROUND 6,20/09/2003,17:30,WERDER BREMEN,2,1,TSV 1860 MUNICH,,,,,3.0,0.0,2003
ROUND 6,20/09/2003,17:30,FC KOLN,2,3,VfL WOLFSBURG,,,,,0.0,3.0,2003
ROUND 6,20/09/2003,17:30,BAYERN MUNICH,3,3,BAYER LEVERKUSEN,,,,,1.0,1.0,2003
ROUND 6,20/09/2003,17:30,HANNOVER 96,2,0,BORUSSIA MONCHENGLADBACH,,,,,3.0,0.0,2003
ROUND 6,20/09/2003,17:30,SC FREIBURG,2,1,FC SCHALKE 04,,,,,3.0,0.0,2003
ROUND 6,20/09/2003,17:30,VfB STUTTGART,1,0,BORUSSIA DORTMUND,,,,,3.0,0.0,2003
ROUND 6,20/09/2003,17:30,VfL BOCHUM,2,2,HERTHA BERLIN,,,,,1.0,1.0,2003
ROUND 6,21/09/2003,19:30,EINTRACHT FRANKFURT,1,3,FC KAISERSLAUTERN,,,,,0.0,3.0,2003
ROUND 6,21/09/2003,19:30,HAMBURGER SV,2,1,HANSA ROSTOCK,,,,,3.0,0.0,2003
ROUND 7,27/09/2003,17:30,FC KOLN,1,4,WERDER BREMEN,,,,,0.0,3.0,2003
ROUND 7,27/09/2003,17:30,TSV 1860 MUNICH,0,3,VfB STUTTGART,,,,,0.0,3.0,2003
ROUND 7,27/09/2003,17:30,BORUSSIA DORTMUND,1,0,SC FREIBURG,,,,,3.0,0.0,2003
ROUND 7,27/09/2003,17:30,HANSA ROSTOCK,1,2,BAYERN MUNICH,,,,,0.0,3.0,2003
ROUND 7,27/09/2003,17:30,FC KAISERSLAUTERN,1,0,HANNOVER 96,,,,,3.0,0.0,2003
ROUND 7,27/09/2003,17:30,BORUSSIA MONCHENGLADBACH,2,2,VfL BOCHUM,,,,,1.0,1.0,2003
ROUND 7,27/09/2003,17:30,VfL WOLFSBURG,0,1,BAYER LEVERKUSEN,,,,,0.0,3.0,2003
ROUND 7,28/09/2003,19:30,FC SCHALKE 04,1,1,EINTRACHT FRANKFURT,,,,,1.0,1.0,2003
ROUND 7,28/09/2003,19:30,HERTHA BERLIN,1,1,HAMBURGER SV,,,,,1.0,1.0,2003
ROUND 8,04/10/2003,17:30,BAYERN MUNICH,4,1,HERTHA BERLIN,,,,,3.0,0.0,2003
ROUND 8,04/10/2003,17:30,HANNOVER 96,1,2,FC SCHALKE 04,,,,,0.0,3.0,2003
ROUND 8,04/10/2003,17:30,EINTRACHT FRANKFURT,0,1,BORUSSIA DORTMUND,,,,,0.0,3.0,2003
ROUND 8,04/10/2003,17:30,SC FREIBURG,1,0,TSV 1860 MUNICH,,,,,3.0,0.0,2003
ROUND 8,04/10/2003,17:30,HAMBURGER SV,2,1,BORUSSIA MONCHENGLADBACH,,,,,3.0,0.0,2003
ROUND 8,04/10/2003,17:30,VfL BOCHUM,4,0,FC KAISERSLAUTERN,,,,,3.0,0.0,2003
ROUND 8,04/10/2003,17:45,VfB STUTTGART,0,0,FC KOLN,,,,,1.0,1.0,2003
ROUND 8,05/10/2003,19:30,WERDER BREMEN,5,3,VfL WOLFSBURG,,,,,3.0,0.0,2003
ROUND 8,05/10/2003,19:30,BAYER LEVERKUSEN,3,0,HANSA ROSTOCK,,,,,3.0,0.0,2003
ROUND 9,18/10/2003,17:30,WERDER BREMEN,1,3,VfB STUTTGART,,,,,0.0,3.0,2003
ROUND 9,18/10/2003,17:30,FC KOLN,1,0,SC FREIBURG,,,,,3.0,0.0,2003
ROUND 9,18/10/2003,17:30,TSV 1860 MUNICH,1,0,EINTRACHT FRANKFURT,,,,,3.0,0.0,2003
ROUND 9,18/10/2003,17:30,BORUSSIA MONCHENGLADBACH,0,0,BAYERN MUNICH,,,,,1.0,1.0,2003
ROUND 9,18/10/2003,17:30,HERTHA BERLIN,1,4,BAYER LEVERKUSEN,,,,,0.0,3.0,2003
ROUND 9,18/10/2003,17:30,BORUSSIA DORTMUND,6,2,HANNOVER 96,,,,,3.0,0.0,2003
ROUND 9,18/10/2003,17:30,VfL WOLFSBURG,3,1,HANSA ROSTOCK,,,,,3.0,0.0,2003
ROUND 9,19/10/2003,19:30,FC KAISERSLAUTERN,4,0,HAMBURGER SV,,,,,3.0,0.0,2003
ROUND 9,19/10/2003,19:30,FC SCHALKE 04,0,2,VfL BOCHUM,,,,,0.0,3.0,2003
ROUND 10,25/10/2003,17:30,HANSA ROSTOCK,0,1,HERTHA BERLIN,,,,,0.0,3.0,2003
ROUND 10,25/10/2003,17:30,BAYERN MUNICH,4,1,FC KAISERSLAUTERN,,,,,3.0,0.0,2003
ROUND 10,25/10/2003,17:30,HANNOVER 96,1,1,TSV 1860 MUNICH,,,,,1.0,1.0,2003
ROUND 10,25/10/2003,17:30,EINTRACHT FRANKFURT,2,0,FC KOLN,,,,,3.0,0.0,2003
ROUND 10,25/10/2003,17:30,SC FREIBURG,2,4,WERDER BREMEN,,,,,0.0,3.0,2003
ROUND 10,25/10/2003,17:30,VfB STUTTGART,1,0,VfL WOLFSBURG,,,,,3.0,0.0,2003
ROUND 10,25/10/2003,17:30,HAMBURGER SV,2,2,FC SCHALKE 04,,,,,1.0,1.0,2003
ROUND 10,26/10/2003,18:30,VfL BOCHUM,3,0,BORUSSIA DORTMUND,,,,,3.0,0.0,2003
ROUND 10,26/10/2003,18:30,BAYER LEVERKUSEN,1,0,BORUSSIA MONCHENGLADBACH,,,,,3.0,0.0,2003
ROUND 11,01/11/2003,16:30,BORUSSIA MONCHENGLADBACH,1,1,HANSA ROSTOCK,,,,,1.0,1.0,2003
ROUND 11,01/11/2003,16:30,VfB STUTTGART,4,1,SC FREIBURG,,,,,3.0,0.0,2003
ROUND 11,01/11/2003,16:30,FC SCHALKE 04,2,0,BAYERN MUNICH,,,,,3.0,0.0,2003
ROUND 11,01/11/2003,16:30,WERDER BREMEN,3,1,EINTRACHT FRANKFURT,,,,,3.0,0.0,2003
ROUND 11,01/11/2003,16:30,FC KOLN,1,2,HANNOVER 96,,,,,0.0,3.0,2003
ROUND 11,01/11/2003,16:30,TSV 1860 MUNICH,3,1,VfL BOCHUM,,,,,3.0,0.0,2003
ROUND 11,01/11/2003,16:30,VfL WOLFSBURG,3,0,HERTHA BERLIN,,,,,3.0,0.0,2003
ROUND 11,02/11/2003,18:30,FC KAISERSLAUTERN,0,0,BAYER LEVERKUSEN,,,,,1.0,1.0,2003
ROUND 11,02/11/2003,18:30,BORUSSIA DORTMUND,3,2,HAMBURGER SV,,,,,3.0,0.0,2003
ROUND 12,08/11/2003,16:30,HANNOVER 96,1,5,WERDER BREMEN,,,,,0.0,3.0,2003
ROUND 12,08/11/2003,16:30,EINTRACHT FRANKFURT,0,2,VfB STUTTGART,,,,,0.0,3.0,2003
ROUND 12,08/11/2003,16:30,SC FREIBURG,3,2,VfL WOLFSBURG,,,,,3.0,0.0,2003
ROUND 12,08/11/2003,16:30,HERTHA BERLIN,2,1,BORUSSIA MONCHENGLADBACH,,,,,3.0,0.0,2003
ROUND 12,08/11/2003,16:30,HANSA ROSTOCK,4,0,FC KAISERSLAUTERN,,,,,3.0,0.0,2003
ROUND 12,08/11/2003,16:30,HAMBURGER SV,3,1,TSV 1860 MUNICH,,,,,3.0,0.0,2003
ROUND 12,08/11/2003,16:30,VfL BOCHUM,4,0,FC KOLN,,,,,3.0,0.0,2003
ROUND 12,09/11/2003,18:30,BAYERN MUNICH,4,1,BORUSSIA DORTMUND,,,,,3.0,0.0,2003
ROUND 12,09/11/2003,18:30,BAYER LEVERKUSEN,3,1,FC SCHALKE 04,,,,,3.0,0.0,2003
ROUND 13,22/11/2003,16:30,FC KOLN,0,1,HAMBURGER SV,,,,,0.0,3.0,2003
ROUND 13,22/11/2003,16:30,TSV 1860 MUNICH,0,1,BAYERN MUNICH,,,,,0.0,3.0,2003
ROUND 13,22/11/2003,16:30,BORUSSIA DORTMUND,2,2,BAYER LEVERKUSEN,,,,,1.0,1.0,2003
