Round,Date,Time,Home_Team,Home_Score,Away_Score,Away_Team,Home_Score_AET,Away_Score_AET,Home_Penalties,Away_Penalties,Home_Points,Away_Points,season
ROUND 1,16/08/2019,21:30,BAYERN MUNICH,2,2,HERTHA BERLIN,,,,,1.0,1.0,2019
ROUND 1,17/08/2019,16:30,WERDER BREMEN,1,3,FORTUNA DUSSELDORF,,,,,0.0,3.0,2019
ROUND 1,17/08/2019,16:30,SC FREIBURG,3,0,FSV MAINZ 05,,,,,3.0,0.0,2019
ROUND 1,17/08/2019,16:30,BAYER LEVERKUSEN,3,2,SC PADERBORN 07,,,,,3.0,0.0,2019
ROUND 1,17/08/2019,16:30,BORUSSIA DORTMUND,5,1,FC AUGSBURG,,,,,3.0,0.0,2019
ROUND 1,17/08/2019,16:30,VfL WOLFSBURG,2,1,FC KOLN,,,,,3.0,0.0,2019
ROUND 1,17/08/2019,19:30,BORUSSIA MONCHENGLADBACH,0,0,FC SCHALKE 04,,,,,1.0,1.0,2019
ROUND 1,18/08/2019,16:30,EINTRACHT FRANKFURT,1,0,1899 HOFFENHEIM,,,,,3.0,0.0,2019
ROUND 1,18/08/2019,19:00,UNION BERLIN,0,4,RB LEIPZIG,,,,,0.0,3.0,2019
ROUND 2,23/08/2019,21:30,FC KOLN,1,3,BORUSSIA DORTMUND,,,,,0.0,3.0,2019
ROUND 2,24/08/2019,16:30,SC PADERBORN 07,1,3,SC FREIBURG,,,,,0.0,3.0,2019
ROUND 2,24/08/2019,16:30,FC AUGSBURG,1,1,UNION BERLIN,,,,,1.0,1.0,2019
ROUND 2,24/08/2019,16:30,FSV MAINZ 05,1,3,BORUSSIA MONCHENGLADBACH,,,,,0.0,3.0,2019
ROUND 2,24/08/2019,16:30,1899 HOFFENHEIM,3,2,WERDER BREMEN,,,,,3.0,0.0,2019
ROUND 2,24/08/2019,16:30,FORTUNA DUSSELDORF,1,3,BAYER LEVERKUSEN,,,,,0.0,3.0,2019
ROUND 2,24/08/2019,19:30,FC SCHALKE 04,0,3,BAYERN MUNICH,,,,,0.0,3.0,2019
ROUND 2,25/08/2019,16:30,RB LEIPZIG,2,1,EINTRACHT FRANKFURT,,,,,3.0,0.0,2019
ROUND 2,25/08/2019,19:00,HERTHA BERLIN,0,3,VfL WOLFSBURG,,,,,0.0,3.0,2019
ROUND 3,30/08/2019,21:30,BORUSSIA MONCHENGLADBACH,1,3,RB LEIPZIG,,,,,0.0,3.0,2019
