Round,Date,Time,Home_Team,Home_Score,Away_Score,Away_Team,Home_Score_AET,Away_Score_AET,Home_Penalties,Away_Penalties,Home_Points,Away_Points,season
ROUND 1,22/08/2009,19:00,BOLOGNA,1,1,FIORENTINA,,,,,1.0,1.0,2009
ROUND 1,22/08/2009,21:45,ROBUR SIENA,1,2,AC MILAN,,,,,0.0,3.0,2009
ROUND 1,23/08/2009,19:00,INTER,1,1,BARI,,,,,1.0,1.0,2009
ROUND 1,23/08/2009,21:45,GENOA,3,2,ROMA,,,,,3.0,0.0,2009
ROUND 1,23/08/2009,21:45,CATANIA,1,2,SAMPDORIA,,,,,0.0,3.0,2009
ROUND 1,23/08/2009,21:45,PALERMO,2,1,NAPOLI,,,,,3.0,0.0,2009
ROUND 1,23/08/2009,21:45,LAZIO,1,0,ATALANTA,,,,,3.0,0.0,2009
ROUND 1,23/08/2009,21:45,LIVORNO,0,0,CAGLIARI,,,,,1.0,1.0,2009
ROUND 1,23/08/2009,21:45,JUVENTUS,1,0,CHIEVO,,,,,3.0,0.0,2009
ROUND 1,23/08/2009,21:45,UDINESE,2,2,PARMA,,,,,1.0,1.0,2009
ROUND 2,29/08/2009,19:00,BARI,0,0,BOLOGNA,,,,,1.0,1.0,2009
ROUND 2,29/08/2009,21:45,AC MILAN,0,4,INTER,,,,,0.0,3.0,2009
ROUND 2,30/08/2009,19:00,ROMA,1,3,JUVENTUS,,,,,0.0,3.0,2009
ROUND 2,30/08/2009,21:45,ATALANTA,0,1,GENOA,,,,,0.0,3.0,2009
ROUND 2,30/08/2009,21:45,PARMA,2,1,CATANIA,,,,,3.0,0.0,2009
ROUND 2,30/08/2009,21:45,NAPOLI,3,1,LIVORNO,,,,,3.0,0.0,2009
ROUND 2,30/08/2009,21:45,FIORENTINA,1,0,PALERMO,,,,,3.0,0.0,2009
ROUND 2,30/08/2009,21:45,CHIEVO,1,2,LAZIO,,,,,0.0,3.0,2009
ROUND 2,30/08/2009,21:45,CAGLIARI,1,3,ROBUR SIENA,,,,,0.0,3.0,2009
ROUND 2,30/08/2009,21:45,SAMPDORIA,3,1,UDINESE,,,,,3.0,0.0,2009
ROUND 3,12/09/2009,19:00,LIVORNO,0,0,AC MILAN,,,,,1.0,1.0,2009
ROUND 3,12/09/2009,21:45,LAZIO,0,2,JUVENTUS,,,,,0.0,3.0,2009
ROUND 3,13/09/2009,16:00,INTER,2,0,PARMA,,,,,3.0,0.0,2009
ROUND 3,13/09/2009,16:00,UDINESE,4,2,CATANIA,,,,,3.0,0.0,2009
ROUND 3,13/09/2009,16:00,ROBUR SIENA,1,2,ROMA,,,,,0.0,3.0,2009
ROUND 3,13/09/2009,16:00,FIORENTINA,1,0,CAGLIARI,,,,,3.0,0.0,2009
ROUND 3,13/09/2009,16:00,ATALANTA,0,1,SAMPDORIA,,,,,0.0,3.0,2009
ROUND 3,13/09/2009,16:00,BOLOGNA,0,2,CHIEVO,,,,,0.0,3.0,2009
ROUND 3,13/09/2009,16:25,PALERMO,1,1,BARI,,,,,1.0,1.0,2009
ROUND 3,13/09/2009,21:45,GENOA,4,1,NAPOLI,,,,,3.0,0.0,2009
ROUND 4,19/09/2009,19:00,NAPOLI,0,0,UDINESE,,,,,1.0,1.0,2009
ROUND 4,19/09/2009,21:45,JUVENTUS,2,0,LIVORNO,,,,,3.0,0.0,2009
ROUND 4,20/09/2009,16:00,CATANIA,1,1,LAZIO,,,,,1.0,1.0,2009
ROUND 4,20/09/2009,16:00,CAGLIARI,1,2,INTER,,,,,0.0,3.0,2009
ROUND 4,20/09/2009,16:00,BARI,4,1,ATALANTA,,,,,3.0,0.0,2009
ROUND 4,20/09/2009,16:00,AC MILAN,1,0,BOLOGNA,,,,,3.0,0.0,2009
ROUND 4,20/09/2009,16:00,CHIEVO,3,1,GENOA,,,,,3.0,0.0,2009
ROUND 4,20/09/2009,16:00,PARMA,1,0,PALERMO,,,,,3.0,0.0,2009
ROUND 4,20/09/2009,16:00,SAMPDORIA,4,1,ROBUR SIENA,,,,,3.0,0.0,2009
ROUND 4,20/09/2009,21:45,ROMA,3,1,FIORENTINA,,,,,3.0,0.0,2009
ROUND 5,23/09/2009,21:45,ATALANTA,0,0,CATANIA,,,,,1.0,1.0,2009
ROUND 5,23/09/2009,21:45,BOLOGNA,2,0,LIVORNO,,,,,3.0,0.0,2009
ROUND 5,23/09/2009,21:45,BARI,0,1,CAGLIARI,,,,,0.0,3.0,2009
ROUND 5,23/09/2009,21:45,PALERMO,3,3,ROMA,,,,,1.0,1.0,2009
ROUND 5,23/09/2009,21:45,LAZIO,1,2,PARMA,,,,,0.0,3.0,2009
ROUND 5,23/09/2009,21:45,INTER,3,1,NAPOLI,,,,,3.0,0.0,2009
ROUND 5,23/09/2009,21:45,FIORENTINA,2,0,SAMPDORIA,,,,,3.0,0.0,2009
ROUND 5,23/09/2009,21:45,ROBUR SIENA,0,0,CHIEVO,,,,,1.0,1.0,2009
ROUND 5,23/09/2009,21:45,UDINESE,1,0,AC MILAN,,,,,3.0,0.0,2009
ROUND 5,24/09/2009,21:45,GENOA,2,2,JUVENTUS,,,,,1.0,1.0,2009
ROUND 6,26/09/2009,19:00,SAMPDORIA,1,0,INTER,,,,,3.0,0.0,2009
