Round,Date,Time,Home_Team,Home_Score,Away_Score,Away_Team,Home_Score_AET,Away_Score_AET,Home_Penalties,Away_Penalties,Home_Points,Away_Points,season
second-round,12/08/2010,21:45,ROBUR SIENA,2,0,TERNANA,,,,,3.0,0.0,2010
second-round,14/08/2010,17:00,PORTOGRUARO,2,1,SUDTIROL,,,,,3.0,0.0,2010
second-round,14/08/2010,18:30,COMO,1,3,VARESE,,,,,0.0,3.0,2010
second-round,14/08/2010,18:30,MODENA,4,1,ASD SORRENTO,,,,,3.0,0.0,2010
second-round,14/08/2010,18:30,PIACENZA,3,3,VIRTUS LANCIANO,5,3,,,3.0,0.0,2010
second-round,14/08/2010,21:30,ATALANTA,3,1,FOLIGNO,,,,,3.0,0.0,2010
second-round,14/08/2010,21:30,CROTONE,1,0,TRIESTINA,,,,,3.0,0.0,2010
second-round,14/08/2010,21:30,CITTADELLA,2,0,VERONA,,,,,3.0,0.0,2010
second-round,15/08/2010,19:00,VICENZA,2,1,BENEVENTO,,,,,3.0,0.0,2010
second-round,15/08/2010,19:00,ALBINOLEFFE,3,1,PESCARA,,,,,3.0,0.0,2010
second-round,15/08/2010,21:30,LIVORNO,1,0,CREMONESE,,,,,3.0,0.0,2010
second-round,15/08/2010,21:30,PADOVA,1,0,RAVENNA,,,,,3.0,0.0,2010
second-round,15/08/2010,21:30,SASSUOLO,3,1,MONZA,,,,,3.0,0.0,2010
second-round,15/08/2010,21:30,EMPOLI,4,1,REGGIANA,,,,,3.0,0.0,2010
second-round,15/08/2010,21:30,NOVARA,3,1,TARANTO,3,1,,,3.0,0.0,2010
second-round,15/08/2010,21:45,GROSSETO,5,0,GUBBIO,,,,,3.0,0.0,2010
second-round,15/08/2010,21:45,TORINO,1,1,COSENZA,3,1,,,3.0,0.0,2010
second-round,15/08/2010,21:45,REGGINA,1,0,ALESSANDRIA,,,,,3.0,0.0,2010
second-round,15/08/2010,21:45,ASCOLI,3,1,LUMEZZANE,,,,,3.0,0.0,2010
second-round,15/08/2010,21:45,FROSINONE,3,1,TRAPANI,,,,,3.0,0.0,2010
third-round,20/10/2010,19:00,GENOA,1,1,GROSSETO,2,1,,,3.0,0.0,2010
third-round,26/10/2010,21:45,FIORENTINA,0,0,EMPOLI,1,0,,,3.0,0.0,2010
third-round,27/10/2010,16:00,UDINESE,4,0,PADOVA,,,,,3.0,0.0,2010
third-round,27/10/2010,16:00,VICENZA,1,0,ASCOLI,,,,,3.0,0.0,2010
third-round,27/10/2010,16:00,FROSINONE,2,2,REGGINA,2,4,,,0.0,3.0,2010
third-round,27/10/2010,19:00,ATALANTA,0,1,LIVORNO,,,,,0.0,3.0,2010
third-round,27/10/2010,21:00,CESENA,1,1,NOVARA,1,3,,,0.0,3.0,2010
third-round,27/10/2010,21:30,CROTONE,0,1,ALBINOLEFFE,,,,,0.0,3.0,2010
third-round,27/10/2010,21:30,BRESCIA,1,0,CITTADELLA,,,,,3.0,0.0,2010
third-round,27/10/2010,21:30,BOLOGNA,3,2,MODENA,,,,,3.0,0.0,2010
third-round,27/10/2010,21:30,CAGLIARI,3,0,PIACENZA,,,,,3.0,0.0,2010
third-round,27/10/2010,21:45,CATANIA,3,3,VARESE,4,3,,,3.0,0.0,2010
third-round,27/10/2010,21:45,LECCE,3,2,ROBUR SIENA,,,,,3.0,0.0,2010
third-round,27/10/2010,22:00,LAZIO,3,0,PORTOGRUARO,,,,,3.0,0.0,2010
third-round,28/10/2010,16:00,CHIEVO,2,0,SASSUOLO,,,,,3.0,0.0,2010
third-round,28/10/2010,21:45,BARI,3,1,TORINO,,,,,3.0,0.0,2010
fourth-round,24/11/2010,20:00,UDINESE,1,1,LECCE,2,1,,,3.0,0.0,2010
fourth-round,24/11/2010,21:30,GENOA,1,1,VICENZA,3,1,,,3.0,0.0,2010
fourth-round,25/11/2010,19:00,LAZIO,3,0,ALBINOLEFFE,,,,,3.0,0.0,2010
fourth-round,25/11/2010,21:45,CAGLIARI,0,3,BOLOGNA,,,,,0.0,3.0,2010
fourth-round,25/11/2010,21:45,CATANIA,5,1,BRESCIA,,,,,3.0,0.0,2010
fourth-round,30/11/2010,21:45,CHIEVO,3,0,NOVARA,,,,,3.0,0.0,2010
fourth-round,30/11/2010,21:45,FIORENTINA,3,0,REGGINA,,,,,3.0,0.0,2010
fourth-round,01/12/2010,16:00,BARI,4,1,LIVORNO,,,,,3.0,0.0,2010
round-16,14/12/2010,22:00,PARMA,0,0,FIORENTINA,2,1,,,3.0,0.0,2010
round-16,12/01/2011,18:30,PALERMO,1,0,CHIEVO,,,,,3.0,0.0,2010
round-16,12/01/2011,22:00,INTER,3,2,GENOA,,,,,3.0,0.0,2010
round-16,13/01/2011,22:00,JUVENTUS,2,0,CATANIA,,,,,3.0,0.0,2010
round-16,18/01/2011,22:00,NAPOLI,2,1,BOLOGNA,,,,,3.0,0.0,2010
round-16,19/01/2011,18:30,SAMPDORIA,1,1,UDINESE,2,2,5,4,3.0,0.0,2010
round-16,19/01/2011,21:45,ROMA,2,1,LAZIO,,,,,3.0,0.0,2010
round-16,20/01/2011,22:00,AC MILAN,3,0,BARI,,,,,3.0,0.0,2010
quarter-finals,25/01/2011,22:00,PALERMO,0,0,PARMA,0,0,5,4,3.0,0.0,2010
quarter-finals,26/01/2011,18:30,SAMPDORIA,1,2,AC MILAN,,,,,0.0,3.0,2010
quarter-finals,26/01/2011,21:45,NAPOLI,0,0,INTER,0,0,4,5,0.0,3.0,2010
quarter-finals,27/01/2011,21:45,JUVENTUS,0,2,ROMA,,,,,0.0,3.0,2010
semi-finals,19/04/2011,21:45,ROMA,0,1,INTER,,,,,0.0,3.0,2010
semi-finals,20/04/2011,21:45,AC MILAN,2,2,PALERMO,,,,,1.0,1.0,2010
semi-finals,10/05/2011,21:45,PALERMO,2,1,AC MILAN,,,,,3.0,0.0,2010
semi-finals,11/05/2011,21:45,INTER,1,1,ROMA,,,,,1.0,1.0,2010
final,29/05/2011,22:00,INTER,3,1,PALERMO,,,,,3.0,0.0,2010
