Round,Date,Time,Home_Team,Home_Score,Away_Score,Away_Team,Home_Score_AET,Away_Score_AET,Home_Penalties,Away_Penalties,Home_Points,Away_Points,season
ROUND 1,24/08/2013,19:00,VERONA,2,1,AC MILAN,,,,,3.0,0.0,2013
ROUND 1,24/08/2013,21:45,SAMPDORIA,0,1,JUVENTUS,,,,,0.0,3.0,2013
ROUND 1,25/08/2013,19:00,INTER,2,0,GENOA,,,,,3.0,0.0,2013
ROUND 1,25/08/2013,21:45,LIVORNO,0,2,ROMA,,,,,0.0,3.0,2013
ROUND 1,25/08/2013,21:45,LAZIO,2,1,UDINESE,,,,,3.0,0.0,2013
ROUND 1,25/08/2013,21:45,TORINO,2,0,SASSUOLO,,,,,3.0,0.0,2013
ROUND 1,25/08/2013,21:45,PARMA,0,0,CHIEVO,,,,,1.0,1.0,2013
ROUND 1,25/08/2013,21:45,NAPOLI,3,0,BOLOGNA,,,,,3.0,0.0,2013
ROUND 1,25/08/2013,21:45,CAGLIARI,2,1,ATALANTA,,,,,3.0,0.0,2013
ROUND 1,26/08/2013,21:45,FIORENTINA,2,1,CATANIA,,,,,3.0,0.0,2013
ROUND 2,31/08/2013,19:00,CHIEVO,2,4,NAPOLI,,,,,0.0,3.0,2013
ROUND 2,31/08/2013,21:45,JUVENTUS,4,1,LAZIO,,,,,3.0,0.0,2013
ROUND 2,01/09/2013,19:00,ROMA,3,0,VERONA,,,,,3.0,0.0,2013
ROUND 2,01/09/2013,21:45,CATANIA,0,3,INTER,,,,,0.0,3.0,2013
ROUND 2,01/09/2013,21:45,BOLOGNA,2,2,SAMPDORIA,,,,,1.0,1.0,2013
ROUND 2,01/09/2013,21:45,ATALANTA,2,0,TORINO,,,,,3.0,0.0,2013
ROUND 2,01/09/2013,21:45,AC MILAN,3,1,CAGLIARI,,,,,3.0,0.0,2013
ROUND 2,01/09/2013,21:45,GENOA,2,5,FIORENTINA,,,,,0.0,3.0,2013
ROUND 2,01/09/2013,21:45,UDINESE,3,1,PARMA,,,,,3.0,0.0,2013
ROUND 2,01/09/2013,21:45,SASSUOLO,1,4,LIVORNO,,,,,0.0,3.0,2013
ROUND 3,14/09/2013,19:00,INTER,1,1,JUVENTUS,,,,,1.0,1.0,2013
ROUND 3,14/09/2013,21:45,NAPOLI,2,0,ATALANTA,,,,,3.0,0.0,2013
ROUND 3,14/09/2013,21:45,TORINO,2,2,AC MILAN,,,,,1.0,1.0,2013
ROUND 3,15/09/2013,13:30,FIORENTINA,1,1,CAGLIARI,,,,,1.0,1.0,2013
ROUND 3,15/09/2013,16:00,UDINESE,1,1,BOLOGNA,,,,,1.0,1.0,2013
ROUND 3,15/09/2013,16:00,LIVORNO,2,0,CATANIA,,,,,3.0,0.0,2013
ROUND 3,15/09/2013,16:00,LAZIO,3,0,CHIEVO,,,,,3.0,0.0,2013
ROUND 3,15/09/2013,16:00,VERONA,2,0,SASSUOLO,,,,,3.0,0.0,2013
ROUND 3,15/09/2013,21:45,SAMPDORIA,0,3,GENOA,,,,,0.0,3.0,2013
ROUND 3,16/09/2013,21:45,PARMA,1,3,ROMA,,,,,0.0,3.0,2013
ROUND 4,21/09/2013,19:00,CAGLIARI,2,2,SAMPDORIA,,,,,1.0,1.0,2013
ROUND 4,21/09/2013,19:00,CHIEVO,2,1,UDINESE,,,,,3.0,0.0,2013
ROUND 4,21/09/2013,21:45,GENOA,0,0,LIVORNO,,,,,1.0,1.0,2013
ROUND 4,22/09/2013,13:30,SASSUOLO,0,7,INTER,,,,,0.0,3.0,2013
ROUND 4,22/09/2013,16:00,CATANIA,0,0,PARMA,,,,,1.0,1.0,2013
ROUND 4,22/09/2013,16:00,BOLOGNA,1,2,TORINO,,,,,0.0,3.0,2013
ROUND 4,22/09/2013,16:00,ATALANTA,0,2,FIORENTINA,,,,,0.0,3.0,2013
ROUND 4,22/09/2013,16:00,ROMA,2,0,LAZIO,,,,,3.0,0.0,2013
ROUND 4,22/09/2013,16:00,JUVENTUS,2,1,VERONA,,,,,3.0,0.0,2013
ROUND 4,22/09/2013,21:45,AC MILAN,1,2,NAPOLI,,,,,0.0,3.0,2013
ROUND 5,24/09/2013,21:45,UDINESE,1,0,GENOA,,,,,3.0,0.0,2013
ROUND 5,25/09/2013,21:45,SAMPDORIA,0,2,ROMA,,,,,0.0,3.0,2013
ROUND 5,25/09/2013,21:45,PARMA,4,3,ATALANTA,,,,,3.0,0.0,2013
ROUND 5,25/09/2013,21:45,NAPOLI,1,1,SASSUOLO,,,,,1.0,1.0,2013
ROUND 5,25/09/2013,21:45,LIVORNO,1,1,CAGLIARI,,,,,1.0,1.0,2013
ROUND 5,25/09/2013,21:45,LAZIO,3,1,CATANIA,,,,,3.0,0.0,2013
ROUND 5,25/09/2013,21:45,CHIEVO,1,2,JUVENTUS,,,,,0.0,3.0,2013
ROUND 5,25/09/2013,21:45,BOLOGNA,3,3,AC MILAN,,,,,1.0,1.0,2013
ROUND 5,25/09/2013,21:45,TORINO,2,2,VERONA,,,,,1.0,1.0,2013
ROUND 5,26/09/2013,21:45,INTER,2,1,FIORENTINA,,,,,3.0,0.0,2013
ROUND 6,28/09/2013,19:00,GENOA,0,2,NAPOLI,,,,,0.0,3.0,2013
ROUND 6,28/09/2013,21:45,AC MILAN,1,0,SAMPDORIA,,,,,3.0,0.0,2013
ROUND 6,29/09/2013,13:30,TORINO,0,1,JUVENTUS,,,,,0.0,3.0,2013
ROUND 6,29/09/2013,16:00,CAGLIARI,1,1,INTER,,,,,1.0,1.0,2013
ROUND 6,29/09/2013,16:00,ATALANTA,2,0,UDINESE,,,,,3.0,0.0,2013
ROUND 6,29/09/2013,16:00,VERONA,2,1,LIVORNO,,,,,3.0,0.0,2013
ROUND 6,29/09/2013,16:00,CATANIA,2,0,CHIEVO,,,,,3.0,0.0,2013
ROUND 6,29/09/2013,16:00,SASSUOLO,2,2,LAZIO,,,,,1.0,1.0,2013
ROUND 6,29/09/2013,21:45,ROMA,5,0,BOLOGNA,,,,,3.0,0.0,2013
ROUND 6,30/09/2013,21:45,FIORENTINA,2,2,PARMA,,,,,1.0,1.0,2013
ROUND 7,05/10/2013,19:00,CHIEVO,0,1,ATALANTA,,,,,0.0,3.0,2013
ROUND 7,05/10/2013,21:45,INTER,0,3,ROMA,,,,,0.0,3.0,2013
ROUND 7,06/10/2013,13:30,PARMA,3,1,SASSUOLO,,,,,3.0,0.0,2013
ROUND 7,06/10/2013,16:00,CATANIA,1,1,GENOA,,,,,1.0,1.0,2013
ROUND 7,06/10/2013,16:00,BOLOGNA,1,4,VERONA,,,,,0.0,3.0,2013
ROUND 7,06/10/2013,16:00,NAPOLI,4,0,LIVORNO,,,,,3.0,0.0,2013
ROUND 7,06/10/2013,16:00,SAMPDORIA,2,2,TORINO,,,,,1.0,1.0,2013
ROUND 7,06/10/2013,16:00,UDINESE,2,0,CAGLIARI,,,,,3.0,0.0,2013
ROUND 7,06/10/2013,21:45,LAZIO,0,0,FIORENTINA,,,,,1.0,1.0,2013
ROUND 7,06/10/2013,21:45,JUVENTUS,3,2,AC MILAN,,,,,3.0,0.0,2013
