Round,Date,Time,Home_Team,Home_Score,Away_Score,Away_Team,Home_Score_AET,Away_Score_AET,Home_Penalties,Away_Penalties,Home_Points,Away_Points,season
ROUND 128,07/08/2021,20:05,COMO,2,2,CATANZARO,2,2,3,4,0.0,3.0,2021
ROUND 128,08/08/2021,19:30,TERNANA,1,1,AVELLINO,1,1,4,3,3.0,0.0,2021
ROUND 128,08/08/2021,20:00,PERUGIA,1,0,SUDTIROL,,,,,3.0,0.0,2021
ROUND 128,08/08/2021,21:30,PADOVA,0,0,ALESSANDRIA,0,2,,,0.0,3.0,2021
ROUND 64,13/08/2021,18:45,PORDENONE,1,3,SPEZIA,,,,,0.0,3.0,2021
ROUND 64,13/08/2021,19:00,GENOA,3,2,PERUGIA,,,,,3.0,0.0,2021
ROUND 64,13/08/2021,21:45,UDINESE,3,1,ASCOLI,,,,,3.0,0.0,2021
ROUND 64,13/08/2021,22:05,FIORENTINA,4,0,COSENZA,,,,,3.0,0.0,2021
ROUND 64,14/08/2021,18:45,BENEVENTO,1,1,SPAL,2,1,,,3.0,0.0,2021
ROUND 64,14/08/2021,19:00,CITTADELLA,2,1,MONZA,,,,,3.0,0.0,2021
ROUND 64,14/08/2021,21:45,VERONA,3,0,CATANZARO,,,,,3.0,0.0,2021
ROUND 64,14/08/2021,22:00,CAGLIARI,3,1,PISA,,,,,3.0,0.0,2021
ROUND 64,15/08/2021,18:45,EMPOLI,4,2,L. R. VICENZA,,,,,3.0,0.0,2021
ROUND 64,15/08/2021,19:00,PARMA,1,3,LECCE,,,,,0.0,3.0,2021
ROUND 64,15/08/2021,21:45,VENEZIA,0,0,FROSINONE,1,1,8,7,3.0,0.0,2021
ROUND 64,15/08/2021,22:00,TORINO,0,0,CREMONESE,0,0,4,1,3.0,0.0,2021
ROUND 64,16/08/2021,18:45,CROTONE,2,2,BRESCIA,2,2,4,2,3.0,0.0,2021
ROUND 64,16/08/2021,19:00,BOLOGNA,4,5,TERNANA,,,,,0.0,3.0,2021
ROUND 64,16/08/2021,21:45,SALERNITANA,2,0,REGGINA,,,,,3.0,0.0,2021
ROUND 64,16/08/2021,22:00,SAMPDORIA,3,2,ALESSANDRIA,,,,,3.0,0.0,2021
ROUND 32,14/12/2021,16:00,VENEZIA,3,1,TERNANA,,,,,3.0,0.0,2021
ROUND 32,14/12/2021,19:00,UDINESE,4,0,CROTONE,,,,,3.0,0.0,2021
ROUND 32,14/12/2021,22:00,GENOA,1,0,SALERNITANA,,,,,3.0,0.0,2021
ROUND 32,15/12/2021,16:00,VERONA,3,4,EMPOLI,,,,,0.0,3.0,2021
ROUND 32,15/12/2021,19:00,CAGLIARI,3,1,CITTADELLA,,,,,3.0,0.0,2021
ROUND 32,15/12/2021,22:00,FIORENTINA,2,1,BENEVENTO,,,,,3.0,0.0,2021
ROUND 32,16/12/2021,19:00,SPEZIA,0,2,LECCE,,,,,0.0,3.0,2021
ROUND 32,16/12/2021,22:00,SAMPDORIA,2,1,TORINO,,,,,3.0,0.0,2021
ROUND 16,12/01/2022,18:30,ATALANTA,2,0,VENEZIA,,,,,3.0,0.0,2021
ROUND 16,13/01/2022,19:00,NAPOLI,2,2,FIORENTINA,2,5,,,0.0,3.0,2021
ROUND 16,13/01/2022,22:00,AC MILAN,1,1,GENOA,3,1,,,3.0,0.0,2021
ROUND 16,18/01/2022,18:30,LAZIO,0,0,UDINESE,1,0,,,3.0,0.0,2021
ROUND 16,18/01/2022,22:00,JUVENTUS,4,1,SAMPDORIA,,,,,3.0,0.0,2021
ROUND 16,19/01/2022,18:30,SASSUOLO,1,0,CAGLIARI,,,,,3.0,0.0,2021
ROUND 16,19/01/2022,22:00,INTER,2,2,EMPOLI,3,2,,,3.0,0.0,2021
ROUND 16,20/01/2022,22:00,ROMA,3,1,LECCE,,,,,3.0,0.0,2021
QUARTER FINALS,08/02/2022,22:00,INTER,2,0,ROMA,,,,,3.0,0.0,2021
QUARTER FINALS,09/02/2022,22:00,AC MILAN,4,0,LAZIO,,,,,3.0,0.0,2021
QUARTER FINALS,10/02/2022,19:00,ATALANTA,2,3,FIORENTINA,,,,,0.0,3.0,2021
QUARTER FINALS,10/02/2022,22:00,JUVENTUS,2,1,SASSUOLO,,,,,3.0,0.0,2021
SEMI FINALS,01/03/2022,22:00,AC MILAN,0,0,INTER,,,,,1.0,1.0,2021
SEMI FINALS,02/03/2022,22:00,FIORENTINA,0,1,JUVENTUS,,,,,0.0,3.0,2021
SEMI FINALS,19/04/2022,22:00,INTER,3,0,AC MILAN,,,,,3.0,0.0,2021
SEMI FINALS,20/04/2022,22:00,JUVENTUS,2,0,FIORENTINA,,,,,3.0,0.0,2021
FINAL,11/05/2022,22:00,JUVENTUS,2,2,INTER,2,4,,,0.0,3.0,2021
