Round,Date,Time,Home_Team,Home_Score,Away_Score,Away_Team,Home_Score_AET,Away_Score_AET,Home_Penalties,Away_Penalties,Home_Points,Away_Points,season
quarter-finals,14/01/2003,22:00,AC MILAN,0,0,CHIEVO,,,,,1.0,1.0,2002
quarter-finals,15/01/2003,19:00,LAZIO,2,1,BARI,,,,,3.0,0.0,2002
quarter-finals,15/01/2003,22:00,JUVENTUS,1,2,PERUGIA,,,,,0.0,3.0,2002
quarter-finals,16/01/2003,22:00,VICENZA,1,2,ROMA,,,,,0.0,3.0,2002
quarter-finals,21/01/2003,22:00,BARI,0,0,LAZIO,,,,,1.0,1.0,2002
quarter-finals,22/01/2003,18:30,ROMA,6,3,VICENZA,,,,,3.0,0.0,2002
quarter-finals,22/01/2003,22:00,CHIEVO,2,5,AC MILAN,,,,,0.0,3.0,2002
quarter-finals,23/01/2003,22:00,PERUGIA,2,0,JUVENTUS,,,,,3.0,0.0,2002
semi-finals,05/02/2003,21:45,LAZIO,1,2,ROMA,,,,,0.0,3.0,2002
semi-finals,06/02/2003,22:00,PERUGIA,0,0,AC MILAN,,,,,1.0,1.0,2002
semi-finals,15/04/2003,23:00,AC MILAN,2,1,PERUGIA,,,,,3.0,0.0,2002
semi-finals,16/04/2003,22:45,ROMA,1,0,LAZIO,,,,,3.0,0.0,2002
final,20/05/2003,22:45,ROMA,1,4,AC MILAN,,,,,0.0,3.0,2002
final,31/05/2003,22:45,AC MILAN,2,2,ROMA,,,,,1.0,1.0,2002
