Round,Date,Time,Home_Team,Home_Score,Away_Score,Away_Team,Home_Score_AET,Away_Score_AET,Home_Penalties,Away_Penalties,Home_Points,Away_Points,season
ROUND 2,09/09/2011,21:45,AC MILAN,2,2,LAZIO,,,,,1.0,1.0,2011
ROUND 2,10/09/2011,21:45,CESENA,1,3,NAPOLI,,,,,0.0,3.0,2011
ROUND 2,11/09/2011,13:30,JUVENTUS,4,1,PARMA,,,,,3.0,0.0,2011
ROUND 2,11/09/2011,16:00,CATANIA,0,0,ROBUR SIENA,,,,,1.0,1.0,2011
ROUND 2,11/09/2011,16:00,CHIEVO,2,2,NOVARA,,,,,1.0,1.0,2011
ROUND 2,11/09/2011,16:00,FIORENTINA,2,0,BOLOGNA,,,,,3.0,0.0,2011
ROUND 2,11/09/2011,16:00,ROMA,1,2,CAGLIARI,,,,,0.0,3.0,2011
ROUND 2,11/09/2011,16:00,LECCE,0,2,UDINESE,,,,,0.0,3.0,2011
ROUND 2,11/09/2011,16:00,GENOA,2,2,ATALANTA,,,,,1.0,1.0,2011
ROUND 2,11/09/2011,21:45,PALERMO,4,3,INTER,,,,,3.0,0.0,2011
ROUND 3,17/09/2011,19:00,CAGLIARI,2,1,NOVARA,,,,,3.0,0.0,2011
ROUND 3,17/09/2011,21:45,INTER,0,0,ROMA,,,,,1.0,1.0,2011
ROUND 3,18/09/2011,13:30,ATALANTA,1,0,PALERMO,,,,,3.0,0.0,2011
ROUND 3,18/09/2011,16:00,UDINESE,2,0,FIORENTINA,,,,,3.0,0.0,2011
ROUND 3,18/09/2011,16:00,BOLOGNA,0,2,LECCE,,,,,0.0,3.0,2011
ROUND 3,18/09/2011,16:00,PARMA,2,1,CHIEVO,,,,,3.0,0.0,2011
ROUND 3,18/09/2011,16:00,ROBUR SIENA,0,1,JUVENTUS,,,,,0.0,3.0,2011
ROUND 3,18/09/2011,16:00,LAZIO,1,2,GENOA,,,,,0.0,3.0,2011
ROUND 3,18/09/2011,16:00,CATANIA,1,0,CESENA,,,,,3.0,0.0,2011
ROUND 3,18/09/2011,21:45,NAPOLI,3,1,AC MILAN,,,,,3.0,0.0,2011
ROUND 4,20/09/2011,21:45,NOVARA,3,1,INTER,,,,,3.0,0.0,2011
