Round,Date,Time,Home_Team,Home_Score,Away_Score,Away_Team,Home_Score_AET,Away_Score_AET,Home_Penalties,Away_Penalties,Home_Points,Away_Points,season
first-round,13/08/2005,21:30,MANFREDONIA,3,2,ALBINOLEFFE,,,,,3.0,0.0,2005
first-round,13/08/2005,22:00,CESENA,1,0,BOLOGNA,,,,,3.0,0.0,2005
first-round,14/08/2005,17:00,PADOVA,0,1,PARMA,,,,,0.0,3.0,2005
first-round,14/08/2005,18:00,MONZA,1,1,PAVIA,1,1,4,5,0.0,3.0,2005
first-round,14/08/2005,19:00,CITTADELLA,0,0,TERNANA,0,0,7,6,3.0,0.0,2005
first-round,14/08/2005,19:00,AVELLINO,0,1,ROBUR SIENA,,,,,0.0,3.0,2005
first-round,14/08/2005,21:30,CROTONE,1,1,EMPOLI,2,3,,,0.0,3.0,2005
first-round,14/08/2005,21:30,PIACENZA,2,1,VERONA,,,,,3.0,0.0,2005
first-round,14/08/2005,21:30,AREZZO,1,1,BRESCIA,2,2,4,5,0.0,3.0,2005
first-round,14/08/2005,21:30,BARI,2,1,ASCOLI,,,,,3.0,0.0,2005
first-round,14/08/2005,21:30,GROSSETO,1,2,CAGLIARI,,,,,0.0,3.0,2005
first-round,14/08/2005,21:30,CATANZARO,0,0,LIVORNO,0,0,2,4,0.0,3.0,2005
first-round,14/08/2005,21:30,PISA,0,1,ATALANTA,,,,,0.0,3.0,2005
first-round,14/08/2005,22:00,RIMINI,1,1,FIORENTINA,1,2,,,0.0,3.0,2005
first-round,14/08/2005,22:00,CREMONESE,0,1,CHIEVO,,,,,0.0,3.0,2005
first-round,15/08/2005,22:00,NAPOLI,1,0,REGGINA,,,,,3.0,0.0,2005
third-round,20/08/2005,17:00,CESENA,0,1,FIORENTINA,,,,,0.0,3.0,2005
third-round,21/08/2005,18:00,EMPOLI,1,1,PARMA,1,1,6,7,0.0,3.0,2005
third-round,21/08/2005,18:00,CITTADELLA,3,2,LIVORNO,,,,,3.0,0.0,2005
third-round,21/08/2005,21:30,PAVIA,0,0,BARI,0,0,5,6,0.0,3.0,2005
third-round,21/08/2005,21:30,ROBUR SIENA,0,4,ATALANTA,,,,,0.0,3.0,2005
third-round,21/08/2005,21:30,MANFREDONIA,2,2,CAGLIARI,2,2,2,4,0.0,3.0,2005
third-round,21/08/2005,22:00,NAPOLI,1,0,PIACENZA,,,,,3.0,0.0,2005
third-round,22/08/2005,22:00,BRESCIA,1,0,CHIEVO,,,,,3.0,0.0,2005
round-16,29/11/2005,22:05,AC MILAN,3,1,BRESCIA,,,,,3.0,0.0,2005
round-16,30/11/2005,19:05,ATALANTA,1,0,UDINESE,,,,,3.0,0.0,2005
round-16,30/11/2005,22:00,PARMA,0,1,INTER,,,,,0.0,3.0,2005
round-16,01/12/2005,22:05,FIORENTINA,2,2,JUVENTUS,,,,,1.0,1.0,2005
round-16,07/12/2005,19:00,BARI,0,0,PALERMO,,,,,1.0,1.0,2005
round-16,08/12/2005,16:00,NAPOLI,0,3,ROMA,,,,,0.0,3.0,2005
round-16,08/12/2005,16:00,LAZIO,2,0,CITTADELLA,,,,,3.0,0.0,2005
round-16,08/12/2005,19:00,CAGLIARI,1,1,SAMPDORIA,,,,,1.0,1.0,2005
round-16,10/01/2006,16:00,PALERMO,5,4,BARI,,,,,3.0,0.0,2005
round-16,10/01/2006,22:05,JUVENTUS,4,1,FIORENTINA,,,,,3.0,0.0,2005
round-16,11/01/2006,18:05,ROMA,2,1,NAPOLI,,,,,3.0,0.0,2005
round-16,11/01/2006,18:30,UDINESE,3,1,ATALANTA,,,,,3.0,0.0,2005
round-16,11/01/2006,21:30,SAMPDORIA,2,1,CAGLIARI,,,,,3.0,0.0,2005
round-16,11/01/2006,22:00,BRESCIA,3,4,AC MILAN,,,,,0.0,3.0,2005
round-16,12/01/2006,16:30,CITTADELLA,0,0,LAZIO,,,,,1.0,1.0,2005
round-16,12/01/2006,22:00,INTER,0,0,PARMA,,,,,1.0,1.0,2005
quarter-finals,24/01/2006,22:00,LAZIO,1,1,INTER,,,,,1.0,1.0,2005
quarter-finals,25/01/2006,19:00,UDINESE,1,1,SAMPDORIA,,,,,1.0,1.0,2005
quarter-finals,25/01/2006,22:00,AC MILAN,1,0,PALERMO,,,,,3.0,0.0,2005
quarter-finals,26/01/2006,22:05,JUVENTUS,2,3,ROMA,,,,,0.0,3.0,2005
quarter-finals,31/01/2006,22:00,PALERMO,3,0,AC MILAN,,,,,3.0,0.0,2005
quarter-finals,01/02/2006,18:30,SAMPDORIA,2,2,UDINESE,,,,,1.0,1.0,2005
quarter-finals,01/02/2006,22:05,ROMA,0,1,JUVENTUS,,,,,0.0,3.0,2005
quarter-finals,02/02/2006,22:00,INTER,1,0,LAZIO,,,,,3.0,0.0,2005
semi-finals,22/03/2006,19:15,PALERMO,2,1,ROMA,,,,,3.0,0.0,2005
semi-finals,22/03/2006,22:00,INTER,1,0,UDINESE,,,,,3.0,0.0,2005
semi-finals,11/04/2006,16:30,UDINESE,2,2,INTER,,,,,1.0,1.0,2005
semi-finals,12/04/2006,22:05,ROMA,1,0,PALERMO,,,,,3.0,0.0,2005
final,03/05/2006,21:45,ROMA,1,1,INTER,,,,,1.0,1.0,2005
final,11/05/2006,21:45,INTER,3,1,ROMA,,,,,3.0,0.0,2005
