Round,Date,Time,Home_Team,Home_Score,Away_Score,Away_Team,Home_Score_AET,Away_Score_AET,Home_Penalties,Away_Penalties,Home_Points,Away_Points,season
first-round,03/08/2019,18:30,VIRTUS FRANCAVILLA,2,1,NOVARA,,,,,3.0,0.0,2019
first-round,03/08/2019,19:30,PRO VERCELLI,0,0,RENDE,2,0,,,3.0,0.0,2019
first-round,04/08/2019,17:00,SUDTIROL,4,2,CITTA DI FASANO,,,,,3.0,0.0,2019
first-round,04/08/2019,18:30,CARRARESE,1,1,FERMANA,1,1,5,4,3.0,0.0,2019
first-round,04/08/2019,18:30,RAVENNA,1,0,SANREMESE,,,,,3.0,0.0,2019
first-round,04/08/2019,18:30,ADRIESE,0,1,FERALPISALO,,,,,0.0,3.0,2019
first-round,04/08/2019,19:00,PIACENZA,0,0,VITERBESE CASTRENSE,1,1,3,2,3.0,0.0,2019
first-round,04/08/2019,19:30,MONZA,2,0,ALESSANDRIA,,,,,3.0,0.0,2019
first-round,04/08/2019,19:30,PRO PATRIA,1,0,MATELICA,,,,,3.0,0.0,2019
first-round,04/08/2019,20:00,CATANZARO,1,1,CASERTANA,4,1,,,3.0,0.0,2019
first-round,04/08/2019,21:00,TRIESTINA,3,1,CAVESE,,,,,3.0,0.0,2019
first-round,04/08/2019,21:30,MONOPOLI,4,1,PONSACCO,,,,,3.0,0.0,2019
first-round,04/08/2019,21:30,ROBUR SIENA,0,2,MANTOVA,,,,,0.0,3.0,2019
first-round,04/08/2019,21:30,IMOLESE,2,2,SAMBENEDETTESE,3,3,4,3,3.0,0.0,2019
first-round,04/08/2019,21:30,CATANIA,3,0,FANFULLA,,,,,3.0,0.0,2019
first-round,04/08/2019,21:45,AREZZO,1,0,TURRIS,,,,,3.0,0.0,2019
first-round,04/08/2019,22:00,POTENZA,2,0,LANUSEI,,,,,3.0,0.0,2019
first-round,06/08/2019,21:30,REGGINA,3,2,L. R. VICENZA,,,,,3.0,0.0,2019
