Round,Date,Time,Home_Team,Home_Score,Away_Score,Away_Team,Home_Score_AET,Away_Score_AET,Home_Penalties,Away_Penalties,Home_Points,Away_Points,season
second-round,16/08/2008,21:00,ALBINOLEFFE,2,2,PESCARA,2,2,6,5,3.0,0.0,2008
second-round,16/08/2008,21:30,PARMA,2,2,PORTOGRUARO,3,2,,,3.0,0.0,2008
second-round,16/08/2008,21:45,BARI,2,0,BASSANO VIRTUS,,,,,3.0,0.0,2008
second-round,17/08/2008,18:00,BARLETTA,1,3,SASSUOLO,,,,,0.0,3.0,2008
second-round,17/08/2008,19:00,PIACENZA,0,1,PADOVA,,,,,0.0,3.0,2008
second-round,17/08/2008,21:30,PISA,1,2,CITTADELLA,,,,,0.0,3.0,2008
second-round,17/08/2008,21:30,EMPOLI,2,0,ANCONA,,,,,3.0,0.0,2008
second-round,17/08/2008,21:30,GROSSETO,4,2,CAVESE,,,,,3.0,0.0,2008
second-round,17/08/2008,21:30,BRESCIA,2,1,FOLIGNO,,,,,3.0,0.0,2008
second-round,17/08/2008,21:30,PRO SESTO,0,1,MODENA,,,,,0.0,3.0,2008
second-round,17/08/2008,21:30,TREVISO,2,2,BENEVENTO,2,2,6,7,0.0,3.0,2008
second-round,17/08/2008,21:30,MANTOVA,1,0,GALLIPOLI,,,,,3.0,0.0,2008
second-round,17/08/2008,21:45,TRIESTINA,2,1,ASD SORRENTO,,,,,3.0,0.0,2008
second-round,17/08/2008,21:45,ASCOLI,3,1,PERUGIA,,,,,3.0,0.0,2008
second-round,17/08/2008,21:45,VICENZA,3,0,MONZA,,,,,3.0,0.0,2008
second-round,17/08/2008,21:45,LIVORNO,3,0,NOVARA,,,,,3.0,0.0,2008
second-round,17/08/2008,21:45,RIMINI,3,3,RAVENNA,3,3,2,4,0.0,3.0,2008
second-round,17/08/2008,21:45,FROSINONE,0,2,CROTONE,,,,,0.0,3.0,2008
second-round,17/08/2008,22:00,SALERNITANA,3,1,CESENA,,,,,3.0,0.0,2008
second-round,20/08/2008,21:30,AVELLINO,0,1,REGGIANA,,,,,0.0,3.0,2008
third-round,23/08/2008,16:00,ROBUR SIENA,4,0,ALBINOLEFFE,,,,,3.0,0.0,2008
third-round,23/08/2008,16:30,ATALANTA,2,1,MODENA,,,,,3.0,0.0,2008
third-round,23/08/2008,18:30,CITTADELLA,0,1,EMPOLI,,,,,0.0,3.0,2008
third-round,23/08/2008,19:30,LECCE,0,1,SALERNITANA,,,,,0.0,3.0,2008
third-round,23/08/2008,21:30,CATANIA,0,0,PARMA,2,1,,,3.0,0.0,2008
third-round,23/08/2008,21:30,PALERMO,1,2,RAVENNA,,,,,0.0,3.0,2008
third-round,23/08/2008,21:30,CROTONE,0,3,LIVORNO,,,,,0.0,3.0,2008
third-round,23/08/2008,21:30,REGGINA,3,0,GROSSETO,,,,,3.0,0.0,2008
third-round,23/08/2008,21:30,CHIEVO,1,2,PADOVA,,,,,0.0,3.0,2008
third-round,23/08/2008,21:30,CAGLIARI,1,0,TRIESTINA,,,,,3.0,0.0,2008
third-round,23/08/2008,21:45,LAZIO,5,1,BENEVENTO,,,,,3.0,0.0,2008
third-round,23/08/2008,21:45,BOLOGNA,2,0,VICENZA,,,,,3.0,0.0,2008
third-round,23/08/2008,21:45,TORINO,1,1,BRESCIA,2,1,,,3.0,0.0,2008
third-round,23/08/2008,21:45,ASCOLI,1,0,BARI,,,,,3.0,0.0,2008
third-round,24/08/2008,17:00,GENOA,3,1,MANTOVA,,,,,3.0,0.0,2008
third-round,24/08/2008,18:00,SASSUOLO,1,0,REGGIANA,,,,,3.0,0.0,2008
fourth-round,17/09/2008,19:30,ROBUR SIENA,0,2,EMPOLI,,,,,0.0,3.0,2008
fourth-round,17/09/2008,22:00,CATANIA,4,0,PADOVA,,,,,3.0,0.0,2008
fourth-round,17/09/2008,22:00,REGGINA,4,0,CAGLIARI,,,,,3.0,0.0,2008
fourth-round,30/09/2008,21:30,SALERNITANA,2,2,SASSUOLO,2,2,6,5,3.0,0.0,2008
fourth-round,01/10/2008,16:00,BOLOGNA,1,0,ASCOLI,,,,,3.0,0.0,2008
fourth-round,01/10/2008,21:30,TORINO,2,2,LIVORNO,3,2,,,3.0,0.0,2008
fourth-round,01/10/2008,21:30,LAZIO,2,0,ATALANTA,,,,,3.0,0.0,2008
fourth-round,02/10/2008,19:00,GENOA,2,1,RAVENNA,,,,,3.0,0.0,2008
round-16,12/11/2008,16:00,UDINESE,0,0,REGGINA,0,0,8,7,3.0,0.0,2008
round-16,12/11/2008,20:30,SAMPDORIA,2,1,EMPOLI,,,,,3.0,0.0,2008
round-16,12/11/2008,22:00,NAPOLI,3,1,SALERNITANA,,,,,3.0,0.0,2008
round-16,03/12/2008,21:45,AC MILAN,1,1,LAZIO,1,2,,,0.0,3.0,2008
round-16,17/12/2008,18:00,FIORENTINA,0,1,TORINO,,,,,0.0,3.0,2008
round-16,17/12/2008,22:00,ROMA,2,0,BOLOGNA,,,,,3.0,0.0,2008
round-16,13/01/2009,22:00,INTER,1,1,GENOA,3,1,,,3.0,0.0,2008
round-16,14/01/2009,21:45,JUVENTUS,3,0,CATANIA,,,,,3.0,0.0,2008
quarter-finals,21/01/2009,19:00,UDINESE,1,1,SAMPDORIA,1,1,1,4,0.0,3.0,2008
quarter-finals,21/01/2009,21:45,INTER,2,1,ROMA,,,,,3.0,0.0,2008
quarter-finals,22/01/2009,22:00,LAZIO,3,1,TORINO,,,,,3.0,0.0,2008
quarter-finals,04/02/2009,21:45,JUVENTUS,0,0,NAPOLI,0,0,4,3,3.0,0.0,2008
semi-finals,03/03/2009,21:45,LAZIO,2,1,JUVENTUS,,,,,3.0,0.0,2008
semi-finals,04/03/2009,21:45,SAMPDORIA,3,0,INTER,,,,,3.0,0.0,2008
semi-finals,22/04/2009,21:45,JUVENTUS,1,2,LAZIO,,,,,0.0,3.0,2008
semi-finals,23/04/2009,21:45,INTER,1,0,SAMPDORIA,,,,,3.0,0.0,2008
final,13/05/2009,21:45,LAZIO,1,1,SAMPDORIA,1,1,6,5,3.0,0.0,2008
