Round,Date,Time,Home_Team,Home_Score,Away_Score,Away_Team,Home_Score_AET,Away_Score_AET,Home_Penalties,Away_Penalties,Home_Points,Away_Points,season
ROUND 1,19/08/2017,19:00,JUVENTUS,3,0,CAGLIARI,,,,,3.0,0.0,2017
ROUND 1,19/08/2017,21:45,VERONA,1,3,NAPOLI,,,,,0.0,3.0,2017
ROUND 1,20/08/2017,19:00,ATALANTA,0,1,ROMA,,,,,0.0,3.0,2017
ROUND 1,20/08/2017,21:45,SAMPDORIA,2,1,BENEVENTO,,,,,3.0,0.0,2017
ROUND 1,20/08/2017,21:45,SASSUOLO,0,0,GENOA,,,,,1.0,1.0,2017
ROUND 1,20/08/2017,21:45,UDINESE,1,2,CHIEVO,,,,,0.0,3.0,2017
ROUND 1,20/08/2017,21:45,LAZIO,0,0,SPAL,,,,,1.0,1.0,2017
ROUND 1,20/08/2017,21:45,INTER,3,0,FIORENTINA,,,,,3.0,0.0,2017
ROUND 1,20/08/2017,21:45,BOLOGNA,1,1,TORINO,,,,,1.0,1.0,2017
ROUND 1,20/08/2017,21:45,CROTONE,0,3,AC MILAN,,,,,0.0,3.0,2017
ROUND 2,26/08/2017,19:00,GENOA,2,4,JUVENTUS,,,,,0.0,3.0,2017
ROUND 2,26/08/2017,19:00,BENEVENTO,0,1,BOLOGNA,,,,,0.0,3.0,2017
ROUND 2,26/08/2017,21:45,ROMA,1,3,INTER,,,,,0.0,3.0,2017
ROUND 2,27/08/2017,19:00,TORINO,3,0,SASSUOLO,,,,,3.0,0.0,2017
ROUND 2,27/08/2017,21:45,SPAL,3,2,UDINESE,,,,,3.0,0.0,2017
ROUND 2,27/08/2017,21:45,AC MILAN,2,1,CAGLIARI,,,,,3.0,0.0,2017
ROUND 2,27/08/2017,21:45,NAPOLI,3,1,ATALANTA,,,,,3.0,0.0,2017
ROUND 2,27/08/2017,21:45,CHIEVO,1,2,LAZIO,,,,,0.0,3.0,2017
ROUND 2,27/08/2017,21:45,CROTONE,0,0,VERONA,,,,,1.0,1.0,2017
ROUND 2,27/08/2017,21:45,FIORENTINA,1,2,SAMPDORIA,,,,,0.0,3.0,2017
ROUND 3,09/09/2017,19:00,JUVENTUS,3,0,CHIEVO,,,,,3.0,0.0,2017
ROUND 3,10/09/2017,13:30,INTER,2,0,SPAL,,,,,3.0,0.0,2017
ROUND 3,10/09/2017,16:00,UDINESE,1,0,GENOA,,,,,3.0,0.0,2017
ROUND 3,10/09/2017,16:00,CAGLIARI,1,0,CROTONE,,,,,3.0,0.0,2017
ROUND 3,10/09/2017,16:00,VERONA,0,5,FIORENTINA,,,,,0.0,3.0,2017
ROUND 3,10/09/2017,16:00,ATALANTA,2,1,SASSUOLO,,,,,3.0,0.0,2017
ROUND 3,10/09/2017,17:00,LAZIO,4,1,AC MILAN,,,,,3.0,0.0,2017
ROUND 3,10/09/2017,19:00,BENEVENTO,0,1,TORINO,,,,,0.0,3.0,2017
ROUND 3,10/09/2017,21:45,BOLOGNA,0,3,NAPOLI,,,,,0.0,3.0,2017
ROUND 4,16/09/2017,16:00,CROTONE,0,2,INTER,,,,,0.0,3.0,2017
ROUND 4,16/09/2017,19:00,FIORENTINA,2,1,BOLOGNA,,,,,3.0,0.0,2017
ROUND 4,16/09/2017,21:45,ROMA,3,0,VERONA,,,,,3.0,0.0,2017
ROUND 4,17/09/2017,13:30,SASSUOLO,1,3,JUVENTUS,,,,,0.0,3.0,2017
ROUND 4,17/09/2017,16:00,NAPOLI,6,0,BENEVENTO,,,,,3.0,0.0,2017
ROUND 4,17/09/2017,16:00,SPAL,0,2,CAGLIARI,,,,,0.0,3.0,2017
ROUND 4,17/09/2017,16:00,TORINO,2,2,SAMPDORIA,,,,,1.0,1.0,2017
ROUND 4,17/09/2017,16:00,AC MILAN,2,1,UDINESE,,,,,3.0,0.0,2017
ROUND 4,17/09/2017,19:00,CHIEVO,1,1,ATALANTA,,,,,1.0,1.0,2017
ROUND 4,17/09/2017,21:45,GENOA,2,3,LAZIO,,,,,0.0,3.0,2017
ROUND 5,19/09/2017,21:45,BOLOGNA,1,1,INTER,,,,,1.0,1.0,2017
ROUND 5,20/09/2017,19:00,BENEVENTO,0,4,ROMA,,,,,0.0,3.0,2017
ROUND 5,20/09/2017,21:45,AC MILAN,2,0,SPAL,,,,,3.0,0.0,2017
ROUND 5,20/09/2017,21:45,UDINESE,2,3,TORINO,,,,,0.0,3.0,2017
ROUND 5,20/09/2017,21:45,VERONA,0,0,SAMPDORIA,,,,,1.0,1.0,2017
ROUND 5,20/09/2017,21:45,JUVENTUS,1,0,FIORENTINA,,,,,3.0,0.0,2017
ROUND 5,20/09/2017,21:45,LAZIO,1,4,NAPOLI,,,,,0.0,3.0,2017
ROUND 5,20/09/2017,21:45,GENOA,1,1,CHIEVO,,,,,1.0,1.0,2017
ROUND 5,20/09/2017,21:45,ATALANTA,5,1,CROTONE,,,,,3.0,0.0,2017
ROUND 5,20/09/2017,21:45,CAGLIARI,0,1,SASSUOLO,,,,,0.0,3.0,2017
ROUND 6,23/09/2017,16:00,ROMA,3,1,UDINESE,,,,,3.0,0.0,2017
ROUND 6,23/09/2017,19:00,SPAL,2,3,NAPOLI,,,,,0.0,3.0,2017
ROUND 6,23/09/2017,21:45,JUVENTUS,4,0,TORINO,,,,,3.0,0.0,2017
ROUND 6,24/09/2017,13:30,SAMPDORIA,2,0,AC MILAN,,,,,3.0,0.0,2017
ROUND 6,24/09/2017,16:00,VERONA,0,3,LAZIO,,,,,0.0,3.0,2017
ROUND 6,24/09/2017,16:00,INTER,1,0,GENOA,,,,,3.0,0.0,2017
ROUND 6,24/09/2017,16:00,CAGLIARI,0,2,CHIEVO,,,,,0.0,3.0,2017
ROUND 6,24/09/2017,16:00,CROTONE,2,0,BENEVENTO,,,,,3.0,0.0,2017
ROUND 6,24/09/2017,19:00,SASSUOLO,0,1,BOLOGNA,,,,,0.0,3.0,2017
ROUND 6,24/09/2017,21:45,FIORENTINA,1,1,ATALANTA,,,,,1.0,1.0,2017
ROUND 7,30/09/2017,19:00,UDINESE,4,0,SAMPDORIA,,,,,3.0,0.0,2017
ROUND 7,30/09/2017,21:45,GENOA,0,1,BOLOGNA,,,,,0.0,3.0,2017
ROUND 7,01/10/2017,13:30,NAPOLI,3,0,CAGLIARI,,,,,3.0,0.0,2017
ROUND 7,01/10/2017,16:00,LAZIO,6,1,SASSUOLO,,,,,3.0,0.0,2017
ROUND 7,01/10/2017,16:00,SPAL,1,1,CROTONE,,,,,1.0,1.0,2017
ROUND 7,01/10/2017,16:00,TORINO,2,2,VERONA,,,,,1.0,1.0,2017
ROUND 7,01/10/2017,16:00,BENEVENTO,1,2,INTER,,,,,0.0,3.0,2017
ROUND 7,01/10/2017,16:00,CHIEVO,2,1,FIORENTINA,,,,,3.0,0.0,2017
ROUND 7,01/10/2017,19:00,AC MILAN,0,2,ROMA,,,,,0.0,3.0,2017
ROUND 7,01/10/2017,21:45,ATALANTA,2,2,JUVENTUS,,,,,1.0,1.0,2017
ROUND 8,14/10/2017,19:00,JUVENTUS,1,2,LAZIO,,,,,0.0,3.0,2017
ROUND 8,14/10/2017,21:45,ROMA,0,1,NAPOLI,,,,,0.0,3.0,2017
ROUND 8,15/10/2017,13:30,FIORENTINA,2,1,UDINESE,,,,,3.0,0.0,2017
ROUND 8,15/10/2017,16:00,SAMPDORIA,3,1,ATALANTA,,,,,3.0,0.0,2017
ROUND 8,15/10/2017,16:00,SASSUOLO,0,0,CHIEVO,,,,,1.0,1.0,2017
ROUND 8,15/10/2017,16:00,BOLOGNA,2,1,SPAL,,,,,3.0,0.0,2017
ROUND 8,15/10/2017,16:00,CAGLIARI,2,3,GENOA,,,,,0.0,3.0,2017
ROUND 8,15/10/2017,16:00,CROTONE,2,2,TORINO,,,,,1.0,1.0,2017
ROUND 8,15/10/2017,21:45,INTER,3,2,AC MILAN,,,,,3.0,0.0,2017
ROUND 8,16/10/2017,21:45,VERONA,1,0,BENEVENTO,,,,,3.0,0.0,2017
ROUND 9,21/10/2017,19:00,SAMPDORIA,5,0,CROTONE,,,,,3.0,0.0,2017
ROUND 9,21/10/2017,21:45,NAPOLI,0,0,INTER,,,,,1.0,1.0,2017
ROUND 9,22/10/2017,13:30,CHIEVO,3,2,VERONA,,,,,3.0,0.0,2017
ROUND 9,22/10/2017,16:00,BENEVENTO,0,3,FIORENTINA,,,,,0.0,3.0,2017
ROUND 9,22/10/2017,16:00,AC MILAN,0,0,GENOA,,,,,1.0,1.0,2017
ROUND 9,22/10/2017,16:00,ATALANTA,1,0,BOLOGNA,,,,,3.0,0.0,2017
ROUND 9,22/10/2017,16:00,TORINO,0,1,ROMA,,,,,0.0,3.0,2017
ROUND 9,22/10/2017,16:00,SPAL,0,1,SASSUOLO,,,,,0.0,3.0,2017
ROUND 9,22/10/2017,19:00,UDINESE,2,6,JUVENTUS,,,,,0.0,3.0,2017
ROUND 9,22/10/2017,21:45,LAZIO,3,0,CAGLIARI,,,,,3.0,0.0,2017
ROUND 10,24/10/2017,21:45,INTER,3,2,SAMPDORIA,,,,,3.0,0.0,2017
ROUND 10,25/10/2017,19:30,ATALANTA,3,0,VERONA,,,,,3.0,0.0,2017
