Round,Date,Time,Home_Team,Home_Score,Away_Score,Away_Team,Home_Score_AET,Away_Score_AET,Home_Penalties,Away_Penalties,Home_Points,Away_Points,season
second-round,10/08/2013,21:30,SPEZIA,2,2,PRO PATRIA,4,2,,,3.0,0.0,2013
second-round,10/08/2013,21:45,CESENA,4,1,PONTE SAN PIETRO,,,,,3.0,0.0,2013
second-round,11/08/2013,19:00,NOVARA,3,0,GROSSETO,,,,,3.0,0.0,2013
second-round,11/08/2013,19:00,MODENA,0,1,FROSINONE,,,,,0.0,3.0,2013
second-round,11/08/2013,20:45,REGGINA,1,0,CARPI,,,,,3.0,0.0,2013
second-round,11/08/2013,21:30,VIRTUS LANCIANO,0,2,BENEVENTO,,,,,0.0,3.0,2013
second-round,11/08/2013,21:30,CITTADELLA,1,0,SAVONA,,,,,3.0,0.0,2013
second-round,11/08/2013,21:30,TRAPANI,3,0,ALBINOLEFFE,,,,,3.0,0.0,2013
second-round,11/08/2013,21:30,AVELLINO,1,0,MONZA,,,,,3.0,0.0,2013
second-round,11/08/2013,21:30,BRESCIA,3,1,TERAMO,,,,,3.0,0.0,2013
second-round,11/08/2013,21:45,PALERMO,2,1,CREMONESE,,,,,3.0,0.0,2013
second-round,11/08/2013,21:45,PADOVA,2,1,VIRTUS ENTELLA,,,,,3.0,0.0,2013
second-round,11/08/2013,21:45,EMPOLI,5,1,SUDTIROL,,,,,3.0,0.0,2013
second-round,11/08/2013,21:45,VARESE,1,0,VICENZA,,,,,3.0,0.0,2013
second-round,11/08/2013,21:45,JUVE STABIA,3,0,GUBBIO,,,,,3.0,0.0,2013
second-round,11/08/2013,21:45,ROBUR SIENA,4,1,PISA,,,,,3.0,0.0,2013
second-round,11/08/2013,21:45,PESCARA,1,0,PORDENONE,,,,,3.0,0.0,2013
second-round,11/08/2013,21:45,TERNANA,2,2,LECCE,2,4,,,0.0,3.0,2013
second-round,11/08/2013,21:45,BARI,0,0,LUMEZZANE,1,1,5,4,3.0,0.0,2013
second-round,11/08/2013,21:45,CROTONE,2,0,LATINA,,,,,3.0,0.0,2013
third-round,17/08/2013,18:00,LIVORNO,0,1,ROBUR SIENA,,,,,0.0,3.0,2013
third-round,17/08/2013,19:30,SPEZIA,2,2,GENOA,2,2,4,2,3.0,0.0,2013
third-round,17/08/2013,21:00,TRAPANI,1,0,PADOVA,,,,,3.0,0.0,2013
third-round,17/08/2013,21:30,PALERMO,0,1,VERONA,,,,,0.0,3.0,2013
third-round,17/08/2013,21:30,TORINO,1,2,PESCARA,,,,,0.0,3.0,2013
third-round,17/08/2013,21:30,REGGINA,1,0,CROTONE,,,,,3.0,0.0,2013
third-round,17/08/2013,21:30,AVELLINO,1,0,CESENA,,,,,3.0,0.0,2013
third-round,17/08/2013,21:45,BOLOGNA,1,0,BRESCIA,,,,,3.0,0.0,2013
third-round,17/08/2013,21:45,NOVARA,1,1,SASSUOLO,1,3,,,0.0,3.0,2013
third-round,17/08/2013,21:45,CAGLIARI,1,1,FROSINONE,1,2,,,0.0,3.0,2013
third-round,17/08/2013,21:45,SAMPDORIA,2,0,BENEVENTO,,,,,3.0,0.0,2013
third-round,17/08/2013,21:45,PARMA,4,0,LECCE,,,,,3.0,0.0,2013
third-round,17/08/2013,21:45,JUVE STABIA,1,1,VARESE,1,1,3,4,0.0,3.0,2013
third-round,17/08/2013,21:45,CHIEVO,2,0,EMPOLI,,,,,3.0,0.0,2013
third-round,18/08/2013,19:30,INTER,4,0,CITTADELLA,,,,,3.0,0.0,2013
third-round,18/08/2013,20:00,ATALANTA,3,0,BARI,,,,,3.0,0.0,2013
fourth-round,03/12/2013,16:00,SPEZIA,3,0,PESCARA,,,,,3.0,0.0,2013
fourth-round,03/12/2013,18:00,AVELLINO,2,1,FROSINONE,,,,,3.0,0.0,2013
fourth-round,03/12/2013,20:00,BOLOGNA,1,1,ROBUR SIENA,1,2,,,0.0,3.0,2013
fourth-round,03/12/2013,22:00,PARMA,4,1,VARESE,,,,,3.0,0.0,2013
fourth-round,04/12/2013,18:00,CHIEVO,4,1,REGGINA,,,,,3.0,0.0,2013
fourth-round,04/12/2013,20:00,ATALANTA,2,0,SASSUOLO,,,,,3.0,0.0,2013
fourth-round,04/12/2013,22:00,INTER,3,2,TRAPANI,,,,,3.0,0.0,2013
fourth-round,05/12/2013,22:00,SAMPDORIA,4,1,VERONA,,,,,3.0,0.0,2013
round-16,18/12/2013,22:00,JUVENTUS,3,0,AVELLINO,,,,,3.0,0.0,2013
round-16,08/01/2014,22:00,FIORENTINA,2,0,CHIEVO,,,,,3.0,0.0,2013
round-16,09/01/2014,19:00,ROMA,1,0,SAMPDORIA,,,,,3.0,0.0,2013
round-16,09/01/2014,22:00,UDINESE,1,0,INTER,,,,,3.0,0.0,2013
round-16,14/01/2014,22:00,LAZIO,2,1,PARMA,,,,,3.0,0.0,2013
round-16,15/01/2014,17:00,CATANIA,1,4,ROBUR SIENA,,,,,0.0,3.0,2013
round-16,15/01/2014,19:00,AC MILAN,3,1,SPEZIA,,,,,3.0,0.0,2013
round-16,15/01/2014,22:00,NAPOLI,3,1,ATALANTA,,,,,3.0,0.0,2013
quarter-finals,21/01/2014,21:45,ROMA,1,0,JUVENTUS,,,,,3.0,0.0,2013
quarter-finals,22/01/2014,22:00,AC MILAN,1,2,UDINESE,,,,,0.0,3.0,2013
quarter-finals,23/01/2014,22:00,FIORENTINA,2,1,ROBUR SIENA,,,,,3.0,0.0,2013
quarter-finals,29/01/2014,21:45,NAPOLI,1,0,LAZIO,,,,,3.0,0.0,2013
semi-finals,04/02/2014,22:00,UDINESE,2,1,FIORENTINA,,,,,3.0,0.0,2013
semi-finals,05/02/2014,21:45,ROMA,3,2,NAPOLI,,,,,3.0,0.0,2013
semi-finals,11/02/2014,22:00,FIORENTINA,2,0,UDINESE,,,,,3.0,0.0,2013
semi-finals,12/02/2014,21:45,NAPOLI,3,0,ROMA,,,,,3.0,0.0,2013
final,03/05/2014,22:00,FIORENTINA,1,3,NAPOLI,,,,,0.0,3.0,2013
