Round,Date,Time,Home_Team,Home_Score,Away_Score,Away_Team,Home_Score_AET,Away_Score_AET,Home_Penalties,Away_Penalties,Home_Points,Away_Points,season
ROUND 1,21/08/2021,19:30,INTER,4,0,GENOA,,,,,3.0,0.0,2021
ROUND 1,21/08/2021,19:30,VERONA,2,3,SASSUOLO,,,,,0.0,3.0,2021
ROUND 1,21/08/2021,21:45,EMPOLI,1,3,LAZIO,,,,,0.0,3.0,2021
ROUND 1,21/08/2021,21:45,TORINO,1,2,ATALANTA,,,,,0.0,3.0,2021
ROUND 1,22/08/2021,19:30,BOLOGNA,3,2,SALERNITANA,,,,,3.0,0.0,2021
ROUND 1,22/08/2021,19:30,UDINESE,2,2,JUVENTUS,,,,,1.0,1.0,2021
ROUND 1,22/08/2021,21:45,NAPOLI,2,0,VENEZIA,,,,,3.0,0.0,2021
ROUND 1,22/08/2021,21:45,ROMA,3,1,FIORENTINA,,,,,3.0,0.0,2021
ROUND 1,23/08/2021,19:30,CAGLIARI,2,2,SPEZIA,,,,,1.0,1.0,2021
ROUND 1,23/08/2021,21:45,SAMPDORIA,0,1,AC MILAN,,,,,0.0,3.0,2021
ROUND 2,27/08/2021,19:30,UDINESE,3,0,VENEZIA,,,,,3.0,0.0,2021
ROUND 2,27/08/2021,21:45,VERONA,1,3,INTER,,,,,0.0,3.0,2021
ROUND 2,28/08/2021,19:30,ATALANTA,0,0,BOLOGNA,,,,,1.0,1.0,2021
ROUND 2,28/08/2021,19:30,LAZIO,6,1,SPEZIA,,,,,3.0,0.0,2021
ROUND 2,28/08/2021,21:45,FIORENTINA,2,1,TORINO,,,,,3.0,0.0,2021
ROUND 2,28/08/2021,21:45,JUVENTUS,0,1,EMPOLI,,,,,0.0,3.0,2021
ROUND 2,29/08/2021,19:30,SASSUOLO,0,0,SAMPDORIA,,,,,1.0,1.0,2021
ROUND 2,29/08/2021,19:30,GENOA,1,2,NAPOLI,,,,,0.0,3.0,2021
ROUND 2,29/08/2021,21:45,AC MILAN,4,1,CAGLIARI,,,,,3.0,0.0,2021
ROUND 2,29/08/2021,21:45,SALERNITANA,0,4,ROMA,,,,,0.0,3.0,2021
ROUND 3,11/09/2021,16:00,EMPOLI,1,2,VENEZIA,,,,,0.0,3.0,2021
ROUND 3,11/09/2021,19:00,NAPOLI,2,1,JUVENTUS,,,,,3.0,0.0,2021
ROUND 3,11/09/2021,21:45,ATALANTA,1,2,FIORENTINA,,,,,0.0,3.0,2021
ROUND 3,12/09/2021,13:30,SAMPDORIA,2,2,INTER,,,,,1.0,1.0,2021
ROUND 3,12/09/2021,16:00,CAGLIARI,2,3,GENOA,,,,,0.0,3.0,2021
ROUND 3,12/09/2021,16:00,TORINO,4,0,SALERNITANA,,,,,3.0,0.0,2021
ROUND 3,12/09/2021,16:00,SPEZIA,0,1,UDINESE,,,,,0.0,3.0,2021
ROUND 3,12/09/2021,19:00,AC MILAN,2,0,LAZIO,,,,,3.0,0.0,2021
