Round,Date,Time,Home_Team,Home_Score,Away_Score,Away_Team,Home_Score_AET,Away_Score_AET,Home_Penalties,Away_Penalties,Home_Points,Away_Points,season
group-stage,13/09/2005,21:45,LYON,3,0,REAL MADRID,,,,,3.0,0.0,2005
group-stage,13/09/2005,21:45,OLYMPIACOS PIRAEUS,1,3,ROSENBORG,,,,,0.0,3.0,2005
group-stage,13/09/2005,21:45,PSV,1,0,FC SCHALKE 04,,,,,3.0,0.0,2005
group-stage,13/09/2005,21:45,FC PETRZALKA 1898,0,1,INTER,,,,,0.0,3.0,2005
group-stage,13/09/2005,21:45,RANGERS,3,2,FC PORTO,,,,,3.0,0.0,2005
group-stage,13/09/2005,21:45,BETIS,1,2,LIVERPOOL,,,,,0.0,3.0,2005
group-stage,13/09/2005,21:45,CHELSEA,1,0,ANDERLECHT,,,,,3.0,0.0,2005
group-stage,13/09/2005,21:45,AC MILAN,3,1,FENERBAHCE,,,,,3.0,0.0,2005
group-stage,14/09/2005,21:45,WERDER BREMEN,0,2,BARCELONA,,,,,0.0,3.0,2005
group-stage,14/09/2005,21:45,UDINESE,3,0,PANATHINAIKOS,,,,,3.0,0.0,2005
group-stage,14/09/2005,21:45,SPARTA PRAHA,1,1,AJAX,,,,,1.0,1.0,2005
group-stage,14/09/2005,21:45,BENFICA,1,0,LILLE,,,,,3.0,0.0,2005
group-stage,14/09/2005,21:45,VILLARREAL,0,0,MANCHESTER UTD,,,,,1.0,1.0,2005
group-stage,14/09/2005,21:45,ARSENAL,2,1,FC THUN,,,,,3.0,0.0,2005
group-stage,14/09/2005,21:45,CLUB BRUGGE,1,2,JUVENTUS,,,,,0.0,3.0,2005
group-stage,14/09/2005,21:45,RAPID VIENNA,0,1,BAYERN MUNICH,,,,,0.0,3.0,2005
group-stage,27/09/2005,21:45,JUVENTUS,3,0,RAPID VIENNA,,,,,3.0,0.0,2005
group-stage,27/09/2005,21:45,AJAX,1,2,ARSENAL,,,,,0.0,3.0,2005
group-stage,27/09/2005,21:45,BAYERN MUNICH,1,0,CLUB BRUGGE,,,,,3.0,0.0,2005
group-stage,27/09/2005,21:45,MANCHESTER UTD,2,1,BENFICA,,,,,3.0,0.0,2005
group-stage,27/09/2005,21:45,PANATHINAIKOS,2,1,WERDER BREMEN,,,,,3.0,0.0,2005
group-stage,27/09/2005,21:45,LILLE,0,0,VILLARREAL,,,,,1.0,1.0,2005
group-stage,27/09/2005,21:45,FC THUN,1,0,SPARTA PRAHA,,,,,3.0,0.0,2005
group-stage,27/09/2005,21:45,BARCELONA,4,1,UDINESE,,,,,3.0,0.0,2005
group-stage,28/09/2005,21:45,REAL MADRID,2,1,OLYMPIACOS PIRAEUS,,,,,3.0,0.0,2005
group-stage,28/09/2005,21:45,ROSENBORG,0,1,LYON,,,,,0.0,3.0,2005
group-stage,28/09/2005,21:45,FC SCHALKE 04,2,2,AC MILAN,,,,,1.0,1.0,2005
group-stage,28/09/2005,21:45,FENERBAHCE,3,0,PSV,,,,,3.0,0.0,2005
group-stage,28/09/2005,21:45,INTER,1,0,RANGERS,,,,,3.0,0.0,2005
group-stage,28/09/2005,21:45,FC PORTO,2,3,FC PETRZALKA 1898,,,,,0.0,3.0,2005
group-stage,28/09/2005,21:45,ANDERLECHT,0,1,BETIS,,,,,0.0,3.0,2005
group-stage,28/09/2005,21:45,LIVERPOOL,0,0,CHELSEA,,,,,1.0,1.0,2005
group-stage,18/10/2005,21:45,PANATHINAIKOS,0,0,BARCELONA,,,,,1.0,1.0,2005
group-stage,18/10/2005,21:45,UDINESE,1,1,WERDER BREMEN,,,,,1.0,1.0,2005
group-stage,18/10/2005,21:45,SPARTA PRAHA,0,2,ARSENAL,,,,,0.0,3.0,2005
group-stage,18/10/2005,21:45,RAPID VIENNA,0,1,CLUB BRUGGE,,,,,0.0,3.0,2005
group-stage,18/10/2005,21:45,AJAX,2,0,FC THUN,,,,,3.0,0.0,2005
group-stage,18/10/2005,21:45,BAYERN MUNICH,2,1,JUVENTUS,,,,,3.0,0.0,2005
group-stage,18/10/2005,21:45,MANCHESTER UTD,0,0,LILLE,,,,,1.0,1.0,2005
group-stage,18/10/2005,21:45,VILLARREAL,1,1,BENFICA,,,,,1.0,1.0,2005
group-stage,19/10/2005,21:45,RANGERS,0,0,FC PETRZALKA 1898,,,,,1.0,1.0,2005
group-stage,19/10/2005,21:45,CHELSEA,4,0,BETIS,,,,,3.0,0.0,2005
group-stage,19/10/2005,21:45,FC PORTO,2,0,INTER,,,,,3.0,0.0,2005
group-stage,19/10/2005,21:45,REAL MADRID,4,1,ROSENBORG,,,,,3.0,0.0,2005
group-stage,19/10/2005,21:45,ANDERLECHT,0,1,LIVERPOOL,,,,,0.0,3.0,2005
group-stage,19/10/2005,21:45,AC MILAN,0,0,PSV,,,,,1.0,1.0,2005
group-stage,19/10/2005,21:45,LYON,2,1,OLYMPIACOS PIRAEUS,,,,,3.0,0.0,2005
group-stage,19/10/2005,21:45,FENERBAHCE,3,3,FC SCHALKE 04,,,,,1.0,1.0,2005
group-stage,01/11/2005,21:45,PSV,1,0,AC MILAN,,,,,3.0,0.0,2005
group-stage,01/11/2005,21:45,INTER,2,1,FC PORTO,,,,,3.0,0.0,2005
group-stage,01/11/2005,21:45,ROSENBORG,0,2,REAL MADRID,,,,,0.0,3.0,2005
group-stage,01/11/2005,21:45,OLYMPIACOS PIRAEUS,1,4,LYON,,,,,0.0,3.0,2005
group-stage,01/11/2005,21:45,FC SCHALKE 04,2,0,FENERBAHCE,,,,,3.0,0.0,2005
group-stage,01/11/2005,21:45,BETIS,1,0,CHELSEA,,,,,3.0,0.0,2005
group-stage,01/11/2005,21:45,LIVERPOOL,3,0,ANDERLECHT,,,,,3.0,0.0,2005
group-stage,01/11/2005,21:45,FC PETRZALKA 1898,2,2,RANGERS,,,,,1.0,1.0,2005
group-stage,02/11/2005,21:45,WERDER BREMEN,4,3,UDINESE,,,,,3.0,0.0,2005
group-stage,02/11/2005,21:45,BENFICA,0,1,VILLARREAL,,,,,0.0,3.0,2005
group-stage,02/11/2005,21:45,FC THUN,2,4,AJAX,,,,,0.0,3.0,2005
group-stage,02/11/2005,21:45,BARCELONA,5,0,PANATHINAIKOS,,,,,3.0,0.0,2005
group-stage,02/11/2005,21:45,JUVENTUS,2,1,BAYERN MUNICH,,,,,3.0,0.0,2005
