Round,Date,Time,Home_Team,Home_Score,Away_Score,Away_Team,Home_Score_AET,Away_Score_AET,Home_Penalties,Away_Penalties,Home_Points,Away_Points,season
group-stage,16/09/2014,21:45,OLYMPIACOS PIRAEUS,3,2,ATLETICO MADRID,,,,,3.0,0.0,2014
group-stage,16/09/2014,21:45,JUVENTUS,2,0,MALMO FF,,,,,3.0,0.0,2014
group-stage,16/09/2014,21:45,LIVERPOOL,2,1,LUDOGORETS,,,,,3.0,0.0,2014
group-stage,16/09/2014,21:45,REAL MADRID,5,1,FC BASEL 1893,,,,,3.0,0.0,2014
group-stage,16/09/2014,21:45,MONACO,1,0,BAYER LEVERKUSEN,,,,,3.0,0.0,2014
group-stage,16/09/2014,21:45,BENFICA,0,2,ZENIT SAINT PETERSBURG,,,,,0.0,3.0,2014
group-stage,16/09/2014,21:45,GALATASARAY,1,1,ANDERLECHT,,,,,1.0,1.0,2014
group-stage,16/09/2014,21:45,BORUSSIA DORTMUND,2,0,ARSENAL,,,,,3.0,0.0,2014
group-stage,17/09/2014,21:45,AJAX,1,1,PARIS SAINT GERMAIN,,,,,1.0,1.0,2014
group-stage,17/09/2014,21:45,CHELSEA,1,1,FC SCHALKE 04,,,,,1.0,1.0,2014
group-stage,17/09/2014,21:45,MARIBOR,1,1,SPORTING CP,,,,,1.0,1.0,2014
group-stage,17/09/2014,21:45,FC PORTO,6,0,BATE BORISOV,,,,,3.0,0.0,2014
group-stage,17/09/2014,21:45,ATHLETIC BILBAO,0,0,SHAKHTAR DONETSK,,,,,1.0,1.0,2014
group-stage,17/09/2014,21:45,ROMA,5,1,CSKA MOSCOW,,,,,3.0,0.0,2014
group-stage,17/09/2014,21:45,BAYERN MUNICH,1,0,MANCHESTER CITY,,,,,3.0,0.0,2014
group-stage,17/09/2014,21:45,BARCELONA,1,0,APOEL,,,,,3.0,0.0,2014
group-stage,30/09/2014,19:00,CSKA MOSCOW,0,1,BAYERN MUNICH,,,,,0.0,3.0,2014
group-stage,30/09/2014,21:45,SHAKHTAR DONETSK,2,2,FC PORTO,,,,,1.0,1.0,2014
group-stage,30/09/2014,21:45,BATE BORISOV,2,1,ATHLETIC BILBAO,,,,,3.0,0.0,2014
group-stage,30/09/2014,21:45,SPORTING CP,0,1,CHELSEA,,,,,0.0,3.0,2014
group-stage,30/09/2014,21:45,FC SCHALKE 04,1,1,MARIBOR,,,,,1.0,1.0,2014
group-stage,30/09/2014,21:45,MANCHESTER CITY,1,1,ROMA,,,,,1.0,1.0,2014
group-stage,30/09/2014,21:45,PARIS SAINT GERMAIN,3,2,BARCELONA,,,,,3.0,0.0,2014
group-stage,30/09/2014,21:45,APOEL,1,1,AJAX,,,,,1.0,1.0,2014
group-stage,01/10/2014,19:00,ZENIT SAINT PETERSBURG,0,0,MONACO,,,,,1.0,1.0,2014
group-stage,01/10/2014,21:45,ARSENAL,4,1,GALATASARAY,,,,,3.0,0.0,2014
group-stage,01/10/2014,21:45,ANDERLECHT,0,3,BORUSSIA DORTMUND,,,,,0.0,3.0,2014
group-stage,01/10/2014,21:45,FC BASEL 1893,1,0,LIVERPOOL,,,,,3.0,0.0,2014
group-stage,01/10/2014,21:45,LUDOGORETS,1,2,REAL MADRID,,,,,0.0,3.0,2014
group-stage,01/10/2014,21:45,BAYER LEVERKUSEN,3,1,BENFICA,,,,,3.0,0.0,2014
group-stage,01/10/2014,21:45,MALMO FF,2,0,OLYMPIACOS PIRAEUS,,,,,3.0,0.0,2014
group-stage,01/10/2014,21:45,ATLETICO MADRID,1,0,JUVENTUS,,,,,3.0,0.0,2014
group-stage,21/10/2014,19:00,CSKA MOSCOW,2,2,MANCHESTER CITY,,,,,1.0,1.0,2014
group-stage,21/10/2014,21:45,FC PORTO,2,1,ATHLETIC BILBAO,,,,,3.0,0.0,2014
group-stage,21/10/2014,21:45,ROMA,1,7,BAYERN MUNICH,,,,,0.0,3.0,2014
group-stage,21/10/2014,21:45,APOEL,0,1,PARIS SAINT GERMAIN,,,,,0.0,3.0,2014
group-stage,21/10/2014,21:45,BARCELONA,3,1,AJAX,,,,,3.0,0.0,2014
group-stage,21/10/2014,21:45,FC SCHALKE 04,4,3,SPORTING CP,,,,,3.0,0.0,2014
group-stage,21/10/2014,21:45,CHELSEA,6,0,MARIBOR,,,,,3.0,0.0,2014
group-stage,21/10/2014,21:45,BATE BORISOV,0,7,SHAKHTAR DONETSK,,,,,0.0,3.0,2014
group-stage,22/10/2014,21:45,ATLETICO MADRID,5,0,MALMO FF,,,,,3.0,0.0,2014
group-stage,22/10/2014,21:45,OLYMPIACOS PIRAEUS,1,0,JUVENTUS,,,,,3.0,0.0,2014
group-stage,22/10/2014,21:45,LUDOGORETS,1,0,FC BASEL 1893,,,,,3.0,0.0,2014
group-stage,22/10/2014,21:45,LIVERPOOL,0,3,REAL MADRID,,,,,0.0,3.0,2014
group-stage,22/10/2014,21:45,BAYER LEVERKUSEN,2,0,ZENIT SAINT PETERSBURG,,,,,3.0,0.0,2014
group-stage,22/10/2014,21:45,MONACO,0,0,BENFICA,,,,,1.0,1.0,2014
group-stage,22/10/2014,21:45,ANDERLECHT,1,2,ARSENAL,,,,,0.0,3.0,2014
group-stage,22/10/2014,21:45,GALATASARAY,0,4,BORUSSIA DORTMUND,,,,,0.0,3.0,2014
group-stage,04/11/2014,19:00,ZENIT SAINT PETERSBURG,1,2,BAYER LEVERKUSEN,,,,,0.0,3.0,2014
group-stage,04/11/2014,21:45,REAL MADRID,1,0,LIVERPOOL,,,,,3.0,0.0,2014
group-stage,04/11/2014,21:45,BENFICA,1,0,MONACO,,,,,3.0,0.0,2014
group-stage,04/11/2014,21:45,ARSENAL,3,3,ANDERLECHT,,,,,1.0,1.0,2014
group-stage,04/11/2014,21:45,BORUSSIA DORTMUND,4,1,GALATASARAY,,,,,3.0,0.0,2014
group-stage,04/11/2014,21:45,MALMO FF,0,2,ATLETICO MADRID,,,,,0.0,3.0,2014
group-stage,04/11/2014,21:45,JUVENTUS,3,2,OLYMPIACOS PIRAEUS,,,,,3.0,0.0,2014
group-stage,04/11/2014,21:45,FC BASEL 1893,4,0,LUDOGORETS,,,,,3.0,0.0,2014
group-stage,05/11/2014,21:45,SHAKHTAR DONETSK,5,0,BATE BORISOV,,,,,3.0,0.0,2014
group-stage,05/11/2014,21:45,ATHLETIC BILBAO,0,2,FC PORTO,,,,,0.0,3.0,2014
group-stage,05/11/2014,21:45,BAYERN MUNICH,2,0,ROMA,,,,,3.0,0.0,2014
group-stage,05/11/2014,21:45,PARIS SAINT GERMAIN,1,0,APOEL,,,,,3.0,0.0,2014
group-stage,05/11/2014,21:45,AJAX,0,2,BARCELONA,,,,,0.0,3.0,2014
group-stage,05/11/2014,21:45,SPORTING CP,4,2,FC SCHALKE 04,,,,,3.0,0.0,2014
group-stage,05/11/2014,21:45,MARIBOR,1,1,CHELSEA,,,,,1.0,1.0,2014
group-stage,05/11/2014,21:45,MANCHESTER CITY,1,2,CSKA MOSCOW,,,,,0.0,3.0,2014
group-stage,25/11/2014,19:00,CSKA MOSCOW,1,1,ROMA,,,,,1.0,1.0,2014
group-stage,25/11/2014,19:00,BATE BORISOV,0,3,FC PORTO,,,,,0.0,3.0,2014
group-stage,25/11/2014,21:45,MANCHESTER CITY,3,2,BAYERN MUNICH,,,,,3.0,0.0,2014
group-stage,25/11/2014,21:45,APOEL,0,4,BARCELONA,,,,,0.0,3.0,2014
group-stage,25/11/2014,21:45,PARIS SAINT GERMAIN,3,1,AJAX,,,,,3.0,0.0,2014
group-stage,25/11/2014,21:45,FC SCHALKE 04,0,5,CHELSEA,,,,,0.0,3.0,2014
group-stage,25/11/2014,21:45,SPORTING CP,3,1,MARIBOR,,,,,3.0,0.0,2014
group-stage,25/11/2014,21:45,SHAKHTAR DONETSK,0,1,ATHLETIC BILBAO,,,,,0.0,3.0,2014
group-stage,26/11/2014,19:00,ZENIT SAINT PETERSBURG,1,0,BENFICA,,,,,3.0,0.0,2014
group-stage,26/11/2014,21:45,ANDERLECHT,2,0,GALATASARAY,,,,,3.0,0.0,2014
group-stage,26/11/2014,21:45,ARSENAL,2,0,BORUSSIA DORTMUND,,,,,3.0,0.0,2014
group-stage,26/11/2014,21:45,ATLETICO MADRID,4,0,OLYMPIACOS PIRAEUS,,,,,3.0,0.0,2014
group-stage,26/11/2014,21:45,MALMO FF,0,2,JUVENTUS,,,,,0.0,3.0,2014
group-stage,26/11/2014,21:45,LUDOGORETS,2,2,LIVERPOOL,,,,,1.0,1.0,2014
group-stage,26/11/2014,21:45,FC BASEL 1893,0,1,REAL MADRID,,,,,0.0,3.0,2014
group-stage,26/11/2014,21:45,BAYER LEVERKUSEN,0,1,MONACO,,,,,0.0,3.0,2014
group-stage,09/12/2014,21:45,BORUSSIA DORTMUND,1,1,ANDERLECHT,,,,,1.0,1.0,2014
group-stage,09/12/2014,21:45,GALATASARAY,1,4,ARSENAL,,,,,0.0,3.0,2014
group-stage,09/12/2014,21:45,OLYMPIACOS PIRAEUS,4,2,MALMO FF,,,,,3.0,0.0,2014
group-stage,09/12/2014,21:45,JUVENTUS,0,0,ATLETICO MADRID,,,,,1.0,1.0,2014
group-stage,09/12/2014,21:45,LIVERPOOL,1,1,FC BASEL 1893,,,,,1.0,1.0,2014
group-stage,09/12/2014,21:45,REAL MADRID,4,0,LUDOGORETS,,,,,3.0,0.0,2014
group-stage,09/12/2014,21:45,MONACO,2,0,ZENIT SAINT PETERSBURG,,,,,3.0,0.0,2014
group-stage,09/12/2014,21:45,BENFICA,0,0,BAYER LEVERKUSEN,,,,,1.0,1.0,2014
group-stage,10/12/2014,21:45,ATHLETIC BILBAO,2,0,BATE BORISOV,,,,,3.0,0.0,2014
group-stage,10/12/2014,21:45,ROMA,0,2,MANCHESTER CITY,,,,,0.0,3.0,2014
group-stage,10/12/2014,21:45,BAYERN MUNICH,3,0,CSKA MOSCOW,,,,,3.0,0.0,2014
group-stage,10/12/2014,21:45,BARCELONA,3,1,PARIS SAINT GERMAIN,,,,,3.0,0.0,2014
group-stage,10/12/2014,21:45,AJAX,4,0,APOEL,,,,,3.0,0.0,2014
group-stage,10/12/2014,21:45,CHELSEA,3,1,SPORTING CP,,,,,3.0,0.0,2014
group-stage,10/12/2014,21:45,MARIBOR,0,1,FC SCHALKE 04,,,,,0.0,3.0,2014
group-stage,10/12/2014,21:45,FC PORTO,1,1,SHAKHTAR DONETSK,,,,,1.0,1.0,2014
round-16,17/02/2015,21:45,SHAKHTAR DONETSK,0,0,BAYERN MUNICH,,,,,1.0,1.0,2014
round-16,17/02/2015,21:45,PARIS SAINT GERMAIN,1,1,CHELSEA,,,,,1.0,1.0,2014
