Round,Date,Time,Home_Team,Home_Score,Away_Score,Away_Team,Home_Score_AET,Away_Score_AET,Home_Penalties,Away_Penalties,Home_Points,Away_Points,season
group-stage,18/09/2012,21:45,PARIS SAINT GERMAIN,4,1,DYNAMO KYIV,,,,,3.0,0.0,2012
group-stage,18/09/2012,21:45,DINAMO ZAGREB,0,2,FC PORTO,,,,,0.0,3.0,2012
group-stage,18/09/2012,21:45,BORUSSIA DORTMUND,1,0,AJAX,,,,,3.0,0.0,2012
group-stage,18/09/2012,21:45,REAL MADRID,3,2,MANCHESTER CITY,,,,,3.0,0.0,2012
group-stage,18/09/2012,21:45,MALAGA,3,0,ZENIT SAINT PETERSBURG,,,,,3.0,0.0,2012
group-stage,18/09/2012,21:45,AC MILAN,0,0,ANDERLECHT,,,,,1.0,1.0,2012
group-stage,18/09/2012,21:45,MONTPELLIER,1,2,ARSENAL,,,,,0.0,3.0,2012
group-stage,18/09/2012,21:45,OLYMPIACOS PIRAEUS,1,2,FC SCHALKE 04,,,,,0.0,3.0,2012
group-stage,19/09/2012,21:45,SC BRAGA,0,2,CFR 1907 CLUJ,,,,,0.0,3.0,2012
group-stage,19/09/2012,21:45,CELTIC,0,0,BENFICA,,,,,1.0,1.0,2012
group-stage,19/09/2012,21:45,MANCHESTER UTD,1,0,GALATASARAY,,,,,3.0,0.0,2012
group-stage,19/09/2012,21:45,BAYERN MUNICH,2,1,VALENCIA,,,,,3.0,0.0,2012
group-stage,19/09/2012,21:45,BARCELONA,3,2,SPARTAK MOSCOW,,,,,3.0,0.0,2012
group-stage,19/09/2012,21:45,LILLE,1,3,BATE BORISOV,,,,,0.0,3.0,2012
group-stage,19/09/2012,21:45,SHAKHTAR DONETSK,2,0,FC NORDSJAELLAND,,,,,3.0,0.0,2012
group-stage,19/09/2012,21:45,CHELSEA,2,2,JUVENTUS,,,,,1.0,1.0,2012
group-stage,02/10/2012,19:00,SPARTAK MOSCOW,2,3,CELTIC,,,,,0.0,3.0,2012
group-stage,02/10/2012,21:45,BATE BORISOV,3,1,BAYERN MUNICH,,,,,3.0,0.0,2012
group-stage,02/10/2012,21:45,BENFICA,0,2,BARCELONA,,,,,0.0,3.0,2012
group-stage,02/10/2012,21:45,VALENCIA,2,0,LILLE,,,,,3.0,0.0,2012
group-stage,02/10/2012,21:45,JUVENTUS,1,1,SHAKHTAR DONETSK,,,,,1.0,1.0,2012
group-stage,02/10/2012,21:45,FC NORDSJAELLAND,0,4,CHELSEA,,,,,0.0,3.0,2012
group-stage,02/10/2012,21:45,CFR 1907 CLUJ,1,2,MANCHESTER UTD,,,,,0.0,3.0,2012
group-stage,02/10/2012,21:45,GALATASARAY,0,2,SC BRAGA,,,,,0.0,3.0,2012
group-stage,03/10/2012,19:00,ZENIT SAINT PETERSBURG,2,3,AC MILAN,,,,,0.0,3.0,2012
group-stage,03/10/2012,21:45,ANDERLECHT,0,3,MALAGA,,,,,0.0,3.0,2012
group-stage,03/10/2012,21:45,ARSENAL,3,1,OLYMPIACOS PIRAEUS,,,,,3.0,0.0,2012
group-stage,03/10/2012,21:45,FC PORTO,1,0,PARIS SAINT GERMAIN,,,,,3.0,0.0,2012
group-stage,03/10/2012,21:45,FC SCHALKE 04,2,2,MONTPELLIER,,,,,1.0,1.0,2012
group-stage,03/10/2012,21:45,AJAX,1,4,REAL MADRID,,,,,0.0,3.0,2012
group-stage,03/10/2012,21:45,DYNAMO KYIV,2,0,DINAMO ZAGREB,,,,,3.0,0.0,2012
group-stage,03/10/2012,21:45,MANCHESTER CITY,1,1,BORUSSIA DORTMUND,,,,,1.0,1.0,2012
group-stage,23/10/2012,19:00,SPARTAK MOSCOW,2,1,BENFICA,,,,,3.0,0.0,2012
group-stage,23/10/2012,21:45,LILLE,0,1,BAYERN MUNICH,,,,,0.0,3.0,2012
group-stage,23/10/2012,21:45,SHAKHTAR DONETSK,2,1,CHELSEA,,,,,3.0,0.0,2012
group-stage,23/10/2012,21:45,BATE BORISOV,0,3,VALENCIA,,,,,0.0,3.0,2012
group-stage,23/10/2012,21:45,MANCHESTER UTD,3,2,SC BRAGA,,,,,3.0,0.0,2012
group-stage,23/10/2012,21:45,FC NORDSJAELLAND,1,1,JUVENTUS,,,,,1.0,1.0,2012
group-stage,23/10/2012,21:45,BARCELONA,2,1,CELTIC,,,,,3.0,0.0,2012
group-stage,23/10/2012,21:45,GALATASARAY,1,1,CFR 1907 CLUJ,,,,,1.0,1.0,2012
group-stage,24/10/2012,19:00,ZENIT SAINT PETERSBURG,1,0,ANDERLECHT,,,,,3.0,0.0,2012
group-stage,24/10/2012,21:45,MONTPELLIER,1,2,OLYMPIACOS PIRAEUS,,,,,0.0,3.0,2012
group-stage,24/10/2012,21:45,DINAMO ZAGREB,0,2,PARIS SAINT GERMAIN,,,,,0.0,3.0,2012
group-stage,24/10/2012,21:45,ARSENAL,0,2,FC SCHALKE 04,,,,,0.0,3.0,2012
group-stage,24/10/2012,21:45,BORUSSIA DORTMUND,2,1,REAL MADRID,,,,,3.0,0.0,2012
