Round,Date,Time,Home_Team,Home_Score,Away_Score,Away_Team,Home_Score_AET,Away_Score_AET,Home_Penalties,Away_Penalties,Home_Points,Away_Points,season
group-stage,17/09/2019,19:55,INTER,1,1,SLAVIA PRAHA,,,,,1.0,1.0,2019
group-stage,17/09/2019,19:55,LYON,1,1,ZENIT SAINT PETERSBURG,,,,,1.0,1.0,2019
group-stage,17/09/2019,22:00,AJAX,3,0,LILLE,,,,,3.0,0.0,2019
group-stage,17/09/2019,22:00,NAPOLI,2,0,LIVERPOOL,,,,,3.0,0.0,2019
group-stage,17/09/2019,22:00,RED BULL SALZBURG,6,2,GENK,,,,,3.0,0.0,2019
group-stage,17/09/2019,22:00,BORUSSIA DORTMUND,0,0,BARCELONA,,,,,1.0,1.0,2019
group-stage,17/09/2019,22:00,BENFICA,1,2,RB LEIPZIG,,,,,0.0,3.0,2019
group-stage,17/09/2019,22:00,CHELSEA,0,1,VALENCIA,,,,,0.0,3.0,2019
group-stage,18/09/2019,19:55,OLYMPIACOS PIRAEUS,2,2,TOTTENHAM,,,,,1.0,1.0,2019
group-stage,18/09/2019,19:55,CLUB BRUGGE,0,0,GALATASARAY,,,,,1.0,1.0,2019
group-stage,18/09/2019,22:00,ATLETICO MADRID,2,2,JUVENTUS,,,,,1.0,1.0,2019
group-stage,18/09/2019,22:00,BAYER LEVERKUSEN,1,2,LOKOMOTIV MOSCOW,,,,,0.0,3.0,2019
group-stage,18/09/2019,22:00,BAYERN MUNICH,3,0,CRVENA ZVEZDA,,,,,3.0,0.0,2019
group-stage,18/09/2019,22:00,PARIS SAINT GERMAIN,3,0,REAL MADRID,,,,,3.0,0.0,2019
group-stage,18/09/2019,22:00,SHAKHTAR DONETSK,0,3,MANCHESTER CITY,,,,,0.0,3.0,2019
group-stage,18/09/2019,22:00,DINAMO ZAGREB,4,0,ATALANTA,,,,,3.0,0.0,2019
group-stage,01/10/2019,19:55,REAL MADRID,2,2,CLUB BRUGGE,,,,,1.0,1.0,2019
group-stage,01/10/2019,19:55,ATALANTA,1,2,SHAKHTAR DONETSK,,,,,0.0,3.0,2019
group-stage,01/10/2019,22:00,CRVENA ZVEZDA,3,1,OLYMPIACOS PIRAEUS,,,,,3.0,0.0,2019
group-stage,01/10/2019,22:00,GALATASARAY,0,1,PARIS SAINT GERMAIN,,,,,0.0,3.0,2019
group-stage,01/10/2019,22:00,TOTTENHAM,2,7,BAYERN MUNICH,,,,,0.0,3.0,2019
group-stage,01/10/2019,22:00,MANCHESTER CITY,2,0,DINAMO ZAGREB,,,,,3.0,0.0,2019
group-stage,01/10/2019,22:00,JUVENTUS,3,0,BAYER LEVERKUSEN,,,,,3.0,0.0,2019
group-stage,01/10/2019,22:00,LOKOMOTIV MOSCOW,0,2,ATLETICO MADRID,,,,,0.0,3.0,2019
group-stage,02/10/2019,19:55,GENK,0,0,NAPOLI,,,,,1.0,1.0,2019
group-stage,02/10/2019,19:55,SLAVIA PRAHA,0,2,BORUSSIA DORTMUND,,,,,0.0,3.0,2019
