Round,Date,Time,Home_Team,Home_Score,Away_Score,Away_Team,Home_Score_AET,Away_Score_AET,Home_Penalties,Away_Penalties,Home_Points,Away_Points,season
group-stage,12/09/2017,21:45,OLYMPIACOS PIRAEUS,2,3,SPORTING CP,,,,,0.0,3.0,2017
group-stage,12/09/2017,21:45,BARCELONA,3,0,JUVENTUS,,,,,3.0,0.0,2017
group-stage,12/09/2017,21:45,MANCHESTER UTD,3,0,FC BASEL 1893,,,,,3.0,0.0,2017
group-stage,12/09/2017,21:45,BENFICA,1,2,CSKA MOSCOW,,,,,0.0,3.0,2017
group-stage,12/09/2017,21:45,CELTIC,0,5,PARIS SAINT GERMAIN,,,,,0.0,3.0,2017
group-stage,12/09/2017,21:45,BAYERN MUNICH,3,0,ANDERLECHT,,,,,3.0,0.0,2017
group-stage,12/09/2017,21:45,ROMA,0,0,ATLETICO MADRID,,,,,1.0,1.0,2017
group-stage,12/09/2017,21:45,CHELSEA,6,0,QARABAG,,,,,3.0,0.0,2017
group-stage,13/09/2017,21:45,FC PORTO,1,3,BESIKTAS,,,,,0.0,3.0,2017
group-stage,13/09/2017,21:45,RB LEIPZIG,1,1,MONACO,,,,,1.0,1.0,2017
group-stage,13/09/2017,21:45,TOTTENHAM,3,1,BORUSSIA DORTMUND,,,,,3.0,0.0,2017
group-stage,13/09/2017,21:45,REAL MADRID,3,0,APOEL,,,,,3.0,0.0,2017
group-stage,13/09/2017,21:45,MARIBOR,1,1,SPARTAK MOSCOW,,,,,1.0,1.0,2017
group-stage,13/09/2017,21:45,LIVERPOOL,2,2,SEVILLA,,,,,1.0,1.0,2017
group-stage,13/09/2017,21:45,SHAKHTAR DONETSK,2,1,NAPOLI,,,,,3.0,0.0,2017
group-stage,13/09/2017,21:45,FEYENOORD,0,4,MANCHESTER CITY,,,,,0.0,3.0,2017
group-stage,26/09/2017,21:45,BESIKTAS,2,0,RB LEIPZIG,,,,,3.0,0.0,2017
group-stage,26/09/2017,21:45,MONACO,0,3,FC PORTO,,,,,0.0,3.0,2017
group-stage,26/09/2017,21:45,APOEL,0,3,TOTTENHAM,,,,,0.0,3.0,2017
group-stage,26/09/2017,21:45,BORUSSIA DORTMUND,1,3,REAL MADRID,,,,,0.0,3.0,2017
