Round,Date,Time,Home_Team,Home_Score,Away_Score,Away_Team,Home_Score_AET,Away_Score_AET,Home_Penalties,Away_Penalties,Home_Points,Away_Points,season
ROUND 1,09/08/2008,22:00,AUXERRE,2,1,NANTES,,,,,3.0,0.0,2008
ROUND 1,09/08/2008,22:00,LE HAVRE,1,0,NICE,,,,,3.0,0.0,2008
ROUND 1,09/08/2008,22:00,BORDEAUX,2,1,CAEN,,,,,3.0,0.0,2008
ROUND 1,09/08/2008,22:00,VALENCIENNES,1,0,ST ETIENNE,,,,,3.0,0.0,2008
ROUND 1,09/08/2008,22:00,LE MANS,0,1,LORIENT,,,,,0.0,3.0,2008
ROUND 1,09/08/2008,22:00,NANCY,0,0,LILLE,,,,,1.0,1.0,2008
ROUND 1,09/08/2008,22:00,MONACO,1,0,PARIS SAINT GERMAIN,,,,,3.0,0.0,2008
ROUND 1,09/08/2008,22:00,SOCHAUX,1,2,GRENOBLE FOOT 38,,,,,0.0,3.0,2008
ROUND 1,09/08/2008,22:00,RENNES,4,4,MARSEILLE,,,,,1.0,1.0,2008
ROUND 1,10/08/2008,22:00,LYON,3,0,TOULOUSE,,,,,3.0,0.0,2008
ROUND 2,16/08/2008,20:00,CAEN,3,1,VALENCIENNES,,,,,3.0,0.0,2008
ROUND 2,16/08/2008,20:00,LILLE,1,3,LE MANS,,,,,0.0,3.0,2008
ROUND 2,16/08/2008,20:00,TOULOUSE,2,1,LE HAVRE,,,,,3.0,0.0,2008
ROUND 2,16/08/2008,20:00,NANTES,1,1,MONACO,,,,,1.0,1.0,2008
ROUND 2,16/08/2008,20:00,NICE,2,1,NANCY,,,,,3.0,0.0,2008
ROUND 2,16/08/2008,20:00,ST ETIENNE,2,1,SOCHAUX,,,,,3.0,0.0,2008
ROUND 2,16/08/2008,22:00,PARIS SAINT GERMAIN,1,0,BORDEAUX,,,,,3.0,0.0,2008
ROUND 2,17/08/2008,17:00,GRENOBLE FOOT 38,1,0,RENNES,,,,,3.0,0.0,2008
ROUND 2,17/08/2008,17:00,LORIENT,0,0,LYON,,,,,1.0,1.0,2008
ROUND 2,17/08/2008,22:00,MARSEILLE,4,0,AUXERRE,,,,,3.0,0.0,2008
ROUND 3,23/08/2008,20:00,VALENCIENNES,3,1,LORIENT,,,,,3.0,0.0,2008
ROUND 3,23/08/2008,20:00,NANCY,0,0,TOULOUSE,,,,,1.0,1.0,2008
ROUND 3,23/08/2008,20:00,MONACO,1,1,CAEN,,,,,1.0,1.0,2008
