Round,Date,Time,Home_Team,Home_Score,Away_Score,Away_Team,Home_Score_AET,Away_Score_AET,Home_Penalties,Away_Penalties,Home_Points,Away_Points,season
eighth-round,09/12/2011,21:00,RENNES T. D AUVERGNE,1,1,NANTES,2,2,4,3,3.0,0.0,2011
eighth-round,10/12/2011,15:00,VERSAILLES 78 FC,2,0,ALFORTVILLE U,,,,,3.0,0.0,2011
eighth-round,10/12/2011,15:30,VILLERS-OUTREAUX ES,2,4,CRETEIL,,,,,0.0,3.0,2011
eighth-round,10/12/2011,16:00,PONTARLIER CA,0,1,STRASBOURG,,,,,0.0,3.0,2011
eighth-round,10/12/2011,16:00,BOURG DE PEAGE,1,3,LYON DUCHERE,,,,,0.0,3.0,2011
eighth-round,10/12/2011,17:00,GAZELEC FC AJACCIO,3,0,CALVI,,,,,3.0,0.0,2011
eighth-round,10/12/2011,18:00,LOCMINE ST. COLOMBAN,1,1,VANNES,2,1,,,3.0,0.0,2011
eighth-round,10/12/2011,18:00,AMNEVILLE,2,3,METZ,,,,,0.0,3.0,2011
eighth-round,10/12/2011,18:00,ENTENTE SSG,0,2,LAVAL,,,,,0.0,3.0,2011
eighth-round,10/12/2011,19:00,MONTCEAU BOURGOGNE,1,0,UZES-PONT-DU-GARD,,,,,3.0,0.0,2011
eighth-round,10/12/2011,19:00,CALAIS,1,2,ANGERS,,,,,0.0,3.0,2011
eighth-round,10/12/2011,19:00,SABLE-SUR-SARTHE FC,4,1,VITREENNE,,,,,3.0,0.0,2011
eighth-round,10/12/2011,19:00,AVRANCHES,3,1,LES HERBIERS,,,,,3.0,0.0,2011
eighth-round,10/12/2011,19:00,CHANGE,1,1,LA MONTAGR. INZINZAC,1,2,,,0.0,3.0,2011
eighth-round,10/12/2011,19:00,RAON L ETAPE,3,3,ESTAC TROYES,3,3,2,4,0.0,3.0,2011
eighth-round,10/12/2011,19:00,NIORT,3,2,BAYONNE,,,,,3.0,0.0,2011
eighth-round,10/12/2011,19:00,PARIS FC,0,3,BOULOGNE,,,,,0.0,3.0,2011
eighth-round,10/12/2011,19:00,LUCON,1,0,TRELISSAC FC,,,,,3.0,0.0,2011
eighth-round,10/12/2011,19:30,LES SABLES D OLONNES,2,3,VITRE,,,,,0.0,3.0,2011
eighth-round,10/12/2011,19:30,COMPIEGNE,2,1,DUNKERQUE,,,,,3.0,0.0,2011
eighth-round,10/12/2011,20:00,ORLEANS,1,0,IVRY,,,,,3.0,0.0,2011
eighth-round,10/12/2011,20:00,LA TOUR SAINT-CLAIR,0,2,MONACO,,,,,0.0,3.0,2011
eighth-round,10/12/2011,20:00,BEAUNE,2,2,MULHOUSE,2,2,0,3,0.0,3.0,2011
eighth-round,10/12/2011,20:00,THIERS,4,2,FONTENAY VENDEE FOOT,,,,,3.0,0.0,2011
eighth-round,10/12/2011,20:00,BRIVE,0,1,TOURS,,,,,0.0,3.0,2011
eighth-round,10/12/2011,20:30,VALENCE,2,2,GRENOBLE FOOT 38,3,2,,,3.0,0.0,2011
eighth-round,10/12/2011,21:00,CHAMALIERES FC,0,6,CHATEAUROUX,,,,,0.0,3.0,2011
eighth-round,11/12/2011,14:45,FORBACH,0,1,RED STAR FC 93,,,,,0.0,3.0,2011
eighth-round,11/12/2011,14:45,AS PRIX-LES-MEZIERES,0,0,SCHILTIGHEIM,1,0,,,3.0,0.0,2011
eighth-round,11/12/2011,14:45,SAINT-VIT US,0,3,BOURG-EN-BRESSE 01,,,,,0.0,3.0,2011
eighth-round,11/12/2011,15:00,SARAN,1,2,CHERBOURG,,,,,0.0,3.0,2011
eighth-round,11/12/2011,15:00,LYON DECINES,0,6,ISTRES,,,,,0.0,3.0,2011
eighth-round,11/12/2011,15:00,US CHANTILLY,1,0,LE PORTEL STADE,,,,,3.0,0.0,2011
eighth-round,11/12/2011,15:00,MARCK,2,1,REIMS,,,,,3.0,0.0,2011
eighth-round,11/12/2011,15:30,PERPIGNAN CANET,1,3,FREJUS-SAINT-RAPHAEL,,,,,0.0,3.0,2011
eighth-round,11/12/2011,15:30,ARRAS,0,2,CHAMBLY OISE,,,,,0.0,3.0,2011
eighth-round,11/12/2011,16:00,EVRY,1,1,JEANNE D ARC BIARRITZ,1,1,3,4,0.0,3.0,2011
