Round,Date,Time,Home_Team,Home_Score,Away_Score,Away_Team,Home_Score_AET,Away_Score_AET,Home_Penalties,Away_Penalties,Home_Points,Away_Points,season
eighth-round,05/12/2015,14:00,US SAINTE MARIENNE,2,2,VERTOU,2,2,3,0,3.0,0.0,2015
eighth-round,05/12/2015,14:30,AJACCIO,0,0,AS EXCELSIOR,0,0,3,2,3.0,0.0,2015
eighth-round,05/12/2015,16:30,RACING BESANCON,1,1,GOLDEN LION,2,1,,,3.0,0.0,2015
eighth-round,05/12/2015,17:00,MONTELIMAR,1,2,BOURG-EN-BRESSE 01,,,,,0.0,3.0,2015
eighth-round,05/12/2015,17:00,SARREGUEMINES FC,2,1,DIJON,,,,,3.0,0.0,2015
eighth-round,05/12/2015,17:00,PONTCHARRA ST LOUP,0,5,ANNECY,,,,,0.0,3.0,2015
eighth-round,05/12/2015,18:00,LIMOGES,2,1,LEGE CAP FERRET,,,,,3.0,0.0,2015
eighth-round,05/12/2015,18:00,BLANC MESNIL,3,0,MAINVILLIERS,,,,,3.0,0.0,2015
eighth-round,05/12/2015,18:00,BEZIERS,0,1,FREJUS-SAINT-RAPHAEL,,,,,0.0,3.0,2015
eighth-round,05/12/2015,18:00,ST LOUIS NEUWEG,2,3,MULHOUSE,,,,,0.0,3.0,2015
eighth-round,05/12/2015,19:00,CHAMOIS NIORTAIS,3,1,LES HERBIERS,,,,,3.0,0.0,2015
eighth-round,05/12/2015,19:00,MANTES 78 FC,2,0,MARCK,,,,,3.0,0.0,2015
eighth-round,05/12/2015,19:00,SEDAN,2,1,CROIX FOOTBALL IC,,,,,3.0,0.0,2015
eighth-round,05/12/2015,19:00,VOLVIC CS,4,2,GUERET ES,,,,,3.0,0.0,2015
eighth-round,05/12/2015,19:00,MURETAINE AS,3,0,MONTAUBAN TG,,,,,3.0,0.0,2015
eighth-round,05/12/2015,19:00,ENTENTE SSG,1,1,QUEVILLY,2,1,,,3.0,0.0,2015
eighth-round,05/12/2015,19:00,PARIS FC,1,3,BOULOGNE,,,,,0.0,3.0,2015
eighth-round,05/12/2015,19:00,ST MALO,3,0,PONTIVY GSI,,,,,3.0,0.0,2015
eighth-round,05/12/2015,19:00,LYON DUCHERE,0,1,EVIAN TG FC,,,,,0.0,3.0,2015
eighth-round,05/12/2015,19:00,MAUBEUGE,0,1,AMIENS,,,,,0.0,3.0,2015
eighth-round,05/12/2015,19:00,VILLEFRANCHE,1,0,GRENOBLE FOOT 38,,,,,3.0,0.0,2015
eighth-round,05/12/2015,19:00,RAON L ETAPE,1,1,COLMAR,1,1,5,4,3.0,0.0,2015
eighth-round,05/12/2015,19:00,EPERNAY,1,1,BESANCON,1,1,6,5,3.0,0.0,2015
eighth-round,05/12/2015,19:30,MOULINS,1,0,NIMES,,,,,3.0,0.0,2015
eighth-round,05/12/2015,19:30,TRELISSAC FC,1,0,CLERMONT FOOT 63,,,,,3.0,0.0,2015
eighth-round,05/12/2015,19:30,SAINT-BRIEUC,2,0,STADE BRESTOIS 29,,,,,3.0,0.0,2015
eighth-round,05/12/2015,19:30,CONCARNEAU,2,0,CHATEAUBRIANT,,,,,3.0,0.0,2015
eighth-round,05/12/2015,19:30,HAZEBROUCKOIS,0,1,DUNKERQUE,,,,,0.0,3.0,2015
eighth-round,05/12/2015,20:00,STADE MONTOIS,2,1,ANGLET GENETS,,,,,3.0,0.0,2015
