Round,Date,Time,Home_Team,Home_Score,Away_Score,Away_Team,Home_Score_AET,Away_Score_AET,Home_Penalties,Away_Penalties,Home_Points,Away_Points,season
ROUND 1,10/08/2018,21:45,MARSEILLE,4,0,TOULOUSE,,,,,3.0,0.0,2018
ROUND 1,11/08/2018,18:00,NANTES,1,3,MONACO,,,,,0.0,3.0,2018
ROUND 1,11/08/2018,21:00,ANGERS,3,4,NIMES,,,,,0.0,3.0,2018
ROUND 1,11/08/2018,21:00,LILLE,3,1,RENNES,,,,,3.0,0.0,2018
ROUND 1,11/08/2018,21:00,MONTPELLIER,1,2,DIJON,,,,,0.0,3.0,2018
ROUND 1,11/08/2018,21:00,ST ETIENNE,2,1,GUINGAMP,,,,,3.0,0.0,2018
ROUND 1,11/08/2018,21:00,NICE,0,1,REIMS,,,,,0.0,3.0,2018
ROUND 1,12/08/2018,16:00,LYON,2,0,AMIENS,,,,,3.0,0.0,2018
ROUND 1,12/08/2018,18:00,BORDEAUX,0,2,STRASBOURG,,,,,0.0,3.0,2018
ROUND 1,12/08/2018,22:00,PARIS SAINT GERMAIN,3,0,CAEN,,,,,3.0,0.0,2018
ROUND 2,17/08/2018,21:45,REIMS,1,0,LYON,,,,,3.0,0.0,2018
ROUND 2,18/08/2018,18:00,GUINGAMP,1,3,PARIS SAINT GERMAIN,,,,,0.0,3.0,2018
ROUND 2,18/08/2018,21:00,MONACO,0,0,LILLE,,,,,1.0,1.0,2018
ROUND 2,18/08/2018,21:00,DIJON,2,0,NANTES,,,,,3.0,0.0,2018
ROUND 2,18/08/2018,21:00,RENNES,1,0,ANGERS,,,,,3.0,0.0,2018
ROUND 2,18/08/2018,21:00,CAEN,1,1,NICE,,,,,1.0,1.0,2018
ROUND 2,18/08/2018,21:00,AMIENS,1,2,MONTPELLIER,,,,,0.0,3.0,2018
ROUND 2,19/08/2018,16:00,STRASBOURG,1,1,ST ETIENNE,,,,,1.0,1.0,2018
ROUND 2,19/08/2018,18:00,TOULOUSE,2,1,BORDEAUX,,,,,3.0,0.0,2018
ROUND 2,19/08/2018,22:00,NIMES,3,1,MARSEILLE,,,,,3.0,0.0,2018
ROUND 3,24/08/2018,21:45,LYON,2,0,STRASBOURG,,,,,3.0,0.0,2018
ROUND 3,25/08/2018,18:00,PARIS SAINT GERMAIN,3,1,ANGERS,,,,,3.0,0.0,2018
ROUND 3,25/08/2018,21:00,NANTES,1,1,CAEN,,,,,1.0,1.0,2018
ROUND 3,25/08/2018,21:00,MONTPELLIER,0,0,ST ETIENNE,,,,,1.0,1.0,2018
ROUND 3,25/08/2018,21:00,AMIENS,4,1,REIMS,,,,,3.0,0.0,2018
ROUND 3,25/08/2018,21:00,NICE,0,4,DIJON,,,,,0.0,3.0,2018
ROUND 3,25/08/2018,21:00,TOULOUSE,1,0,NIMES,,,,,3.0,0.0,2018
ROUND 3,26/08/2018,16:00,LILLE,3,0,GUINGAMP,,,,,3.0,0.0,2018
ROUND 3,26/08/2018,18:00,BORDEAUX,2,1,MONACO,,,,,3.0,0.0,2018
ROUND 3,26/08/2018,22:00,MARSEILLE,2,2,RENNES,,,,,1.0,1.0,2018
ROUND 4,31/08/2018,21:45,LYON,0,1,NICE,,,,,0.0,3.0,2018
ROUND 4,01/09/2018,18:00,NIMES,2,4,PARIS SAINT GERMAIN,,,,,0.0,3.0,2018
ROUND 4,01/09/2018,21:00,REIMS,0,1,MONTPELLIER,,,,,0.0,3.0,2018
ROUND 4,01/09/2018,21:00,STRASBOURG,2,3,NANTES,,,,,0.0,3.0,2018
ROUND 4,01/09/2018,21:00,GUINGAMP,1,2,TOULOUSE,,,,,0.0,3.0,2018
ROUND 4,01/09/2018,21:00,DIJON,0,2,CAEN,,,,,0.0,3.0,2018
ROUND 4,01/09/2018,21:00,ANGERS,1,0,LILLE,,,,,3.0,0.0,2018
ROUND 4,02/09/2018,16:00,ST ETIENNE,0,0,AMIENS,,,,,1.0,1.0,2018
ROUND 4,02/09/2018,18:00,RENNES,2,0,BORDEAUX,,,,,3.0,0.0,2018
ROUND 4,02/09/2018,22:00,MONACO,2,3,MARSEILLE,,,,,0.0,3.0,2018
ROUND 5,14/09/2018,20:00,NICE,2,1,RENNES,,,,,3.0,0.0,2018
ROUND 5,14/09/2018,21:45,PARIS SAINT GERMAIN,4,0,ST ETIENNE,,,,,3.0,0.0,2018
ROUND 5,15/09/2018,18:00,CAEN,2,2,LYON,,,,,1.0,1.0,2018
ROUND 5,15/09/2018,21:00,AMIENS,2,3,LILLE,,,,,0.0,3.0,2018
ROUND 5,15/09/2018,21:00,DIJON,1,3,ANGERS,,,,,0.0,3.0,2018
ROUND 5,15/09/2018,21:00,MONTPELLIER,1,1,STRASBOURG,,,,,1.0,1.0,2018
ROUND 5,15/09/2018,21:00,TOULOUSE,1,1,MONACO,,,,,1.0,1.0,2018
ROUND 5,16/09/2018,16:00,NANTES,0,0,REIMS,,,,,1.0,1.0,2018
ROUND 5,16/09/2018,18:00,BORDEAUX,3,3,NIMES,,,,,1.0,1.0,2018
ROUND 5,16/09/2018,22:00,MARSEILLE,4,0,GUINGAMP,,,,,3.0,0.0,2018
ROUND 6,21/09/2018,21:45,MONACO,1,1,NIMES,,,,,1.0,1.0,2018
ROUND 6,22/09/2018,18:00,LILLE,2,1,NANTES,,,,,3.0,0.0,2018
ROUND 6,22/09/2018,21:00,ANGERS,0,0,TOULOUSE,,,,,1.0,1.0,2018
ROUND 6,22/09/2018,21:00,ST ETIENNE,2,1,CAEN,,,,,3.0,0.0,2018
ROUND 6,22/09/2018,21:00,REIMS,0,0,DIJON,,,,,1.0,1.0,2018
ROUND 6,22/09/2018,21:00,MONTPELLIER,1,0,NICE,,,,,3.0,0.0,2018
ROUND 6,22/09/2018,21:00,STRASBOURG,3,1,AMIENS,,,,,3.0,0.0,2018
ROUND 6,23/09/2018,16:00,RENNES,1,3,PARIS SAINT GERMAIN,,,,,0.0,3.0,2018
ROUND 6,23/09/2018,18:00,GUINGAMP,1,3,BORDEAUX,,,,,0.0,3.0,2018
ROUND 6,23/09/2018,22:00,LYON,4,2,MARSEILLE,,,,,3.0,0.0,2018
ROUND 7,25/09/2018,20:00,MONACO,0,1,ANGERS,,,,,0.0,3.0,2018
ROUND 7,25/09/2018,20:00,NANTES,1,2,NICE,,,,,0.0,3.0,2018
ROUND 7,25/09/2018,22:00,TOULOUSE,2,3,ST ETIENNE,,,,,0.0,3.0,2018
ROUND 7,26/09/2018,20:00,NIMES,0,0,GUINGAMP,,,,,1.0,1.0,2018
ROUND 7,26/09/2018,20:00,BORDEAUX,1,0,LILLE,,,,,3.0,0.0,2018
ROUND 7,26/09/2018,20:00,AMIENS,2,1,RENNES,,,,,3.0,0.0,2018
ROUND 7,26/09/2018,20:00,MARSEILLE,3,2,STRASBOURG,,,,,3.0,0.0,2018
ROUND 7,26/09/2018,20:00,DIJON,0,3,LYON,,,,,0.0,3.0,2018
ROUND 7,26/09/2018,20:00,CAEN,2,2,MONTPELLIER,,,,,1.0,1.0,2018
ROUND 7,26/09/2018,22:00,PARIS SAINT GERMAIN,4,1,REIMS,,,,,3.0,0.0,2018
ROUND 8,28/09/2018,21:45,ST ETIENNE,2,0,MONACO,,,,,3.0,0.0,2018
ROUND 8,29/09/2018,18:15,NICE,0,3,PARIS SAINT GERMAIN,,,,,0.0,3.0,2018
ROUND 8,29/09/2018,21:00,ANGERS,0,1,GUINGAMP,,,,,0.0,3.0,2018
ROUND 8,29/09/2018,21:00,LYON,1,1,NANTES,,,,,1.0,1.0,2018
ROUND 8,29/09/2018,21:00,CAEN,1,0,AMIENS,,,,,3.0,0.0,2018
ROUND 8,29/09/2018,21:00,STRASBOURG,3,0,DIJON,,,,,3.0,0.0,2018
ROUND 8,29/09/2018,21:00,REIMS,0,0,BORDEAUX,,,,,1.0,1.0,2018
ROUND 8,30/09/2018,16:00,RENNES,1,1,TOULOUSE,,,,,1.0,1.0,2018
ROUND 8,30/09/2018,18:00,MONTPELLIER,3,0,NIMES,,,,,3.0,0.0,2018
ROUND 8,30/09/2018,22:00,LILLE,3,0,MARSEILLE,,,,,3.0,0.0,2018
ROUND 9,05/10/2018,21:45,TOULOUSE,1,1,NICE,,,,,1.0,1.0,2018
ROUND 9,06/10/2018,18:00,LILLE,3,1,ST ETIENNE,,,,,3.0,0.0,2018
ROUND 9,06/10/2018,21:00,NIMES,0,0,REIMS,,,,,1.0,1.0,2018
ROUND 9,06/10/2018,21:00,AMIENS,1,0,DIJON,,,,,3.0,0.0,2018
ROUND 9,06/10/2018,21:00,ANGERS,2,2,STRASBOURG,,,,,1.0,1.0,2018
ROUND 9,06/10/2018,21:00,GUINGAMP,1,1,MONTPELLIER,,,,,1.0,1.0,2018
ROUND 9,07/10/2018,16:00,BORDEAUX,3,0,NANTES,,,,,3.0,0.0,2018
ROUND 9,07/10/2018,18:00,MONACO,1,2,RENNES,,,,,0.0,3.0,2018
ROUND 9,07/10/2018,18:00,MARSEILLE,2,0,CAEN,,,,,3.0,0.0,2018
ROUND 9,07/10/2018,22:00,PARIS SAINT GERMAIN,5,0,LYON,,,,,3.0,0.0,2018
ROUND 10,19/10/2018,21:45,LYON,2,0,NIMES,,,,,3.0,0.0,2018
ROUND 10,20/10/2018,18:00,PARIS SAINT GERMAIN,5,0,AMIENS,,,,,3.0,0.0,2018
ROUND 10,20/10/2018,21:00,REIMS,1,1,ANGERS,,,,,1.0,1.0,2018
ROUND 10,20/10/2018,21:00,STRASBOURG,2,1,MONACO,,,,,3.0,0.0,2018
ROUND 10,20/10/2018,21:00,CAEN,0,0,GUINGAMP,,,,,1.0,1.0,2018
ROUND 10,20/10/2018,21:00,DIJON,1,2,LILLE,,,,,0.0,3.0,2018
ROUND 10,20/10/2018,21:00,NANTES,4,0,TOULOUSE,,,,,3.0,0.0,2018
ROUND 10,21/10/2018,16:00,MONTPELLIER,2,0,BORDEAUX,,,,,3.0,0.0,2018
ROUND 10,21/10/2018,18:00,ST ETIENNE,1,1,RENNES,,,,,1.0,1.0,2018
ROUND 10,21/10/2018,22:00,NICE,0,1,MARSEILLE,,,,,0.0,3.0,2018
ROUND 11,26/10/2018,21:45,NIMES,1,1,ST ETIENNE,,,,,1.0,1.0,2018
ROUND 11,27/10/2018,18:00,ANGERS,1,2,LYON,,,,,0.0,3.0,2018
ROUND 11,27/10/2018,21:00,TOULOUSE,0,3,MONTPELLIER,,,,,0.0,3.0,2018
ROUND 11,27/10/2018,21:00,AMIENS,1,2,NANTES,,,,,0.0,3.0,2018
ROUND 11,27/10/2018,21:00,LILLE,1,0,CAEN,,,,,3.0,0.0,2018
ROUND 11,27/10/2018,21:00,GUINGAMP,1,1,STRASBOURG,,,,,1.0,1.0,2018
ROUND 11,27/10/2018,21:00,MONACO,2,2,DIJON,,,,,1.0,1.0,2018
ROUND 11,28/10/2018,16:00,RENNES,0,2,REIMS,,,,,0.0,3.0,2018
ROUND 11,28/10/2018,18:00,BORDEAUX,0,1,NICE,,,,,0.0,3.0,2018
ROUND 11,28/10/2018,22:00,MARSEILLE,0,2,PARIS SAINT GERMAIN,,,,,0.0,3.0,2018
ROUND 12,02/11/2018,21:45,PARIS SAINT GERMAIN,2,1,LILLE,,,,,3.0,0.0,2018
ROUND 12,03/11/2018,18:00,LYON,1,1,BORDEAUX,,,,,1.0,1.0,2018
ROUND 12,03/11/2018,21:00,CAEN,1,2,RENNES,,,,,0.0,3.0,2018
