Round,Date,Time,Home_Team,Home_Score,Away_Score,Away_Team,Home_Score_AET,Away_Score_AET,Home_Penalties,Away_Penalties,Home_Points,Away_Points,season
ROUND 1,04/08/2007,18:10,STRASBOURG,0,0,MARSEILLE,,,,,1.0,1.0,2007
ROUND 1,04/08/2007,21:00,LILLE,0,0,LORIENT,,,,,1.0,1.0,2007
ROUND 1,04/08/2007,21:00,CAEN,1,0,NICE,,,,,3.0,0.0,2007
ROUND 1,04/08/2007,21:00,BORDEAUX,1,0,LENS,,,,,3.0,0.0,2007
ROUND 1,04/08/2007,21:00,RENNES,0,2,NANCY,,,,,0.0,3.0,2007
ROUND 1,04/08/2007,21:00,PARIS SAINT GERMAIN,0,0,SOCHAUX,,,,,1.0,1.0,2007
ROUND 1,04/08/2007,21:00,MONACO,1,1,ST ETIENNE,,,,,1.0,1.0,2007
ROUND 1,04/08/2007,21:00,VALENCIENNES,3,1,TOULOUSE,,,,,3.0,0.0,2007
ROUND 1,05/08/2007,19:00,LE MANS,1,0,METZ,,,,,3.0,0.0,2007
ROUND 1,05/08/2007,22:00,LYON,2,0,AUXERRE,,,,,3.0,0.0,2007
ROUND 2,11/08/2007,18:10,TOULOUSE,1,0,LYON,,,,,3.0,0.0,2007
ROUND 2,11/08/2007,21:00,LORIENT,2,1,MONACO,,,,,3.0,0.0,2007
ROUND 2,11/08/2007,21:00,AUXERRE,0,2,BORDEAUX,,,,,0.0,3.0,2007
ROUND 2,11/08/2007,21:00,NICE,1,0,STRASBOURG,,,,,3.0,0.0,2007
ROUND 2,11/08/2007,21:00,NANCY,1,0,CAEN,,,,,3.0,0.0,2007
ROUND 2,11/08/2007,21:00,MARSEILLE,0,0,RENNES,,,,,1.0,1.0,2007
ROUND 2,11/08/2007,21:00,SOCHAUX,1,3,LE MANS,,,,,0.0,3.0,2007
ROUND 2,11/08/2007,21:00,ST ETIENNE,3,1,VALENCIENNES,,,,,3.0,0.0,2007
ROUND 2,12/08/2007,19:00,METZ,1,2,LILLE,,,,,0.0,3.0,2007
ROUND 2,12/08/2007,22:00,LENS,0,0,PARIS SAINT GERMAIN,,,,,1.0,1.0,2007
ROUND 3,15/08/2007,19:30,VALENCIENNES,2,1,MARSEILLE,,,,,3.0,0.0,2007
ROUND 3,15/08/2007,21:30,MONACO,2,0,METZ,,,,,3.0,0.0,2007
ROUND 3,15/08/2007,21:30,LILLE,1,1,SOCHAUX,,,,,1.0,1.0,2007
ROUND 3,15/08/2007,21:30,STRASBOURG,3,0,AUXERRE,,,,,3.0,0.0,2007
ROUND 3,15/08/2007,21:30,PARIS SAINT GERMAIN,1,3,LORIENT,,,,,0.0,3.0,2007
ROUND 3,15/08/2007,21:30,BORDEAUX,1,2,LE MANS,,,,,0.0,3.0,2007
ROUND 3,15/08/2007,21:45,RENNES,1,0,ST ETIENNE,,,,,3.0,0.0,2007
ROUND 3,16/08/2007,22:00,NANCY,2,1,NICE,,,,,3.0,0.0,2007
ROUND 4,18/08/2007,18:10,SOCHAUX,0,3,MONACO,,,,,0.0,3.0,2007
ROUND 4,18/08/2007,21:00,TOULOUSE,1,3,STRASBOURG,,,,,0.0,3.0,2007
ROUND 4,18/08/2007,21:00,METZ,0,0,PARIS SAINT GERMAIN,,,,,1.0,1.0,2007
ROUND 4,18/08/2007,21:00,LORIENT,2,1,LYON,,,,,3.0,0.0,2007
ROUND 4,18/08/2007,21:00,ST ETIENNE,0,0,BORDEAUX,,,,,1.0,1.0,2007
ROUND 4,18/08/2007,21:00,LE MANS,1,1,LILLE,,,,,1.0,1.0,2007
ROUND 4,18/08/2007,21:00,AUXERRE,1,0,CAEN,,,,,3.0,0.0,2007
ROUND 4,19/08/2007,20:00,LENS,0,0,VALENCIENNES,,,,,1.0,1.0,2007
ROUND 4,19/08/2007,20:00,NICE,1,1,RENNES,,,,,1.0,1.0,2007
ROUND 4,19/08/2007,22:00,MARSEILLE,2,2,NANCY,,,,,1.0,1.0,2007
ROUND 5,25/08/2007,18:10,CAEN,1,2,MARSEILLE,,,,,0.0,3.0,2007
ROUND 5,25/08/2007,21:00,NANCY,4,1,AUXERRE,,,,,3.0,0.0,2007
ROUND 5,25/08/2007,21:00,MONACO,3,1,LE MANS,,,,,3.0,0.0,2007
ROUND 5,25/08/2007,21:00,BORDEAUX,2,2,LORIENT,,,,,1.0,1.0,2007
ROUND 5,25/08/2007,21:00,NICE,1,1,TOULOUSE,,,,,1.0,1.0,2007
ROUND 5,25/08/2007,21:00,VALENCIENNES,3,1,SOCHAUX,,,,,3.0,0.0,2007
ROUND 5,25/08/2007,21:00,STRASBOURG,2,1,LENS,,,,,3.0,0.0,2007
ROUND 5,25/08/2007,21:00,RENNES,2,0,METZ,,,,,3.0,0.0,2007
ROUND 5,26/08/2007,19:00,PARIS SAINT GERMAIN,1,1,LILLE,,,,,1.0,1.0,2007
ROUND 5,26/08/2007,22:00,LYON,1,0,ST ETIENNE,,,,,3.0,0.0,2007
ROUND 6,28/08/2007,22:00,LORIENT,1,3,VALENCIENNES,,,,,0.0,3.0,2007
ROUND 6,29/08/2007,19:30,MARSEILLE,0,2,NICE,,,,,0.0,3.0,2007
ROUND 6,29/08/2007,21:30,ST ETIENNE,2,0,STRASBOURG,,,,,3.0,0.0,2007
ROUND 6,29/08/2007,21:30,METZ,0,1,BORDEAUX,,,,,0.0,3.0,2007
ROUND 6,29/08/2007,21:30,LE MANS,0,2,PARIS SAINT GERMAIN,,,,,0.0,3.0,2007
ROUND 6,29/08/2007,21:30,AUXERRE,0,2,RENNES,,,,,0.0,3.0,2007
ROUND 6,29/08/2007,21:30,LILLE,0,1,MONACO,,,,,0.0,3.0,2007
ROUND 6,29/08/2007,21:45,SOCHAUX,1,2,LYON,,,,,0.0,3.0,2007
ROUND 7,01/09/2007,18:10,BORDEAUX,2,1,MONACO,,,,,3.0,0.0,2007
ROUND 7,01/09/2007,21:00,LYON,3,2,LE MANS,,,,,3.0,0.0,2007
ROUND 7,01/09/2007,21:00,CAEN,2,2,SOCHAUX,,,,,1.0,1.0,2007
ROUND 7,01/09/2007,21:00,NANCY,2,0,ST ETIENNE,,,,,3.0,0.0,2007
ROUND 7,01/09/2007,21:00,VALENCIENNES,0,0,METZ,,,,,1.0,1.0,2007
ROUND 7,01/09/2007,21:00,TOULOUSE,2,0,AUXERRE,,,,,3.0,0.0,2007
ROUND 7,01/09/2007,21:00,STRASBOURG,0,0,LORIENT,,,,,1.0,1.0,2007
ROUND 7,01/09/2007,21:00,RENNES,2,2,LILLE,,,,,1.0,1.0,2007
ROUND 7,02/09/2007,19:00,PARIS SAINT GERMAIN,1,1,MARSEILLE,,,,,1.0,1.0,2007
ROUND 7,02/09/2007,21:40,NICE,1,0,LENS,,,,,3.0,0.0,2007
ROUND 8,15/09/2007,18:10,MARSEILLE,1,2,TOULOUSE,,,,,0.0,3.0,2007
ROUND 8,15/09/2007,21:00,AUXERRE,2,0,NICE,,,,,3.0,0.0,2007
ROUND 8,15/09/2007,21:00,LILLE,1,1,BORDEAUX,,,,,1.0,1.0,2007
ROUND 8,15/09/2007,21:00,LENS,1,0,NANCY,,,,,3.0,0.0,2007
ROUND 8,15/09/2007,21:00,LE MANS,2,0,VALENCIENNES,,,,,3.0,0.0,2007
ROUND 8,15/09/2007,21:00,SOCHAUX,0,0,STRASBOURG,,,,,1.0,1.0,2007
ROUND 8,15/09/2007,21:00,ST ETIENNE,3,0,CAEN,,,,,3.0,0.0,2007
ROUND 8,15/09/2007,21:00,METZ,1,5,LYON,,,,,0.0,3.0,2007
ROUND 8,16/09/2007,17:00,MONACO,1,2,PARIS SAINT GERMAIN,,,,,0.0,3.0,2007
ROUND 8,16/09/2007,19:00,LORIENT,0,1,RENNES,,,,,0.0,3.0,2007
ROUND 9,22/09/2007,18:10,AUXERRE,2,0,MARSEILLE,,,,,3.0,0.0,2007
ROUND 9,22/09/2007,21:00,VALENCIENNES,1,0,MONACO,,,,,3.0,0.0,2007
ROUND 9,22/09/2007,21:00,TOULOUSE,1,1,LENS,,,,,1.0,1.0,2007
ROUND 9,22/09/2007,21:00,STRASBOURG,0,1,LE MANS,,,,,0.0,3.0,2007
ROUND 9,22/09/2007,21:00,CAEN,1,2,METZ,,,,,0.0,3.0,2007
ROUND 9,22/09/2007,21:00,NICE,3,0,ST ETIENNE,,,,,3.0,0.0,2007
ROUND 9,22/09/2007,21:00,NANCY,2,0,LORIENT,,,,,3.0,0.0,2007
ROUND 9,23/09/2007,19:00,RENNES,0,2,SOCHAUX,,,,,0.0,3.0,2007
ROUND 9,23/09/2007,19:00,PARIS SAINT GERMAIN,0,2,BORDEAUX,,,,,0.0,3.0,2007
ROUND 9,23/09/2007,22:00,LYON,1,1,LILLE,,,,,1.0,1.0,2007
ROUND 3,29/09/2007,19:00,LYON,3,0,LENS,,,,,3.0,0.0,2007
ROUND 3,30/09/2007,22:00,CAEN,2,1,TOULOUSE,,,,,3.0,0.0,2007
ROUND 10,05/10/2007,22:00,MONACO,1,3,NANCY,,,,,0.0,3.0,2007
ROUND 10,06/10/2007,18:10,ST ETIENNE,1,0,MARSEILLE,,,,,3.0,0.0,2007
ROUND 10,06/10/2007,20:00,LENS,2,0,AUXERRE,,,,,3.0,0.0,2007
ROUND 10,06/10/2007,20:00,LE MANS,2,0,NICE,,,,,3.0,0.0,2007
ROUND 10,06/10/2007,20:00,METZ,1,2,STRASBOURG,,,,,0.0,3.0,2007
ROUND 10,06/10/2007,20:00,LORIENT,0,0,CAEN,,,,,1.0,1.0,2007
ROUND 10,06/10/2007,20:00,LILLE,3,0,VALENCIENNES,,,,,3.0,0.0,2007
ROUND 10,06/10/2007,20:00,PARIS SAINT GERMAIN,1,3,RENNES,,,,,0.0,3.0,2007
ROUND 10,07/10/2007,19:00,BORDEAUX,1,3,LYON,,,,,0.0,3.0,2007
ROUND 10,07/10/2007,19:00,SOCHAUX,0,1,TOULOUSE,,,,,0.0,3.0,2007
ROUND 11,20/10/2007,17:00,RENNES,3,0,LE MANS,,,,,3.0,0.0,2007
ROUND 11,20/10/2007,17:00,VALENCIENNES,0,0,PARIS SAINT GERMAIN,,,,,1.0,1.0,2007
ROUND 11,20/10/2007,17:00,TOULOUSE,0,2,ST ETIENNE,,,,,0.0,3.0,2007
