Round,Date,Time,Home_Team,Home_Score,Away_Score,Away_Team,Home_Score_AET,Away_Score_AET,Home_Penalties,Away_Penalties,Home_Points,Away_Points,season
eighth-round,02/12/2016,21:00,LIMOGES,0,0,LES HERBIERS,0,1,,,0.0,3.0,2016
eighth-round,03/12/2016,14:30,AS PRIX-LES-MEZIERES,3,1,MAUBEUGE,,,,,3.0,0.0,2016
eighth-round,03/12/2016,14:45,VILLENEUVE D ASCQ,0,7,REIMS,,,,,0.0,3.0,2016
eighth-round,03/12/2016,15:00,EPINAL,1,0,SEDAN,,,,,3.0,0.0,2016
eighth-round,03/12/2016,15:30,CLUSES SCIONZIER,1,4,AUXERRE,,,,,0.0,3.0,2016
eighth-round,03/12/2016,15:30,CHOLET,0,1,LAVAL,,,,,0.0,3.0,2016
eighth-round,03/12/2016,15:30,SARRE UNION,0,1,STRASBOURG,,,,,0.0,3.0,2016
eighth-round,03/12/2016,16:00,ATHLETICO MARSEILLE,0,0,HYERES,1,0,,,3.0,0.0,2016
eighth-round,03/12/2016,16:30,STADE BRIOCHIN,0,0,CHATEAUROUX,0,0,1,3,0.0,3.0,2016
eighth-round,03/12/2016,17:00,KAYSERSBERG,0,9,FEIGNIES,,,,,0.0,3.0,2016
eighth-round,03/12/2016,17:00,PONTARLIER CA,0,1,GRENOBLE FOOT 38,,,,,0.0,3.0,2016
eighth-round,03/12/2016,17:00,VIRY-CHATILLON,0,0,BELFORT,1,0,,,3.0,0.0,2016
eighth-round,03/12/2016,18:00,ANDREZIEUX,1,1,LOUHANS-CUISEAUX,1,1,2,4,0.0,3.0,2016
eighth-round,03/12/2016,18:00,ISTRES,1,0,RODEZ,,,,,3.0,0.0,2016
eighth-round,03/12/2016,19:00,OLYMPIQUE ALES,0,1,GAZELEC FC AJACCIO,,,,,0.0,3.0,2016
eighth-round,03/12/2016,19:00,ESC LONGUEAU,0,7,CROIX FOOTBALL IC,,,,,0.0,3.0,2016
eighth-round,03/12/2016,19:00,LE MANS,0,2,CHAMBLY OISE,,,,,0.0,3.0,2016
eighth-round,03/12/2016,19:00,PONTIVY GSI,0,3,STADE BRESTOIS 29,,,,,0.0,3.0,2016
eighth-round,03/12/2016,19:00,LUNEVILLE,3,1,JARVILLE,,,,,3.0,0.0,2016
eighth-round,03/12/2016,19:00,SARREGUEMINES FC,2,1,VALENCIENNES,,,,,3.0,0.0,2016
eighth-round,03/12/2016,19:00,HAUTS LYONNAIS,0,0,SELONGEY,0,0,4,3,3.0,0.0,2016
