Round,Date,Time,Home_Team,Home_Score,Away_Score,Away_Team,Home_Score_AET,Away_Score_AET,Home_Penalties,Away_Penalties,Home_Points,Away_Points,season
ROUND 1,06/08/2021,22:00,MONACO,1,1,NANTES,,,,,1.0,1.0,2021
ROUND 1,07/08/2021,18:00,LYON,1,1,STADE BRESTOIS 29,,,,,1.0,1.0,2021
ROUND 1,07/08/2021,22:00,ESTAC TROYES,1,2,PARIS SAINT GERMAIN,,,,,0.0,3.0,2021
ROUND 1,08/08/2021,14:00,RENNES,1,1,LENS,,,,,1.0,1.0,2021
ROUND 1,08/08/2021,16:00,BORDEAUX,0,2,CLERMONT FOOT 63,,,,,0.0,3.0,2021
ROUND 1,08/08/2021,16:00,NICE,0,0,REIMS,,,,,1.0,1.0,2021
ROUND 1,08/08/2021,16:00,ST ETIENNE,1,1,LORIENT,,,,,1.0,1.0,2021
ROUND 1,08/08/2021,16:00,STRASBOURG,0,2,ANGERS,,,,,0.0,3.0,2021
ROUND 1,08/08/2021,18:00,METZ,3,3,LILLE,,,,,1.0,1.0,2021
ROUND 1,08/08/2021,21:45,MONTPELLIER,2,3,MARSEILLE,,,,,0.0,3.0,2021
ROUND 2,13/08/2021,22:00,LORIENT,1,0,MONACO,,,,,3.0,0.0,2021
ROUND 2,14/08/2021,18:00,LILLE,0,4,NICE,,,,,0.0,3.0,2021
ROUND 2,14/08/2021,22:00,PARIS SAINT GERMAIN,4,2,STRASBOURG,,,,,3.0,0.0,2021
ROUND 2,15/08/2021,14:00,ANGERS,3,0,LYON,,,,,3.0,0.0,2021
ROUND 2,15/08/2021,16:00,NANTES,2,0,METZ,,,,,3.0,0.0,2021
ROUND 2,15/08/2021,16:00,REIMS,3,3,MONTPELLIER,,,,,1.0,1.0,2021
ROUND 2,15/08/2021,16:00,STADE BRESTOIS 29,1,1,RENNES,,,,,1.0,1.0,2021
ROUND 2,15/08/2021,16:00,CLERMONT FOOT 63,2,0,ESTAC TROYES,,,,,3.0,0.0,2021
ROUND 2,15/08/2021,18:00,LENS,2,2,ST ETIENNE,,,,,1.0,1.0,2021
ROUND 2,15/08/2021,21:45,MARSEILLE,2,2,BORDEAUX,,,,,1.0,1.0,2021
ROUND 3,20/08/2021,22:00,STADE BRESTOIS 29,2,4,PARIS SAINT GERMAIN,,,,,0.0,3.0,2021
ROUND 3,21/08/2021,18:00,MONACO,0,2,LENS,,,,,0.0,3.0,2021
ROUND 3,21/08/2021,22:00,ST ETIENNE,1,1,LILLE,,,,,1.0,1.0,2021
ROUND 3,22/08/2021,14:00,LYON,3,3,CLERMONT FOOT 63,,,,,1.0,1.0,2021
ROUND 3,22/08/2021,16:00,METZ,1,1,REIMS,,,,,1.0,1.0,2021
ROUND 3,22/08/2021,16:00,BORDEAUX,1,1,ANGERS,,,,,1.0,1.0,2021
ROUND 3,22/08/2021,16:00,MONTPELLIER,3,1,LORIENT,,,,,3.0,0.0,2021
ROUND 3,22/08/2021,16:00,STRASBOURG,1,1,ESTAC TROYES,,,,,1.0,1.0,2021
ROUND 3,22/08/2021,18:00,RENNES,1,0,NANTES,,,,,3.0,0.0,2021
ROUND 4,27/08/2021,22:00,NANTES,0,1,LYON,,,,,0.0,3.0,2021
ROUND 4,28/08/2021,18:00,NICE,4,0,BORDEAUX,,,,,3.0,0.0,2021
ROUND 4,28/08/2021,22:00,MARSEILLE,3,1,ST ETIENNE,,,,,3.0,0.0,2021
ROUND 4,29/08/2021,14:00,ESTAC TROYES,1,2,MONACO,,,,,0.0,3.0,2021
ROUND 4,29/08/2021,16:00,STRASBOURG,3,1,STADE BRESTOIS 29,,,,,3.0,0.0,2021
ROUND 4,29/08/2021,16:00,LENS,2,2,LORIENT,,,,,1.0,1.0,2021
ROUND 4,29/08/2021,16:00,ANGERS,2,0,RENNES,,,,,3.0,0.0,2021
ROUND 4,29/08/2021,16:00,CLERMONT FOOT 63,2,2,METZ,,,,,1.0,1.0,2021
ROUND 4,29/08/2021,18:05,LILLE,2,1,MONTPELLIER,,,,,3.0,0.0,2021
ROUND 4,29/08/2021,21:45,REIMS,0,2,PARIS SAINT GERMAIN,,,,,0.0,3.0,2021
ROUND 5,10/09/2021,22:00,LORIENT,2,1,LILLE,,,,,3.0,0.0,2021
ROUND 5,11/09/2021,18:00,PARIS SAINT GERMAIN,4,0,CLERMONT FOOT 63,,,,,3.0,0.0,2021
ROUND 5,11/09/2021,22:00,MONACO,0,2,MARSEILLE,,,,,0.0,3.0,2021
ROUND 5,12/09/2021,14:00,MONTPELLIER,2,0,ST ETIENNE,,,,,3.0,0.0,2021
ROUND 5,12/09/2021,16:00,RENNES,0,2,REIMS,,,,,0.0,3.0,2021
ROUND 5,12/09/2021,16:00,METZ,0,2,ESTAC TROYES,,,,,0.0,3.0,2021
ROUND 5,12/09/2021,16:00,BORDEAUX,2,3,LENS,,,,,0.0,3.0,2021
ROUND 5,12/09/2021,16:00,STADE BRESTOIS 29,1,1,ANGERS,,,,,1.0,1.0,2021
ROUND 5,12/09/2021,18:05,NANTES,0,2,NICE,,,,,0.0,3.0,2021
ROUND 5,12/09/2021,21:45,LYON,3,1,STRASBOURG,,,,,3.0,0.0,2021
ROUND 6,17/09/2021,22:00,STRASBOURG,3,0,METZ,,,,,3.0,0.0,2021
ROUND 6,18/09/2021,18:00,LENS,1,0,LILLE,,,,,3.0,0.0,2021
ROUND 6,18/09/2021,22:00,ST ETIENNE,1,2,BORDEAUX,,,,,0.0,3.0,2021
ROUND 6,19/09/2021,14:00,NICE,2,2,MONACO,,,,,1.0,1.0,2021
ROUND 6,19/09/2021,16:00,ESTAC TROYES,1,1,MONTPELLIER,,,,,1.0,1.0,2021
ROUND 6,19/09/2021,16:00,REIMS,0,0,LORIENT,,,,,1.0,1.0,2021
ROUND 6,19/09/2021,16:00,ANGERS,1,4,NANTES,,,,,0.0,3.0,2021
ROUND 6,19/09/2021,16:00,CLERMONT FOOT 63,1,1,STADE BRESTOIS 29,,,,,1.0,1.0,2021
ROUND 6,19/09/2021,18:05,MARSEILLE,2,0,RENNES,,,,,3.0,0.0,2021
ROUND 6,19/09/2021,21:45,PARIS SAINT GERMAIN,2,1,LYON,,,,,3.0,0.0,2021
ROUND 7,22/09/2021,20:00,LILLE,2,1,REIMS,,,,,3.0,0.0,2021
ROUND 7,22/09/2021,20:00,NANTES,3,1,STADE BRESTOIS 29,,,,,3.0,0.0,2021
ROUND 7,22/09/2021,20:00,RENNES,6,0,CLERMONT FOOT 63,,,,,3.0,0.0,2021
ROUND 7,22/09/2021,20:00,MONACO,3,1,ST ETIENNE,,,,,3.0,0.0,2021
ROUND 7,22/09/2021,20:00,MONTPELLIER,3,3,BORDEAUX,,,,,1.0,1.0,2021
ROUND 7,22/09/2021,22:00,ANGERS,0,0,MARSEILLE,,,,,1.0,1.0,2021
ROUND 7,22/09/2021,22:00,LENS,0,1,STRASBOURG,,,,,0.0,3.0,2021
ROUND 7,22/09/2021,22:00,LORIENT,1,0,NICE,,,,,3.0,0.0,2021
ROUND 7,22/09/2021,22:00,LYON,3,1,ESTAC TROYES,,,,,3.0,0.0,2021
ROUND 7,22/09/2021,22:00,METZ,1,2,PARIS SAINT GERMAIN,,,,,0.0,3.0,2021
ROUND 8,25/09/2021,18:00,ST ETIENNE,0,3,NICE,,,,,0.0,3.0,2021
ROUND 8,25/09/2021,20:00,STRASBOURG,1,2,LILLE,,,,,0.0,3.0,2021
ROUND 8,25/09/2021,22:00,PARIS SAINT GERMAIN,2,0,MONTPELLIER,,,,,3.0,0.0,2021
ROUND 8,25/09/2021,22:00,LYON,1,1,LORIENT,,,,,1.0,1.0,2021
