Round,Date,Time,Home_Team,Home_Score,Away_Score,Away_Team,Home_Score_AET,Away_Score_AET,Home_Penalties,Away_Penalties,Home_Points,Away_Points,season
eighth-round,08/12/2018,14:30,VERSAILLES 78 FC,2,4,LENS,,,,,0.0,3.0,2018
eighth-round,08/12/2018,15:30,COTE BLEUE,1,2,LYON DUCHERE,,,,,0.0,3.0,2018
eighth-round,08/12/2018,16:00,RAON L ETAPE,2,2,US LUSITANOS,2,2,3,2,3.0,0.0,2018
eighth-round,08/12/2018,16:00,BOULOGNE,2,2,CROIX FOOTBALL IC,2,2,2,3,0.0,3.0,2018
eighth-round,08/12/2018,16:00,STADE BEAUCAIROIS,0,0,GAZELEC FC AJACCIO,0,2,,,0.0,3.0,2018
eighth-round,08/12/2018,17:00,CHAMALIERES FC,0,0,VILLEFRANCHE,0,0,0,3,0.0,3.0,2018
eighth-round,08/12/2018,17:30,AS VILLERS HOULGATE,1,5,LE HAVRE,,,,,0.0,3.0,2018
eighth-round,08/12/2018,18:00,SCHILTIGHEIM,2,1,BIESHEIM,,,,,3.0,0.0,2018
eighth-round,08/12/2018,18:00,ENTENTE SSG,1,0,SEDAN,,,,,3.0,0.0,2018
eighth-round,08/12/2018,18:00,ILLKIRCH GRAFFENSTAD,0,1,SOCHAUX,,,,,0.0,3.0,2018
eighth-round,08/12/2018,18:00,ST LOUIS NEUWEG,0,2,NANCY,,,,,0.0,3.0,2018
eighth-round,08/12/2018,18:00,BOBIGNY AC,1,2,CLERMONT FOOT 63,,,,,0.0,3.0,2018
eighth-round,08/12/2018,18:30,VIRY-CHATILLON,2,2,ANGOULEME,4,2,,,3.0,0.0,2018
eighth-round,08/12/2018,19:00,LE POIRE SUR VIE,1,6,LES HERBIERS,,,,,0.0,3.0,2018
eighth-round,08/12/2018,19:00,CHATEAUROUX,4,0,PAU,,,,,3.0,0.0,2018
eighth-round,08/12/2018,19:00,VITRE,2,0,MONTAGNARDE,,,,,3.0,0.0,2018
eighth-round,08/12/2018,19:00,VERTOU,1,3,BERGERAC PERIGORD,,,,,0.0,3.0,2018
eighth-round,08/12/2018,19:00,BESANCON,1,2,TOURS,,,,,0.0,3.0,2018
eighth-round,08/12/2018,19:00,AVION,0,1,RED STAR FC 93,,,,,0.0,3.0,2018
eighth-round,08/12/2018,19:00,ST PRYVE ST HILAIRE,3,2,ESTAC TROYES,,,,,3.0,0.0,2018
eighth-round,08/12/2018,19:00,HYERES,1,1,GRENOBLE FOOT 38,1,1,1,3,0.0,3.0,2018
eighth-round,08/12/2018,19:00,CHEMINOTS PARAY,0,4,ORLEANS,,,,,0.0,3.0,2018
eighth-round,08/12/2018,19:00,CANET ROUSSILLON,4,2,FREJUS-SAINT-RAPHAEL,,,,,3.0,0.0,2018
eighth-round,08/12/2018,19:00,GRAND-QUEVILLY,1,2,PONTIVY GSI,,,,,0.0,3.0,2018
eighth-round,08/12/2018,19:00,STADE PONTIVYEN,1,0,AVRANCHES,,,,,3.0,0.0,2018
eighth-round,08/12/2018,19:30,CONCARNEAU,2,0,ST MALO,,,,,3.0,0.0,2018
eighth-round,08/12/2018,20:00,OLYMPIQUE ALES,0,2,MARIGNANE GIGNAC FC,,,,,0.0,3.0,2018
eighth-round,08/12/2018,20:45,AIGLON DU LAMENTIN,3,2,SAINTE-GENEVIEVE,,,,,3.0,0.0,2018
eighth-round,09/12/2018,14:30,ESC LONGUEAU,2,1,LANNION FC,,,,,3.0,0.0,2018
eighth-round,09/12/2018,14:30,OISSEL,0,1,METZ,,,,,0.0,3.0,2018
eighth-round,09/12/2018,14:30,AS PRIX-LES-MEZIERES,2,2,SAINT-QUENTIN,3,3,2,3,0.0,3.0,2018
eighth-round,09/12/2018,14:30,NESLOIS,0,1,GRAVELINES,,,,,0.0,3.0,2018
eighth-round,09/12/2018,14:30,OLYMPIQUE STRASBOURG,1,0,EPINAL,,,,,3.0,0.0,2018
eighth-round,09/12/2018,14:30,ANNECY LE VIEUX,1,3,ANDREZIEUX,,,,,0.0,3.0,2018
eighth-round,09/12/2018,14:30,CHAPELAINS,0,1,AURILLAC,,,,,0.0,3.0,2018
eighth-round,09/12/2018,14:30,NOISY LE GRAND,2,1,LEGE CAP FERRET,,,,,3.0,0.0,2018
eighth-round,09/12/2018,14:45,VANNES,2,3,STADE BRESTOIS 29,,,,,0.0,3.0,2018
eighth-round,09/12/2018,15:30,CRETEIL,1,1,LIMONEST,1,1,8,9,0.0,3.0,2018
eighth-round,09/12/2018,16:00,SETE,2,0,RODEZ,,,,,3.0,0.0,2018
eighth-round,09/12/2018,16:00,CHALLANS,0,1,NIORT,,,,,0.0,3.0,2018
eighth-round,09/12/2018,16:00,THAON,3,3,VALENCIENNES,3,6,,,0.0,3.0,2018
