Round,Date,Time,Home_Team,Home_Score,Away_Score,Away_Team,Home_Score_AET,Away_Score_AET,Home_Penalties,Away_Penalties,Home_Points,Away_Points,season
ROUND 1,14/08/2010,14:45,TOTTENHAM,0,0,MANCHESTER CITY,,,,,1.0,1.0,2010
ROUND 1,14/08/2010,17:00,WIGAN,0,4,BLACKPOOL,,,,,0.0,3.0,2010
ROUND 1,14/08/2010,17:00,BOLTON,0,0,FULHAM,,,,,1.0,1.0,2010
ROUND 1,14/08/2010,17:00,SUNDERLAND,2,2,BIRMINGHAM,,,,,1.0,1.0,2010
ROUND 1,14/08/2010,17:00,ASTON VILLA,3,0,WEST HAM,,,,,3.0,0.0,2010
ROUND 1,14/08/2010,17:00,BLACKBURN,1,0,EVERTON,,,,,3.0,0.0,2010
ROUND 1,14/08/2010,17:00,WOLVERHAMPTON,2,1,STOKE CITY,,,,,3.0,0.0,2010
ROUND 1,14/08/2010,19:30,CHELSEA,6,0,WEST BROM,,,,,3.0,0.0,2010
ROUND 1,15/08/2010,18:00,LIVERPOOL,1,1,ARSENAL,,,,,1.0,1.0,2010
ROUND 1,16/08/2010,22:00,MANCHESTER UTD,3,0,NEWCASTLE,,,,,3.0,0.0,2010
ROUND 2,21/08/2010,17:00,ARSENAL,6,0,BLACKPOOL,,,,,3.0,0.0,2010
ROUND 2,21/08/2010,17:00,BIRMINGHAM,2,1,BLACKBURN,,,,,3.0,0.0,2010
ROUND 2,21/08/2010,17:00,WEST BROM,1,0,SUNDERLAND,,,,,3.0,0.0,2010
ROUND 2,21/08/2010,17:00,WEST HAM,1,3,BOLTON,,,,,0.0,3.0,2010
ROUND 2,21/08/2010,17:00,EVERTON,1,1,WOLVERHAMPTON,,,,,1.0,1.0,2010
ROUND 2,21/08/2010,17:00,STOKE CITY,1,2,TOTTENHAM,,,,,0.0,3.0,2010
ROUND 2,21/08/2010,19:15,WIGAN,0,6,CHELSEA,,,,,0.0,3.0,2010
ROUND 2,22/08/2010,15:30,NEWCASTLE,6,0,ASTON VILLA,,,,,3.0,0.0,2010
ROUND 2,22/08/2010,18:00,FULHAM,2,2,MANCHESTER UTD,,,,,1.0,1.0,2010
ROUND 2,23/08/2010,22:00,MANCHESTER CITY,3,0,LIVERPOOL,,,,,3.0,0.0,2010
ROUND 3,28/08/2010,14:45,BLACKBURN,1,2,ARSENAL,,,,,0.0,3.0,2010
ROUND 3,28/08/2010,17:00,BLACKPOOL,2,2,FULHAM,,,,,1.0,1.0,2010
