Round,Date,Time,Home_Team,Home_Score,Away_Score,Away_Team,Home_Score_AET,Away_Score_AET,Home_Penalties,Away_Penalties,Home_Points,Away_Points,season
first-round,08/11/2019,21:55,DULWICH HAMLET,1,4,CARLISLE,,,,,0.0,3.0,2019
first-round,09/11/2019,15:00,SUNDERLAND,1,1,GILLINGHAM,,,,,1.0,1.0,2019
first-round,09/11/2019,17:00,ACCRINGTON ST,0,2,CREWE,,,,,0.0,3.0,2019
first-round,09/11/2019,17:00,BLACKPOOL,4,1,MORECAMBE,,,,,3.0,0.0,2019
first-round,09/11/2019,17:00,MILTON KEYNES DONS,0,1,PORT VALE,,,,,0.0,3.0,2019
first-round,09/11/2019,17:00,STEVENAGE,1,1,PETERBOROUGH,,,,,1.0,1.0,2019
first-round,09/11/2019,17:00,MANSFIELD,1,0,CHORLEY,,,,,3.0,0.0,2019
first-round,09/11/2019,17:00,TRANMERE,2,2,WYCOMBE,,,,,1.0,1.0,2019
first-round,09/11/2019,17:00,CARSHALTON ATHLETIC,1,4,BOSTON UTD,,,,,0.0,3.0,2019
first-round,09/11/2019,17:00,CHELTENHAM,1,1,SWINDON TOWN,,,,,1.0,1.0,2019
first-round,09/11/2019,17:00,EBBSFLEET UNITED,2,3,NOTTS COUNTY,,,,,0.0,3.0,2019
first-round,09/11/2019,17:00,FOREST GREEN,4,0,BILLERICAY,,,,,3.0,0.0,2019
first-round,09/11/2019,17:00,NANTWICH TOWN,0,1,AFC FYLDE,,,,,0.0,3.0,2019
first-round,09/11/2019,17:00,AFC WIMBLEDON,1,1,DONCASTER,,,,,1.0,1.0,2019
first-round,09/11/2019,17:00,SHREWSBURY,1,1,BRADFORD,,,,,1.0,1.0,2019
first-round,09/11/2019,17:00,GRIMSBY,1,1,NEWPORT COUNTY,,,,,1.0,1.0,2019
first-round,09/11/2019,17:00,MAIDSTONE UTD,1,0,TORQUAY,,,,,3.0,0.0,2019
first-round,09/11/2019,17:00,CAMBRIDGE UNITED,1,1,EXETER,,,,,1.0,1.0,2019
first-round,09/11/2019,17:00,SALFORD CITY,1,1,BURTON ALBION,,,,,1.0,1.0,2019
first-round,09/11/2019,17:00,WALSALL,2,2,DARLINGTON FC,,,,,1.0,1.0,2019
first-round,09/11/2019,17:00,BOLTON,0,1,PLYMOUTH,,,,,0.0,3.0,2019
first-round,09/11/2019,17:00,IPSWICH,1,1,LINCOLN,,,,,1.0,1.0,2019
first-round,09/11/2019,17:00,OXFORD CITY,1,5,SOLIHULL MOORS,,,,,0.0,3.0,2019
first-round,09/11/2019,17:00,CRAWLEY TOWN,4,1,SCUNTHORPE,,,,,3.0,0.0,2019
first-round,09/11/2019,17:00,COLCHESTER,0,2,COVENTRY,,,,,0.0,3.0,2019
first-round,09/11/2019,17:00,MAIDENHEAD,1,3,ROTHERHAM,,,,,0.0,3.0,2019
first-round,09/11/2019,17:00,STOURBRIDGE,2,2,EASTLEIGH,,,,,1.0,1.0,2019
first-round,10/11/2019,14:00,DOVER,1,0,SOUTHEND,,,,,3.0,0.0,2019
first-round,10/11/2019,14:45,LEYTON ORIENT,1,2,MALDON & TIPTREE,,,,,0.0,3.0,2019
first-round,10/11/2019,14:45,MACCLESFIELD,0,4,KINGSTONIAN,,,,,0.0,3.0,2019
first-round,10/11/2019,14:45,GATESHEAD,1,2,OLDHAM,,,,,0.0,3.0,2019
first-round,10/11/2019,14:45,BARNET,0,2,FLEETWOOD TOWN,,,,,0.0,3.0,2019
first-round,10/11/2019,14:45,YORK,0,1,ALTRINCHAM,,,,,0.0,3.0,2019
first-round,10/11/2019,14:45,CHIPPENHAM,0,3,NORTHAMPTON,,,,,0.0,3.0,2019
first-round,10/11/2019,14:45,BRISTOL ROVERS,1,1,BROMLEY,,,,,1.0,1.0,2019
first-round,10/11/2019,14:45,WREXHAM,0,0,ROCHDALE,,,,,1.0,1.0,2019
first-round,10/11/2019,16:15,HAYES & YEADING,0,2,OXFORD UNITED,,,,,0.0,3.0,2019
first-round,11/11/2019,21:45,HARROGATE TOWN,1,2,PORTSMOUTH,,,,,0.0,3.0,2019
first-round,12/11/2019,21:45,YEOVIL,1,4,HARTLEPOOL,,,,,0.0,3.0,2019
first-round,19/11/2019,21:45,SWINDON TOWN,0,1,CHELTENHAM,,,,,0.0,3.0,2019
first-round,19/11/2019,21:45,DONCASTER,2,0,AFC WIMBLEDON,,,,,3.0,0.0,2019
first-round,19/11/2019,21:45,BURTON ALBION,4,1,SALFORD CITY,,,,,3.0,0.0,2019
first-round,19/11/2019,21:45,BROMLEY,0,1,BRISTOL ROVERS,,,,,0.0,3.0,2019
