Round,Date,Time,Home_Team,Home_Score,Away_Score,Away_Team,Home_Score_AET,Away_Score_AET,Home_Penalties,Away_Penalties,Home_Points,Away_Points,season
first-round,04/11/2005,21:45,CAMBRIDGE CITY,0,1,HEREFORD,,,,,0.0,3.0,2005
first-round,04/11/2005,21:45,MERTHYR,1,2,WALSALL,,,,,0.0,3.0,2005
first-round,04/11/2005,21:45,PORT VALE,2,1,WREXHAM,,,,,3.0,0.0,2005
first-round,05/11/2005,14:00,EASTBOURNE BOROUGH,1,1,OXFORD UNITED,,,,,1.0,1.0,2005
first-round,05/11/2005,15:00,BURNHAM,1,3,ALDERSHOT TOWN,,,,,0.0,3.0,2005
first-round,05/11/2005,17:00,STOCKPORT,2,0,SWANSEA,,,,,3.0,0.0,2005
first-round,05/11/2005,17:00,SOUTHPORT,1,1,WOKING,,,,,1.0,1.0,2005
first-round,05/11/2005,17:00,TORQUAY,1,1,HARROGATE TOWN,,,,,1.0,1.0,2005
first-round,05/11/2005,17:00,SWINDON TOWN,2,2,BOSTON UTD,,,,,1.0,1.0,2005
first-round,05/11/2005,17:00,ROCHDALE,0,1,BRENTFORD,,,,,0.0,3.0,2005
first-round,05/11/2005,17:00,PETERBOROUGH,0,0,BURTON ALBION,,,,,1.0,1.0,2005
first-round,05/11/2005,17:00,SHREWSBURY,4,1,BRAINTREE,,,,,3.0,0.0,2005
first-round,05/11/2005,17:00,ROTHERHAM,3,4,MANSFIELD,,,,,0.0,3.0,2005
first-round,05/11/2005,17:00,NOTTINGHAM FOREST,1,1,WEYMOUTH,,,,,1.0,1.0,2005
first-round,05/11/2005,17:00,MORECAMBE,1,3,NORTHWICH,,,,,0.0,3.0,2005
first-round,05/11/2005,17:00,MACCLESFIELD,1,1,YEOVIL,,,,,1.0,1.0,2005
first-round,05/11/2005,17:00,KETTERING,1,3,STEVENAGE,,,,,0.0,3.0,2005
first-round,05/11/2005,17:00,HISTON,4,0,HEDNESFORD TOWN,,,,,3.0,0.0,2005
first-round,05/11/2005,17:00,LINCOLN,1,1,MILTON KEYNES DONS,,,,,1.0,1.0,2005
first-round,05/11/2005,17:00,LEYTON ORIENT,0,0,CHESTERFIELD,,,,,1.0,1.0,2005
first-round,05/11/2005,17:00,COLCHESTER,9,1,LEAMINGTON,,,,,3.0,0.0,2005
first-round,05/11/2005,17:00,BARNET,0,1,SOUTHEND,,,,,0.0,3.0,2005
first-round,05/11/2005,17:00,GRIMSBY,1,2,BRISTOL ROVERS,,,,,0.0,3.0,2005
first-round,05/11/2005,17:00,CHESTER,2,1,FOLKESTONE INVICTA,,,,,3.0,0.0,2005
first-round,05/11/2005,17:00,CHELTENHAM,1,0,CARLISLE,,,,,3.0,0.0,2005
first-round,05/11/2005,17:00,NUNEATON BOROUGH FC,2,0,RAMSGATE,,,,,3.0,0.0,2005
first-round,05/11/2005,17:00,BURY,2,2,SCUNTHORPE,,,,,1.0,1.0,2005
first-round,05/11/2005,17:00,BARNSLEY,1,0,DARLINGTON FC,,,,,3.0,0.0,2005
first-round,05/11/2005,17:00,HARTLEPOOL,2,1,DAGENHAM & REDBRIDGE,,,,,3.0,0.0,2005
first-round,05/11/2005,17:00,BRISTOL CITY,0,2,NOTTS COUNTY,,,,,0.0,3.0,2005
first-round,05/11/2005,17:00,BOURNEMOUTH,1,2,TAMWORTH,,,,,0.0,3.0,2005
first-round,05/11/2005,17:00,YORK,0,3,GRAYS ATHLETIC,,,,,0.0,3.0,2005
first-round,05/11/2005,17:00,WYCOMBE,1,3,NORTHAMPTON,,,,,0.0,3.0,2005
first-round,05/11/2005,17:00,CHIPPENHAM,1,1,WORCESTER,,,,,1.0,1.0,2005
first-round,05/11/2005,17:00,BURSCOUGH,3,2,GILLINGHAM,,,,,3.0,0.0,2005
first-round,06/11/2005,15:00,HUDDERSFIELD,4,1,WELLING,,,,,3.0,0.0,2005
first-round,06/11/2005,15:10,CHASETOWN,1,1,OLDHAM,,,,,1.0,1.0,2005
first-round,06/11/2005,17:00,BRADFORD,2,1,TRANMERE,,,,,3.0,0.0,2005
first-round,06/11/2005,17:00,DONCASTER,4,1,BLACKPOOL,,,,,3.0,0.0,2005
first-round,06/11/2005,17:00,FC HALIFAX TOWN,1,1,RUSHDEN & D.,,,,,1.0,1.0,2005
first-round,14/11/2005,21:45,WEYMOUTH,0,2,NOTTINGHAM FOREST,,,,,0.0,3.0,2005
first-round,14/11/2005,21:45,WORCESTER,1,0,CHIPPENHAM,,,,,3.0,0.0,2005
first-round,15/11/2005,21:30,SCUNTHORPE,0,0,BURY,1,0,,,3.0,0.0,2005
