Round,Date,Time,Home_Team,Home_Score,Away_Score,Away_Team,Home_Score_AET,Away_Score_AET,Home_Penalties,Away_Penalties,Home_Points,Away_Points,season
first-round,08/11/2013,21:45,AFC WIMBLEDON,1,3,COVENTRY,,,,,0.0,3.0,2013
first-round,08/11/2013,21:45,BRISTOL ROVERS,3,3,YORK,,,,,1.0,1.0,2013
first-round,09/11/2013,15:00,GRIMSBY,0,0,SCUNTHORPE,,,,,1.0,1.0,2013
first-round,09/11/2013,16:00,BOREHAM WOOD,0,0,CARLISLE,,,,,1.0,1.0,2013
first-round,09/11/2013,17:00,ACCRINGTON ST,0,1,TRANMERE,,,,,0.0,3.0,2013
first-round,09/11/2013,17:00,WREXHAM,3,1,ALFRETON,,,,,3.0,0.0,2013
first-round,09/11/2013,17:00,WYCOMBE,1,1,CREWE,,,,,1.0,1.0,2013
first-round,09/11/2013,17:00,STEVENAGE,2,1,PORTSMOUTH,,,,,3.0,0.0,2013
first-round,09/11/2013,17:00,STOURBRIDGE,4,1,BIGGLESWADE TOWN,,,,,3.0,0.0,2013
first-round,09/11/2013,17:00,TAMWORTH,1,0,CHELTENHAM,,,,,3.0,0.0,2013
first-round,09/11/2013,17:00,TORQUAY,0,2,ROCHDALE,,,,,0.0,3.0,2013
first-round,09/11/2013,17:00,WALSALL,3,0,SHREWSBURY,,,,,3.0,0.0,2013
first-round,09/11/2013,17:00,WELLING,2,1,LUTON,,,,,3.0,0.0,2013
first-round,09/11/2013,17:00,PETERBOROUGH,2,0,EXETER,,,,,3.0,0.0,2013
first-round,09/11/2013,17:00,PRESTON,6,0,BARNET,,,,,3.0,0.0,2013
first-round,09/11/2013,17:00,ROTHERHAM,3,0,BRADFORD,,,,,3.0,0.0,2013
first-round,09/11/2013,17:00,ST ALBANS,1,8,MANSFIELD,,,,,0.0,3.0,2013
first-round,09/11/2013,17:00,HEDNESFORD TOWN,1,2,CRAWLEY TOWN,,,,,0.0,3.0,2013
first-round,09/11/2013,17:00,LEYTON ORIENT,5,2,SOUTHPORT,,,,,3.0,0.0,2013
first-round,09/11/2013,17:00,MACCLESFIELD,4,0,SWINDON TOWN,,,,,3.0,0.0,2013
first-round,09/11/2013,17:00,MILTON KEYNES DONS,4,1,FC HALIFAX TOWN,,,,,3.0,0.0,2013
first-round,09/11/2013,17:00,MORECAMBE,0,3,SOUTHEND,,,,,0.0,3.0,2013
first-round,09/11/2013,17:00,OLDHAM,1,1,WOLVERHAMPTON,,,,,1.0,1.0,2013
first-round,09/11/2013,17:00,OXFORD UNITED,2,2,GATESHEAD,,,,,1.0,1.0,2013
first-round,09/11/2013,17:00,SALISBURY FC,4,2,DARTFORD,,,,,3.0,0.0,2013
first-round,09/11/2013,17:00,KIDDERMINSTER,4,1,SUTTON UTD,,,,,3.0,0.0,2013
first-round,09/11/2013,17:00,LINCOLN,0,0,PLYMOUTH,,,,,1.0,1.0,2013
first-round,09/11/2013,17:00,BRENTFORD,5,0,STAINES TOWN,,,,,3.0,0.0,2013
first-round,09/11/2013,17:00,GLOUCESTER CITY,0,2,FLEETWOOD TOWN,,,,,0.0,3.0,2013
first-round,09/11/2013,17:00,HARTLEPOOL,3,2,NOTTS COUNTY,,,,,3.0,0.0,2013
first-round,09/11/2013,17:00,BRAINTREE,1,1,NEWPORT COUNTY,,,,,1.0,1.0,2013
first-round,09/11/2013,17:00,BRISTOL CITY,3,0,DAGENHAM & REDBRIDGE,,,,,3.0,0.0,2013
first-round,09/11/2013,17:00,GILLINGHAM,1,1,BRACKLEY TOWN,,,,,1.0,1.0,2013
first-round,09/11/2013,17:00,CHESTERFIELD,2,0,DAVENTRY TOWN,,,,,3.0,0.0,2013
first-round,09/11/2013,17:00,COLCHESTER,2,3,SHEFFIELD UTD,,,,,0.0,3.0,2013
first-round,09/11/2013,17:00,CORBY,1,2,DOVER,,,,,0.0,3.0,2013
first-round,10/11/2013,16:00,BISHOP S STORTFORD,1,2,NORTHAMPTON,,,,,0.0,3.0,2013
first-round,10/11/2013,17:00,BURTON ALBION,2,0,HEREFORD,,,,,3.0,0.0,2013
first-round,11/11/2013,21:45,SHORTWOOD UNITED,0,4,PORT VALE,,,,,0.0,3.0,2013
first-round,18/11/2013,21:45,BRACKLEY TOWN,1,0,GILLINGHAM,,,,,3.0,0.0,2013
first-round,19/11/2013,21:45,SCUNTHORPE,1,2,GRIMSBY,,,,,0.0,3.0,2013
first-round,19/11/2013,21:45,WOLVERHAMPTON,1,2,OLDHAM,,,,,0.0,3.0,2013
first-round,19/11/2013,21:45,YORK,2,3,BRISTOL ROVERS,,,,,0.0,3.0,2013
first-round,19/11/2013,21:45,CREWE,0,2,WYCOMBE,,,,,0.0,3.0,2013
first-round,19/11/2013,21:45,NEWPORT COUNTY,1,0,BRAINTREE,,,,,3.0,0.0,2013
first-round,19/11/2013,21:45,CARLISLE,2,1,BOREHAM WOOD,,,,,3.0,0.0,2013
first-round,19/11/2013,21:45,BURY,0,0,CAMBRIDGE UNITED,,,,,1.0,1.0,2013
first-round,20/11/2013,21:45,PLYMOUTH,5,0,LINCOLN,,,,,3.0,0.0,2013
first-round,03/12/2013,21:45,CAMBRIDGE UNITED,2,1,BURY,,,,,3.0,0.0,2013
first-round,05/12/2013,21:45,GATESHEAD,0,0,OXFORD UNITED,0,1,,,0.0,3.0,2013
second-round,06/12/2013,21:45,PORT VALE,4,1,SALISBURY FC,,,,,3.0,0.0,2013
second-round,07/12/2013,17:00,GRIMSBY,2,0,NORTHAMPTON,,,,,3.0,0.0,2013
second-round,07/12/2013,17:00,BRISTOL ROVERS,0,0,CRAWLEY TOWN,,,,,1.0,1.0,2013
second-round,07/12/2013,17:00,OLDHAM,1,1,MANSFIELD,,,,,1.0,1.0,2013
second-round,07/12/2013,17:00,MACCLESFIELD,3,2,BRACKLEY TOWN,,,,,3.0,0.0,2013
