Round,Date,Time,Home_Team,Home_Score,Away_Score,Away_Team,Home_Score_AET,Away_Score_AET,Home_Penalties,Away_Penalties,Home_Points,Away_Points,season
ROUND 1,13/08/2011,17:00,WIGAN,1,1,NORWICH,,,,,1.0,1.0,2011
ROUND 1,13/08/2011,17:00,QPR,0,4,BOLTON,,,,,0.0,3.0,2011
ROUND 1,13/08/2011,17:00,BLACKBURN,1,2,WOLVERHAMPTON,,,,,0.0,3.0,2011
ROUND 1,13/08/2011,17:00,FULHAM,0,0,ASTON VILLA,,,,,1.0,1.0,2011
ROUND 1,13/08/2011,17:00,LIVERPOOL,1,1,SUNDERLAND,,,,,1.0,1.0,2011
ROUND 1,13/08/2011,19:30,NEWCASTLE,0,0,ARSENAL,,,,,1.0,1.0,2011
ROUND 1,14/08/2011,15:30,STOKE CITY,0,0,CHELSEA,,,,,1.0,1.0,2011
ROUND 1,14/08/2011,18:00,WEST BROM,1,2,MANCHESTER UTD,,,,,0.0,3.0,2011
ROUND 1,15/08/2011,22:00,MANCHESTER CITY,4,0,SWANSEA,,,,,3.0,0.0,2011
ROUND 2,20/08/2011,14:00,SUNDERLAND,0,1,NEWCASTLE,,,,,0.0,3.0,2011
ROUND 2,20/08/2011,14:45,ARSENAL,0,2,LIVERPOOL,,,,,0.0,3.0,2011
ROUND 2,20/08/2011,17:00,SWANSEA,0,0,WIGAN,,,,,1.0,1.0,2011
ROUND 2,20/08/2011,17:00,EVERTON,0,1,QPR,,,,,0.0,3.0,2011
ROUND 2,20/08/2011,17:00,ASTON VILLA,3,1,BLACKBURN,,,,,3.0,0.0,2011
ROUND 2,20/08/2011,19:30,CHELSEA,2,1,WEST BROM,,,,,3.0,0.0,2011
ROUND 2,21/08/2011,15:30,NORWICH,1,1,STOKE CITY,,,,,1.0,1.0,2011
ROUND 2,21/08/2011,16:00,WOLVERHAMPTON,2,0,FULHAM,,,,,3.0,0.0,2011
ROUND 2,21/08/2011,18:00,BOLTON,2,3,MANCHESTER CITY,,,,,0.0,3.0,2011
ROUND 2,22/08/2011,22:00,MANCHESTER UTD,3,0,TOTTENHAM,,,,,3.0,0.0,2011
ROUND 3,27/08/2011,14:05,ASTON VILLA,0,0,WOLVERHAMPTON,,,,,1.0,1.0,2011
ROUND 3,27/08/2011,14:30,WIGAN,2,0,QPR,,,,,3.0,0.0,2011
ROUND 3,27/08/2011,17:00,SWANSEA,0,0,SUNDERLAND,,,,,1.0,1.0,2011
ROUND 3,27/08/2011,17:00,CHELSEA,3,1,NORWICH,,,,,3.0,0.0,2011
ROUND 3,27/08/2011,17:00,BLACKBURN,0,1,EVERTON,,,,,0.0,3.0,2011
ROUND 3,27/08/2011,19:30,LIVERPOOL,3,1,BOLTON,,,,,3.0,0.0,2011
ROUND 3,28/08/2011,15:00,NEWCASTLE,2,1,FULHAM,,,,,3.0,0.0,2011
ROUND 3,28/08/2011,15:30,TOTTENHAM,1,5,MANCHESTER CITY,,,,,0.0,3.0,2011
ROUND 3,28/08/2011,17:00,WEST BROM,0,1,STOKE CITY,,,,,0.0,3.0,2011
ROUND 3,28/08/2011,18:00,MANCHESTER UTD,8,2,ARSENAL,,,,,3.0,0.0,2011
ROUND 4,10/09/2011,17:00,MANCHESTER CITY,3,0,WIGAN,,,,,3.0,0.0,2011
